Date:;2020-07-06 15:37:51
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;5.000;-58.000;38.000;78.000
Scale:;1;True;2.000;-19.400;11.400;27.400
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;61;17.4
12.800;56;18.6
25.600;61;16.7
38.400;59;18.6
51.200;55;18.6
64.000;57;18.2
76.800;59;17.8
89.600;61;17.6
102.400;59;18.3
115.200;60;17.8
128.000;61;17.7
140.800;60;18.1
153.600;57;18.7
166.400;58;18.2
179.200;57;19.0
192.000;55;19.3
204.800;56;19.0
217.600;58;18.5
230.400;59;18.7
243.200;62;18.0
256.000;63;17.6
268.800;61;18.6
281.600;62;18.3
294.400;60;18.4
307.200;64;17.1
320.000;62;18.1
332.800;62;17.8
345.600;60;18.2
358.400;58;18.6
371.200;57;19.1
384.000;57;18.9
396.800;58;19.0
409.600;54;20.3
422.400;53;20.1
435.200;54;20.3
448.000;56;19.8
460.800;59;19.3
473.600;60;19.4
486.400;58;20.5
499.200;56;20.7
512.000;56;20.6
524.800;58;20.3
537.600;59;20.3
550.400;57;20.6
563.200;62;19.1
576.000;57;21.3
588.800;59;20.0
601.600;62;19.7
614.400;64;19.0
627.200;62;20.1
640.000;61;19.9
652.800;61;19.7
665.600;63;19.0
678.400;65;18.6
691.200;68;17.6
704.000;65;18.6
716.800;67;16.8
729.600;63;19.4
742.400;58;19.1
755.200;63;17.6
768.000;65;17.9
780.800;62;17.8
793.600;65;16.8
806.400;66;16.7
819.200;69;15.4
832.000;63;18.0
844.800;57;18.5
857.600;60;16.7
870.400;60;17.4
883.200;61;16.9
896.000;61;17.5
908.800;62;16.4
921.600;54;19.9
934.400;56;17.3
947.200;60;16.9
960.000;64;16.1
972.800;64;17.0
985.600;58;18.3
998.400;58;17.6
1011.200;61;16.8
1024.000;63;16.8
1036.800;62;16.9
1049.600;57;18.6
1062.400;55;18.1
1075.200;59;17.4
1088.000;59;17.8
1100.800;57;18.3
1113.600;61;17.4
1126.400;61;17.7
1139.200;59;18.3
1152.000;57;18.6
1164.800;57;18.2
1177.600;58;18.3
1190.400;59;18.5
1203.200;60;17.9
1216.000;59;18.6
1228.800;58;18.2
1241.600;59;18.5
1254.400;57;19.2
1267.200;60;18.0
1280.000;60;18.7
1292.800;63;17.6
1305.600;55;20.8
1318.400;51;20.4
1331.200;55;19.2
1344.000;59;18.6
1356.800;59;19.7
1369.600;55;20.8
1382.400;56;19.9
1395.200;57;20.0
1408.000;57;20.3
1420.800;57;20.3
1433.600;58;20.3
1446.400;59;20.4
1459.200;61;19.7
1472.000;55;21.5
1484.800;57;20.7
1497.600;59;20.0
1510.400;61;20.1
1523.200;51;23.4
1536.000;53;21.8
1548.800;52;22.4
1561.600;61;20.2
1574.400;67;19.5
1587.200;64;20.7
1600.000;64;20.3
1612.800;64;20.4
1625.600;60;20.7
1638.400;63;19.7
1651.200;61;20.5
1664.000;60;20.3
1676.800;63;19.4
1689.600;68;18.7
1702.400;66;18.9
1715.200;66;18.6
1728.000;65;18.7
1740.800;60;19.7
1753.600;56;20.5
1766.400;66;16.5
1779.200;65;18.3
1792.000;66;17.7
1804.800;63;18.4
1817.600;58;19.7
