Date:;2020-07-06 15:38:32
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;5.000;-48.500;28.500;68.500
Scale:;1;True;2.000;-20.100;12.100;28.100
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;46;18.5
12.800;49;17.4
25.600;47;18.6
38.400;41;20.5
51.200;50;16.8
64.000;54;16.8
76.800;56;16.3
89.600;54;17.1
102.400;52;17.1
115.200;53;16.6
128.000;52;17.3
140.800;50;17.3
153.600;48;17.5
166.400;47;18.0
179.200;47;17.9
192.000;46;18.2
204.800;46;18.7
217.600;45;19.0
230.400;49;17.6
243.200;51;17.4
256.000;53;17.5
268.800;50;18.2
281.600;49;18.1
294.400;50;17.8
307.200;48;18.5
320.000;50;17.7
332.800;49;18.6
345.600;50;17.9
358.400;51;17.8
371.200;50;18.3
384.000;49;18.4
396.800;49;18.1
409.600;51;17.7
422.400;50;18.3
435.200;49;18.6
448.000;50;18.1
460.800;47;19.2
473.600;47;18.9
486.400;48;19.1
499.200;47;19.3
512.000;47;19.3
524.800;50;18.2
537.600;49;19.3
550.400;47;19.9
563.200;46;20.2
576.000;45;20.0
588.800;48;19.5
601.600;50;19.2
614.400;52;19.0
627.200;52;19.0
640.000;51;19.2
652.800;51;19.7
665.600;46;20.7
678.400;43;21.2
691.200;45;20.5
704.000;48;19.7
716.800;50;19.8
729.600;49;20.1
742.400;49;20.2
755.200;51;19.9
768.000;49;20.7
780.800;50;20.0
793.600;53;19.1
806.400;48;20.9
819.200;51;19.4
832.000;52;19.9
844.800;49;20.4
857.600;53;19.2
870.400;52;19.6
883.200;54;18.7
896.000;58;17.1
908.800;57;18.1
921.600;56;18.1
934.400;53;18.4
947.200;51;18.6
960.000;54;17.3
972.800;54;18.0
985.600;49;19.1
998.400;42;20.5
1011.200;47;18.2
1024.000;53;17.6
1036.800;51;19.1
1049.600;46;19.8
1062.400;48;18.5
1075.200;54;17.1
1088.000;55;17.8
1100.800;56;17.0
1113.600;56;17.2
1126.400;54;17.2
1139.200;55;16.5
1152.000;53;17.3
1164.800;50;17.5
1177.600;52;16.6
1190.400;51;17.5
1203.200;49;17.5
1216.000;52;16.4
1228.800;50;17.4
1241.600;47;18.1
1254.400;44;18.8
1267.200;47;17.3
1280.000;49;17.5
1292.800;48;18.7
1305.600;48;17.9
1318.400;49;17.8
1331.200;51;17.5
1344.000;53;17.0
1356.800;51;17.9
1369.600;52;17.0
1382.400;54;16.6
1395.200;51;17.4
1408.000;48;18.6
1420.800;44;19.2
1433.600;45;18.4
1446.400;47;18.3
1459.200;48;18.6
1472.000;50;17.9
1484.800;54;16.9
1497.600;47;19.7
1510.400;43;19.9
1523.200;44;19.6
1536.000;45;19.7
1548.800;50;18.6
1561.600;51;18.6
1574.400;51;19.0
1587.200;47;20.0
1600.000;46;19.8
1612.800;48;19.3
1625.600;50;19.2
1638.400;51;19.1
1651.200;55;17.4
1664.000;50;20.2
1676.800;44;20.9
1689.600;44;20.4
1702.400;50;19.0
1715.200;53;18.7
1728.000;53;18.9
1740.800;50;19.8
1753.600;47;20.6
1766.400;46;20.2
1779.200;47;20.3
1792.000;48;20.4
1804.800;47;20.7
1817.600;47;20.7
1830.400;48;20.3
1843.200;50;20.3
1856.000;49;20.6
1868.800;48;20.7
1881.600;48;20.9
1894.400;47;21.0
1907.200;48;21.0
1920.000;47;21.3
1932.800;46;22.4
1945.600;39;23.9
1958.400;40;23.1
1971.200;49;20.9
1984.000;51;21.6
1996.800;54;20.7
2009.600;52;21.7
2022.400;53;20.8
2035.200;55;20.1
2048.000;54;21.0
2060.800;52;20.9
2073.600;50;21.4
2086.400;51;20.6
2099.200;56;19.0
2112.000;58;19.2
2124.800;56;19.5
2137.600;55;19.0
2150.400;57;17.9
2163.200;56;18.6
2176.000;54;18.4
2188.800;50;20.2
2201.600;46;20.4
2214.400;48;19.2
2227.200;51;18.8
2240.000;55;18.3
2252.800;52;18.8
2265.600;49;19.5
