Date:;2020-07-06 15:35:05
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;5.000;-99.000;79.000;119.000
Scale:;1;True;2.000;-20.150;12.150;28.150
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;101;17.6
12.800;97;18.5
25.600;97;18.9
38.400;99;18.0
51.200;100;18.1
64.000;98;18.8
76.800;99;18.9
89.600;98;18.5
102.400;100;18.4
115.200;97;19.6
128.000;97;19.2
140.800;96;19.7
153.600;97;19.3
166.400;99;19.5
179.200;99;19.1
192.000;99;19.3
204.800;97;20.4
217.600;98;19.7
230.400;99;19.2
243.200;100;19.3
256.000;99;19.8
268.800;99;19.9
281.600;99;19.5
294.400;99;20.1
307.200;99;20.0
320.000;99;20.1
332.800;98;20.8
345.600;96;20.7
358.400;95;21.1
371.200;96;20.9
384.000;100;19.7
396.800;99;20.8
409.600;101;19.9
422.400;103;19.7
435.200;105;19.0
448.000;108;17.9
460.800;107;18.6
473.600;105;19.0
486.400;108;17.3
499.200;109;16.8
512.000;108;17.2
524.800;106;17.1
537.600;104;17.2
550.400;102;17.6
563.200;105;16.3
576.000;100;18.0
588.800;98;18.1
601.600;96;18.3
614.400;96;18.3
627.200;94;19.1
640.000;93;19.5
652.800;93;19.5
665.600;96;18.8
678.400;98;19.2
691.200;97;19.2
704.000;100;18.8
716.800;100;18.8
729.600;99;19.3
742.400;97;19.5
755.200;95;19.9
768.000;96;20.1
780.800;98;19.5
793.600;101;19.3
806.400;103;18.8
819.200;102;19.1
832.000;101;19.4
844.800;101;19.2
857.600;97;20.1
870.400;97;20.1
883.200;97;20.4
896.000;95;20.4
908.800;96;20.3
921.600;98;20.2
934.400;97;20.5
947.200;98;20.5
960.000;94;21.9
972.800;95;21.3
985.600;98;20.7
998.400;99;20.6
1011.200;103;19.7
1024.000;106;19.5
1036.800;109;18.2
1049.600;111;18.0
1062.400;110;17.9
1075.200;108;17.9
1088.000;108;17.2
1100.800;105;17.9
1113.600;106;17.1
1126.400;105;16.9
1139.200;101;17.9
1152.000;103;16.6
1164.800;104;16.6
1177.600;101;17.7
1190.400;99;17.6
1203.200;97;18.0
1216.000;94;18.9
1228.800;96;18.5
1241.600;96;18.4
1254.400;98;18.5
1267.200;95;19.4
1280.000;97;18.8
1292.800;98;18.6
1305.600;99;18.9
1318.400;99;19.0
1331.200;94;20.3
1344.000;92;20.6
1356.800;95;20.0
1369.600;98;19.6
1382.400;102;18.7
1395.200;100;20.0
1408.000;102;19.1
1420.800;104;18.6
1433.600;103;18.6
1446.400;101;19.5
1459.200;97;20.3
1472.000;95;20.2
1484.800;96;20.2
1497.600;96;20.6
1510.400;98;19.9
1523.200;94;21.9
1536.000;95;21.0
1548.800;97;20.8
1561.600;98;20.9
1574.400;100;20.4
1587.200;101;20.3
1600.000;100;20.9
1612.800;107;18.0
1625.600;107;19.1
1638.400;108;18.1
1651.200;109;17.8
1664.000;108;18.0
1676.800;107;17.3
1689.600;107;17.2
1702.400;103;18.4
1715.200;102;17.6
1728.000;100;18.5
1740.800;100;17.9
1753.600;102;17.4
1766.400;100;17.9
1779.200;99;18.3
1792.000;99;17.9
1804.800;100;17.9
1817.600;101;17.9
1830.400;99;18.3
1843.200;99;18.0
1856.000;99;18.3
1868.800;98;18.5
1881.600;96;19.2
1894.400;94;19.5
1907.200;94;19.9
1920.000;94;20.0
1932.800;97;19.3
1945.600;99;19.3
1958.400;102;18.3
1971.200;101;19.0
1984.000;102;18.6
1996.800;105;17.7
2009.600;104;18.2
2022.400;101;18.8
2035.200;100;19.0
2048.000;97;19.7
2060.800;93;20.4
2073.600;93;20.6
2086.400;95;20.1
2099.200;93;21.1
2112.000;97;20.3
2124.800;97;20.9
2137.600;99;19.9
2150.400;98;20.7
2163.200;99;20.4
2176.000;100;20.5
2188.800;104;19.0
2201.600;102;19.9
2214.400;107;18.1
2227.200;106;18.4
2240.000;107;18.1
2252.800;107;18.3
2265.600;109;17.0
2278.400;106;17.9
2291.200;104;17.5
2304.000;105;16.9
2316.800;100;18.9
2329.600;101;17.3
2342.400;101;17.7
2355.200;104;16.6
2368.000;105;16.6
2380.800;101;17.9
2393.600;98;18.0
2406.400;99;17.6
2419.200;98;17.9
2432.000;98;18.3
2444.800;96;18.8
2457.600;95;18.7
2470.400;93;19.3
2483.200;92;20.2
2496.000;95;19.3
2508.800;97;19.1
2521.600;99;19.1
2534.400;100;19.1
2547.200;100;19.2
2560.000;101;18.3
2572.800;104;17.8
2585.600;102;18.9
2598.400;102;18.1
2611.200;99;19.5
2624.000;92;21.6
2636.800;91;20.9
2649.600;90;21.5
2662.400;89;22.1
2675.200;93;21.0
2688.000;96;21.0
2700.800;99;20.8
2713.600;97;21.7
2726.400;98;21.5
2739.200;101;20.6
2752.000;103;20.0
2764.800;101;21.2
2777.600;101;21.0
2790.400;102;20.4
2803.200;100;20.5
2816.000;109;17.4
2828.800;108;18.7
2841.600;108;19.3
2854.400;109;17.0
2867.200;109;17.6
2880.000;108;17.6
2892.800;108;16.8
2905.600;104;17.6
2918.400;101;18.3
2931.200;101;17.6
2944.000;102;17.5
2956.800;105;16.4
2969.600;102;17.4
2982.400;99;18.1
2995.200;96;18.6
3008.000;93;19.4
3020.800;96;18.5
3033.600;94;19.5
3046.400;97;18.5
3059.200;96;19.3
3072.000;97;18.9
3084.800;95;20.3
3097.600;97;19.5
3110.400;96;20.2
3123.200;98;19.7
3136.000;99;19.7
3148.800;102;18.9
3161.600;104;18.6
3174.400;104;18.7
3187.200;103;18.5
3200.000;101;19.7
3212.800;98;19.4
3225.600;96;20.3
3238.400;93;21.2
3251.200;90;21.9
3264.000;91;21.9
3276.800;93;21.2
3289.600;97;21.0
3302.400;97;21.2
3315.200;99;20.7
3328.000;103;20.2
3340.800;94;23.7
3353.600;98;21.0
3366.400;101;20.7
3379.200;103;20.3
3392.000;103;20.6
3404.800;104;19.8
3417.600;108;18.6
3430.400;109;18.4
3443.200;108;18.9
3456.000;111;16.7
3468.800;102;19.2
3481.600;107;17.1
3494.400;107;17.4
3507.200;108;17.4
3520.000;105;17.6
