Date:;2020-07-06 15:36:28
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;5.000;-74.000;54.000;94.000
Scale:;1;True;2.000;-19.500;11.500;27.500
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;82;17.5
12.800;76;19.6
25.600;77;18.6
38.400;75;19.7
51.200;75;19.7
64.000;73;20.3
76.800;74;20.0
89.600;76;19.8
102.400;78;19.7
115.200;77;20.6
128.000;77;20.2
140.800;73;21.9
153.600;77;20.2
166.400;79;20.3
179.200;75;21.7
192.000;78;20.4
204.800;78;21.0
217.600;82;20.0
230.400;82;20.2
243.200;82;20.5
256.000;82;19.7
268.800;87;18.9
281.600;85;19.2
294.400;86;19.1
307.200;85;18.3
320.000;85;18.7
332.800;83;19.5
345.600;81;18.7
358.400;84;17.7
371.200;87;17.0
384.000;91;15.7
396.800;87;17.0
409.600;86;16.4
422.400;84;16.7
435.200;87;15.4
448.000;81;17.5
460.800;80;16.8
473.600;80;16.9
486.400;74;19.4
499.200;57;23.4
512.000;61;20.2
524.800;74;18.3
537.600;82;17.7
550.400;84;18.1
563.200;83;18.2
576.000;82;18.5
588.800;82;18.2
601.600;79;19.3
614.400;80;18.5
627.200;81;18.3
640.000;82;17.9
652.800;83;17.9
665.600;76;19.7
678.400;75;19.1
691.200;76;19.3
704.000;78;18.9
716.800;78;19.2
729.600;80;18.4
742.400;76;20.0
755.200;79;19.3
768.000;76;20.3
780.800;77;19.8
793.600;80;19.4
806.400;81;18.7
819.200;81;19.4
832.000;80;19.3
844.800;80;19.4
857.600;81;19.1
870.400;79;20.2
883.200;78;20.0
896.000;78;19.7
908.800;78;20.0
921.600;78;20.5
934.400;76;20.5
947.200;76;20.7
960.000;78;20.3
972.800;82;19.6
985.600;81;19.7
998.400;80;20.0
1011.200;86;18.0
1024.000;87;18.3
1036.800;84;18.6
1049.600;87;17.9
1062.400;87;17.9
1075.200;88;16.9
1088.000;88;17.0
1100.800;84;17.5
1113.600;85;16.7
1126.400;82;17.6
1139.200;83;16.9
1152.000;81;17.5
1164.800;79;17.7
1177.600;82;16.5
1190.400;77;18.8
1203.200;81;16.8
1216.000;81;17.3
1228.800;81;17.3
1241.600;81;17.1
1254.400;79;17.9
1267.200;81;16.9
1280.000;75;19.2
1292.800;75;18.3
1305.600;78;17.7
1318.400;79;17.9
1331.200;81;17.6
1344.000;77;19.0
1356.800;75;19.2
1369.600;75;19.1
1382.400;75;19.6
1395.200;74;20.0
1408.000;78;18.8
1420.800;78;19.1
1433.600;80;19.0
1446.400;77;20.2
1459.200;77;19.6
1472.000;80;18.8
1484.800;83;18.3
1497.600;85;17.8
1510.400;85;17.8
1523.200;86;17.4
1536.000;80;19.3
1548.800;77;19.7
1561.600;76;19.3
1574.400;77;19.3
1587.200;76;20.0
1600.000;75;20.1
1612.800;74;20.6
1625.600;74;20.6
1638.400;77;20.0
1651.200;77;20.4
1664.000;79;20.0
1676.800;78;20.4
1689.600;78;20.6
1702.400;78;21.0
1715.200;78;20.3
1728.000;79;20.5
1740.800;81;19.9
1753.600;84;19.3
1766.400;90;17.8
1779.200;87;18.4
1792.000;88;17.6
1804.800;88;17.5
1817.600;90;16.3
1830.400;88;17.1
1843.200;86;16.9
1856.000;89;15.0
1868.800;81;18.3
1881.600;82;16.7
1894.400;80;17.9
1907.200;79;17.7
1920.000;80;17.1
1932.800;80;17.2
1945.600;81;17.1
1958.400;83;16.5
1971.200;81;17.2
1984.000;82;16.4
1996.800;77;18.2
2009.600;77;17.8
2022.400;78;17.5
2035.200;78;17.4
2048.000;80;17.3
2060.800;79;17.7
2073.600;78;18.1
2086.400;78;17.6
2099.200;77;18.2
2112.000;78;18.2
2124.800;78;18.5
2137.600;77;18.5
2150.400;77;18.6
2163.200;71;20.4
2176.000;74;19.3
2188.800;77;19.1
2201.600;83;17.6
2214.400;85;17.7
2227.200;86;17.2
2240.000;82;19.1
2252.800;79;18.6
2265.600;78;19.0
2278.400;78;18.7
2291.200;78;19.0
2304.000;76;19.7
2316.800;73;20.3
2329.600;69;21.8
2342.400;72;20.1
2355.200;76;20.4
2368.000;76;20.7
2380.800;73;21.6
2393.600;76;20.9
2406.400;79;20.7
2419.200;77;21.5
2432.000;78;20.9
2444.800;81;20.6
2457.600;82;20.3
2470.400;84;19.8
2483.200;81;20.9
2496.000;83;20.2
2508.800;85;18.7
2521.600;89;18.3
2534.400;90;17.9
2547.200;89;18.0
2560.000;88;17.7
2572.800;90;17.0
2585.600;86;17.4
2598.400;87;16.5
2611.200;85;16.7
2624.000;85;16.4
2636.800;85;16.1
2649.600;79;17.6
2662.400;80;17.0
2675.200;79;17.2
2688.000;83;15.5
2700.800;78;18.6
2713.600;78;16.9
2726.400;78;17.3
2739.200;78;17.2
2752.000;80;17.5
2764.800;80;16.9
2777.600;80;17.3
2790.400;79;17.6
2803.200;80;17.2
2816.000;78;17.8
2828.800;79;17.7
2841.600;77;18.2
2854.400;75;18.6
2867.200;75;18.7
2880.000;75;19.0
2892.800;76;18.8
2905.600;77;19.0
2918.400;77;19.2
2931.200;79;18.5
2944.000;81;18.3
2956.800;80;18.3
2969.600;82;17.9
2982.400;83;17.8
2995.200;82;18.2
3008.000;79;19.2
3020.800;74;20.3
3033.600;73;20.3
3046.400;74;19.8
3059.200;73;20.8
3072.000;73;20.8
3084.800;74;20.9
3097.600;77;20.4
3110.400;77;20.7
3123.200;73;22.2
3136.000;78;20.7
3148.800;78;21.2
3161.600;78;21.0
3174.400;79;21.1
3187.200;80;20.7
3200.000;82;20.1
3212.800;82;20.3
3225.600;87;19.1
3238.400;85;20.1
3251.200;85;18.9
3264.000;91;17.1
3276.800;85;19.5
3289.600;88;17.2
3302.400;86;18.2
3315.200;89;16.6
3328.000;85;17.9
3340.800;85;16.9
3353.600;84;17.1
3366.400;84;16.6
3379.200;84;16.7
3392.000;79;18.2
3404.800;80;17.1
3417.600;79;17.2
3430.400;83;16.1
3443.200;83;16.3
3456.000;85;15.9
3468.800;83;16.7
3481.600;78;17.8
3494.400;76;18.1
3507.200;76;17.4
3520.000;78;17.4
3532.800;79;17.2
3545.600;78;18.1
3558.400;76;18.6
3571.200;73;19.0
3584.000;75;18.9
3596.800;74;19.3
3609.600;74;20.1
3622.400;77;19.2
3635.200;76;19.4
3648.000;78;19.0
3660.800;79;19.3
3673.600;80;18.9
3686.400;81;18.8
3699.200;82;18.5
3712.000;84;17.9
3724.800;83;18.7
3737.600;79;19.2
3750.400;81;18.3
3763.200;77;20.0
3776.000;76;19.5
3788.800;75;19.9
3801.600;74;20.6
3814.400;76;19.9
3827.200;74;21.0
3840.000;74;20.9
3852.800;79;20.0
3865.600;76;21.3
3878.400;76;21.1
3891.200;73;22.7
3904.000;67;24.0
3916.800;77;20.9
3929.600;80;21.1
3942.400;85;20.6
3955.200;87;19.8
3968.000;86;19.7
3980.800;86;19.6
3993.600;84;20.4
4006.400;88;18.2
4019.200;88;18.7
4032.000;90;17.9
4044.800;87;18.6
4057.600;82;19.3
4070.400;85;17.8
4083.200;84;17.7
4096.000;82;18.4
4108.800;84;17.3
4121.600;85;16.9
4134.400;86;16.9
4147.200;81;17.9
4160.000;80;17.8
4172.800;83;17.0
4185.600;84;16.9
4198.400;81;17.2
4211.200;75;19.9
4224.000;67;20.8
4236.800;77;17.3
4249.600;78;18.9
4262.400;78;19.2
4275.200;78;18.5
4288.000;79;18.4
4300.800;79;19.1
4313.600;77;19.4
4326.400;78;19.0
4339.200;82;17.9
4352.000;81;18.7
4364.800;82;18.2
4377.600;84;17.6
4390.400;81;18.8
4403.200;81;18.3
4416.000;79;18.7
4428.800;81;17.9
4441.600;80;18.8
4454.400;79;18.6
4467.200;77;19.2
4480.000;78;18.9
4492.800;74;20.0
4505.600;72;21.0
4518.400;63;23.2
4531.200;73;20.1
4544.000;77;20.6
4556.800;78;20.9
4569.600;77;20.9
4582.400;78;21.0
4595.200;81;20.3
4608.000;79;21.2
4620.800;79;20.8
4633.600;78;21.1
4646.400;79;21.0
4659.200;75;21.8
4672.000;76;21.7
4684.800;79;21.0
4697.600;81;21.0
4710.400;83;20.3
4723.200;84;20.1
4736.000;81;21.2
4748.800;81;20.8
4761.600;87;18.4
4774.400;84;20.3
4787.200;82;20.0
4800.000;85;19.0
4812.800;86;18.5
4825.600;88;17.9
4838.400;91;17.0
4851.200;85;18.3
4864.000;85;17.6
4876.800;84;18.0
4889.600;82;18.1
4902.400;82;17.8
4915.200;82;17.9
4928.000;78;19.2
4940.800;75;19.5
4953.600;80;17.6
4966.400;80;18.3
4979.200;80;18.3
4992.000;80;18.6
5004.800;79;18.6
5017.600;79;18.5
5030.400;76;19.7
5043.200;74;20.0
5056.000;75;19.7
5068.800;76;19.6
5081.600;81;18.0
5094.400;77;20.7
5107.200;73;21.1
5120.000;74;20.7
5132.800;74;20.8
5145.600;80;19.3
5158.400;81;19.8
5171.200;82;19.3
5184.000;82;19.7
5196.800;80;20.0
5209.600;81;19.6
5222.400;80;19.9
5235.200;80;20.2
5248.000;78;20.5
5260.800;76;20.9
