Date:;2020-07-06 15:33:18
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;5.000;-142.500;122.500;162.500
Scale:;1;True;2.000;-20.150;12.150;28.150
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;139;20.3
6.400;136;21.5
12.800;135;21.0
19.200;137;19.9
25.600;136;21.2
32.000;137;20.8
38.400;137;20.7
44.800;136;21.2
51.200;136;21.2
57.600;135;21.7
64.000;137;20.9
70.400;137;21.0
76.800;137;21.3
83.200;138;21.2
89.600;138;21.1
96.000;138;21.2
102.400;138;21.7
108.800;140;20.3
115.200;140;21.1
121.600;139;21.2
128.000;144;19.0
134.400;148;18.6
140.800;147;19.2
147.200;148;18.7
153.600;150;18.2
160.000;150;18.0
166.400;150;18.0
172.800;150;17.9
179.200;150;17.6
185.600;148;18.3
192.000;149;17.4
198.400;146;18.5
204.800;145;18.3
211.200;143;18.4
217.600;144;17.8
224.000;141;19.0
230.400;142;17.9
236.800;143;17.5
243.200;143;17.7
249.600;144;17.5
256.000;144;17.3
262.400;143;17.9
268.800;142;18.2
275.200;141;18.0
281.600;140;18.2
288.000;139;18.3
294.400;137;19.0
300.800;136;19.0
307.200;136;18.9
313.600;135;19.6
320.000;134;19.5
326.400;136;19.0
332.800;137;18.7
339.200;137;19.2
345.600;138;18.9
352.000;138;19.2
358.400;137;19.7
364.800;136;19.7
371.200;137;19.4
377.600;137;19.3
384.000;138;19.3
390.400;139;19.3
396.800;139;19.3
403.200;139;19.2
409.600;138;19.9
416.000;137;19.9
422.400;139;19.3
428.800;138;19.8
435.200;136;20.8
441.600;133;21.7
448.000;130;22.1
454.400;131;21.5
460.800;133;20.8
467.200;133;21.3
473.600;133;21.8
480.000;134;21.7
486.400;135;21.2
492.800;136;21.5
499.200;136;21.7
505.600;137;21.2
512.000;138;21.2
518.400;138;21.1
524.800;140;20.8
531.200;138;21.9
537.600;141;20.8
544.000;140;21.1
550.400;140;21.4
556.800;145;18.9
563.200;148;18.9
569.600;149;18.6
576.000;151;18.4
582.400;151;18.3
588.800;152;17.8
595.200;153;17.6
601.600;152;17.5
608.000;151;17.6
614.400;146;19.2
620.800;147;17.6
627.200;147;17.4
633.600;148;17.0
640.000;148;17.2
646.400;147;17.0
652.800;148;16.6
659.200;148;16.4
665.600;147;16.9
672.000;144;17.8
678.400;140;18.4
684.800;139;18.5
691.200;139;17.8
697.600;137;18.6
704.000;135;19.2
710.400;135;18.6
716.800;137;18.0
723.200;138;17.8
729.600;139;18.1
736.000;140;17.8
742.400;140;18.0
748.800;140;18.3
755.200;138;19.0
761.600;136;19.2
768.000;136;19.1
774.400;137;18.7
780.800;136;19.3
787.200;133;20.3
793.600;132;20.4
800.000;133;20.0
806.400;133;20.2
812.800;130;21.9
819.200;130;21.3
825.600;133;20.2
832.000;136;19.8
838.400;137;20.0
844.800;136;20.9
851.200;134;21.4
857.600;135;20.9
864.000;135;21.1
870.400;133;22.1
876.800;135;21.0
883.200;133;22.1
889.600;135;21.5
896.000;135;21.6
902.400;136;21.4
908.800;138;20.9
915.200;138;21.4
921.600;139;21.1
928.000;141;20.6
934.400;142;20.4
940.800;140;21.5
947.200;139;21.3
953.600;139;21.4
960.000;138;21.6
966.400;139;21.4
972.800;139;21.1
979.200;140;21.0
985.600;144;19.7
992.000;146;19.4
998.400;150;18.2
1004.800;151;18.5
1011.200;152;17.9
1017.600;153;17.6
1024.000;154;17.1
1030.400;155;16.9
1036.800;155;16.6
1043.200;153;17.0
1049.600;152;16.6
1056.000;151;16.9
1062.400;149;17.0
1068.800;146;17.5
1075.200;145;17.2
1081.600;143;17.5
1088.000;143;17.2
1094.400;142;17.5
1100.800;138;18.6
1107.200;137;18.4
1113.600;138;18.2
1120.000;137;18.4
1126.400;137;18.2
1132.800;137;18.5
1139.200;138;18.3
1145.600;138;17.9
1152.000;136;19.3
1158.400;136;19.1
1164.800;137;18.4
1171.200;138;18.4
1177.600;137;19.2
1184.000;136;19.4
1190.400;135;19.8
