Date:;2020-07-06 15:32:59
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;5.000;141.000;-161.000;-121.000
Scale:;1;True;1.000;11.950;-15.950;-7.950
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-142;-10.6
6.400;-139;-11.4
12.800;-139;-11.2
19.200;-137;-11.8
25.600;-136;-11.4
32.000;-135;-12.6
38.400;-133;-12.4
44.800;-133;-12.5
51.200;-131;-13.4
57.600;-130;-13.4
64.000;-131;-12.9
70.400;-135;-12.1
76.800;-135;-12.7
83.200;-135;-13.2
89.600;-136;-12.4
96.000;-137;-12.8
102.400;-136;-13.4
108.800;-135;-13.6
115.200;-137;-12.8
121.600;-139;-12.4
128.000;-137;-13.4
134.400;-137;-13.3
140.800;-138;-13.1
147.200;-138;-12.9
153.600;-137;-13.7
160.000;-139;-12.9
166.400;-140;-12.3
172.800;-138;-13.8
179.200;-138;-13.4
185.600;-138;-13.6
192.000;-139;-13.2
198.400;-139;-13.0
204.800;-137;-14.1
211.200;-138;-13.3
217.600;-139;-13.2
224.000;-141;-12.5
230.400;-144;-12.0
236.800;-147;-11.0
243.200;-145;-12.1
249.600;-150;-10.0
256.000;-151;-10.4
262.400;-151;-10.2
268.800;-152;-9.9
275.200;-150;-10.3
281.600;-148;-10.6
288.000;-148;-10.0
294.400;-146;-10.9
300.800;-144;-10.9
307.200;-145;-10.3
313.600;-143;-10.7
320.000;-144;-10.0
326.400;-143;-10.6
332.800;-144;-9.8
339.200;-144;-10.1
345.600;-144;-9.7
352.000;-144;-9.8
358.400;-143;-10.0
364.800;-142;-10.3
371.200;-142;-10.2
377.600;-141;-10.4
384.000;-142;-9.7
390.400;-141;-10.3
396.800;-140;-10.5
403.200;-140;-10.4
409.600;-139;-10.4
416.000;-138;-10.7
422.400;-139;-10.3
428.800;-137;-11.2
435.200;-137;-10.9
441.600;-136;-11.6
448.000;-134;-11.7
454.400;-133;-12.5
460.800;-133;-12.2
467.200;-132;-12.4
473.600;-133;-12.2
480.000;-134;-12.2
486.400;-135;-12.1
492.800;-136;-12.1
499.200;-137;-12.0
505.600;-135;-12.8
512.000;-137;-12.1
518.400;-138;-12.1
524.800;-137;-12.5
531.200;-136;-13.1
537.600;-135;-13.1
544.000;-136;-12.9
550.400;-136;-12.8
