Date:;2020-07-06 15:33:42
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;5.000;120.500;-140.500;-100.500
Scale:;1;True;1.000;11.600;-15.600;-7.600
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-120;-13.3
6.400;-123;-11.8
12.800;-125;-11.7
19.200;-124;-12.4
25.600;-124;-12.4
32.000;-126;-11.3
38.400;-128;-10.7
44.800;-129;-10.9
51.200;-130;-10.2
57.600;-129;-10.9
64.000;-129;-10.5
70.400;-129;-9.9
76.800;-129;-10.3
83.200;-128;-10.1
89.600;-127;-10.0
96.000;-126;-10.3
102.400;-123;-11.0
108.800;-123;-10.2
115.200;-124;-9.9
121.600;-125;-9.5
128.000;-124;-9.7
134.400;-123;-10.3
140.800;-122;-10.3
147.200;-123;-9.9
153.600;-124;-9.5
160.000;-125;-9.3
166.400;-126;-8.9
172.800;-126;-9.0
179.200;-125;-9.4
185.600;-123;-9.4
192.000;-123;-9.5
198.400;-123;-9.2
204.800;-123;-9.0
211.200;-122;-9.7
217.600;-122;-9.3
224.000;-121;-9.3
230.400;-122;-9.1
236.800;-120;-9.6
243.200;-119;-9.8
249.600;-119;-9.8
256.000;-118;-10.2
262.400;-117;-10.4
268.800;-116;-10.7
275.200;-114;-11.1
281.600;-113;-11.3
288.000;-114;-11.0
294.400;-112;-12.3
300.800;-110;-12.7
307.200;-110;-12.5
313.600;-112;-11.5
320.000;-113;-12.1
326.400;-113;-12.4
332.800;-113;-12.5
339.200;-114;-12.4
345.600;-115;-11.9
352.000;-115;-12.6
358.400;-116;-12.4
364.800;-116;-12.7
371.200;-114;-13.5
377.600;-116;-12.3
384.000;-117;-12.5
390.400;-117;-12.5
396.800;-116;-13.1
403.200;-117;-13.1
409.600;-116;-13.6
416.000;-116;-13.3
422.400;-115;-13.6
428.800;-117;-13.0
435.200;-116;-13.6
441.600;-116;-14.0
448.000;-117;-13.5
454.400;-115;-14.2
460.800;-114;-14.7
467.200;-116;-13.4
473.600;-116;-14.0
480.000;-118;-13.4
486.400;-121;-12.7
492.800;-122;-12.8
499.200;-122;-12.8
505.600;-123;-12.6
512.000;-124;-12.3
518.400;-123;-12.8
524.800;-123;-12.5
531.200;-126;-11.4
537.600;-129;-10.5
544.000;-132;-9.9
550.400;-131;-10.4
556.800;-128;-11.7
563.200;-129;-10.1
569.600;-130;-9.7
576.000;-130;-10.0
582.400;-129;-9.8
588.800;-128;-9.9
595.200;-127;-10.0
601.600;-124;-10.6
608.000;-123;-10.4
614.400;-123;-10.2
620.800;-124;-9.5
627.200;-124;-9.7
633.600;-124;-9.8
640.000;-124;-9.6
646.400;-125;-9.3
652.800;-124;-9.5
659.200;-125;-8.9
665.600;-124;-9.5
672.000;-121;-10.5
678.400;-120;-10.2
684.800;-122;-9.1
691.200;-123;-8.9
697.600;-123;-9.2
704.000;-123;-9.1
710.400;-123;-9.2
716.800;-122;-9.4
723.200;-123;-8.8
729.600;-122;-9.3
736.000;-121;-9.4
742.400;-122;-9.2
748.800;-121;-9.4
755.200;-119;-10.1
761.600;-117;-10.5
768.000;-116;-10.5
774.400;-115;-10.7
780.800;-115;-10.4
787.200;-116;-10.0
793.600;-115;-10.9
800.000;-115;-11.1
806.400;-115;-11.2
812.800;-116;-10.8
819.200;-115;-11.4
825.600;-113;-12.3
832.000;-113;-11.8
838.400;-114;-11.5
844.800;-112;-12.4
851.200;-112;-12.4
857.600;-114;-12.0
864.000;-115;-12.1
870.400;-112;-13.5
876.800;-113;-12.9
883.200;-117;-11.4
889.600;-114;-13.5
896.000;-115;-12.6
902.400;-117;-12.4
908.800;-117;-12.5
915.200;-118;-12.4
921.600;-117;-12.8
928.000;-119;-12.4
934.400;-118;-12.9
940.800;-118;-12.8
947.200;-120;-11.9
953.600;-120;-12.7
960.000;-119;-12.6
966.400;-121;-12.2
972.800;-119;-13.1
979.200;-120;-12.4
985.600;-121;-11.9
992.000;-118;-13.4
