Date:;2020-07-06 15:46:08
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;49.200
Scale:;0;True;5.000;17.500;-37.500;2.500
Scale:;1;True;2.000;11.050;-19.050;-3.050
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
18942.000;-9;-11.5
18991.200;-4;-13.1
19040.400;-16;-11.3
19089.600;-23;-10.0
19138.800;-6;-11.9
19188.000;-4;-13.1
19237.200;-19;-10.9
19286.400;-23;-8.6
19335.600;-14;-8.9
19384.800;-17;-8.3
19434.000;-10;-9.2
19483.200;-16;-8.2
19532.400;-15;-8.0
19581.600;-12;-8.3
19630.800;-17;-7.0
19680.000;-13;-7.9
19729.200;-10;-8.6
19778.400;-13;-8.3
19827.600;-17;-7.8
19876.800;-7;-9.4
19926.000;-13;-8.5
19975.200;-20;-7.1
20024.400;-14;-7.9
20073.600;-8;-8.9
20122.800;-14;-7.9
20172.000;-17;-7.4
20221.200;-10;-8.5
20270.400;-6;-9.8
20319.600;-15;-8.6
20368.800;-14;-8.4
20418.000;-10;-9.4
20467.200;-17;-7.8
20516.400;-16;-7.7
20565.600;-13;-8.0
20614.800;-12;-8.3
20664.000;-12;-8.4
20713.200;-12;-8.6
20762.400;-16;-7.7
20811.600;-11;-8.5
20860.800;-14;-8.1
20910.000;-16;-7.3
20959.200;-10;-8.5
21008.400;-9;-9.0
21057.600;-18;-7.6
21106.800;-15;-7.2
21156.000;-12;-7.9
21205.200;-12;-7.9
21254.400;-12;-8.0
21303.600;-11;-8.0
21352.800;-14;-7.6
21402.000;-11;-8.3
21451.200;-9;-9.3
21500.400;-5;-11.0
21549.600;-23;-7.6
21598.800;-16;-8.3
21648.000;-12;-8.6
21697.200;-11;-9.1
21746.400;-16;-8.1
21795.600;-8;-9.8
21844.800;-12;-9.3
21894.000;-14;-9.0
21943.200;-15;-8.7
21992.400;-10;-10.0
22041.600;-7;-11.0
22090.800;-15;-9.7
22140.000;-17;-9.2
22189.200;-12;-10.0
22238.400;-12;-10.0
22287.600;-13;-9.8
22336.800;-9;-10.7
22386.000;-9;-11.5
22435.200;-18;-9.3
22484.400;-9;-11.4
22533.600;-4;-13.2
22582.800;-7;-13.8
22632.000;-25;-10.2
22681.200;-8;-12.4
22730.400;-17;-10.5
22779.600;-18;-10.1
22828.800;-7;-12.1
22878.000;-12;-11.3
22927.200;-24;-8.6
22976.400;-6;-12.2
23025.600;-4;-13.8
23074.800;-14;-12.4
23124.000;-20;-11.0
23173.200;-14;-11.7
23222.400;-14;-11.0
23271.600;-12;-11.5
23320.800;-8;-12.6
23370.000;-18;-10.7
23419.200;-16;-10.7
23468.400;-10;-11.4
23517.600;-7;-12.6
23566.800;-25;-8.6
23616.000;-12;-10.9
23665.200;-18;-9.0
23714.400;-10;-10.1
23763.600;-4;-11.9
23812.800;-11;-11.5
23862.000;-33;-5.5
23911.200;-8;-10.7
23960.400;-4;-12.5
24009.600;-26;-7.8
24058.800;-23;-7.3
24108.000;-16;-7.9
24157.200;-12;-7.9
24206.400;-13;-8.1
24255.600;-14;-8.0
24304.800;-13;-8.1
24354.000;-18;-7.0
24403.200;-7;-8.8
24452.400;-9;-9.5
24501.600;-18;-7.6
24550.800;-15;-7.8
