Date:;2020-07-06 15:32:33
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;5.000;-163.000;143.000;183.000
Scale:;1;True;2.000;-20.350;12.350;28.350
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;160;21.1
6.400;160;21.5
12.800;164;19.9
19.200;169;18.8
25.600;172;18.2
32.000;172;18.5
38.400;175;17.6
44.800;176;17.2
51.200;177;16.4
57.600;176;17.3
64.000;174;17.0
70.400;175;16.4
76.800;172;17.2
83.200;170;17.2
89.600;166;18.2
96.000;164;18.1
102.400;163;17.8
108.800;161;18.5
115.200;159;18.9
121.600;158;18.4
128.000;159;18.0
134.400;160;18.2
140.800;159;18.2
147.200;160;18.0
153.600;160;18.0
160.000;159;18.6
166.400;158;18.8
172.800;158;19.0
179.200;156;19.5
185.600;155;19.5
192.000;154;19.7
198.400;153;20.2
204.800;151;20.7
211.200;151;20.8
217.600;152;20.5
224.000;153;20.1
230.400;155;20.2
236.800;157;19.4
243.200;161;18.3
249.600;163;18.8
256.000;163;18.7
262.400;162;19.4
268.800;160;20.0
275.200;158;20.0
281.600;155;20.9
288.000;151;22.3
294.400;150;22.3
300.800;151;21.7
307.200;152;21.6
313.600;152;21.5
320.000;153;21.6
326.400;153;22.0
332.800;154;21.9
339.200;154;22.0
345.600;154;22.4
352.000;155;22.1
358.400;156;21.9
364.800;157;21.7
371.200;159;21.0
377.600;157;22.4
384.000;159;21.5
390.400;165;19.4
396.800;170;18.4
403.200;170;19.1
409.600;173;17.9
416.000;175;17.7
422.400;175;17.8
428.800;177;16.5
435.200;176;17.2
441.600;174;17.3
448.000;170;18.5
454.400;168;18.0
460.800;166;18.2
467.200;165;17.9
473.600;165;18.0
480.000;165;17.7
486.400;164;17.6
492.800;162;18.3
499.200;162;18.0
505.600;160;18.3
512.000;161;17.6
518.400;160;18.6
524.800;160;17.9
531.200;159;18.5
537.600;155;19.8
544.000;153;20.5
550.400;152;20.0
556.800;151;20.5
563.200;151;20.5
569.600;151;20.7
576.000;150;21.0
582.400;152;20.6
588.800;154;20.0
595.200;155;20.2
601.600;157;20.0
608.000;159;19.7
614.400;161;18.7
620.800;161;19.9
627.200;160;20.1
633.600;159;20.2
640.000;156;21.4
646.400;155;21.1
652.800;153;21.8
659.200;151;22.5
665.600;151;21.9
672.000;152;21.9
678.400;153;21.9
684.800;154;21.7
691.200;156;21.2
697.600;158;21.0
704.000;156;22.3
710.400;157;21.7
716.800;159;20.8
723.200;156;22.5
729.600;158;21.8
736.000;159;21.3
742.400;161;21.0
748.800;162;20.8
755.200;161;21.7
761.600;162;21.3
768.000;168;18.3
774.400;169;19.3
780.800;168;19.7
787.200;166;20.5
793.600;169;18.5
800.000;171;18.0
806.400;171;18.3
812.800;171;18.4
819.200;169;18.3
825.600;171;17.4
832.000;166;19.2
838.400;166;18.8
844.800;165;18.4
851.200;163;18.6
857.600;166;17.4
864.000;163;19.0
870.400;160;19.5
876.800;162;18.1
883.200;163;18.0
889.600;161;19.1
896.000;160;18.9
902.400;160;18.7
908.800;158;19.3
915.200;156;20.0
921.600;156;19.6
928.000;155;20.2
934.400;154;20.3
940.800;156;19.7
947.200;157;19.5
953.600;158;19.3
960.000;158;19.7
966.400;159;19.7
972.800;159;19.6
979.200;159;19.7
985.600;158;20.4
992.000;157;20.1
998.400;157;20.3
1004.800;156;20.7
1011.200;155;20.9
1017.600;154;21.4
1024.000;150;22.7
1030.400;149;22.8
1036.800;150;22.2
1043.200;151;22.2
1049.600;153;21.9
1056.000;154;21.6
1062.400;156;21.4
1068.800;157;21.5
1075.200;157;22.0
1081.600;155;22.7
1088.000;156;22.3
1094.400;157;21.7
1100.800;158;22.0
1107.200;159;21.4
1113.600;160;21.5
1120.000;160;21.9
1126.400;161;21.2
1132.800;162;21.2
1139.200;164;20.3
1145.600;166;20.2
1152.000;166;20.2
1158.400;166;20.1
1164.800;168;19.7
1171.200;169;18.9
1177.600;169;19.3
1184.000;172;17.7
1190.400;169;19.2
1196.800;166;20.0
1203.200;166;19.3
1209.600;165;19.1
1216.000;162;20.1
1222.400;162;19.9
1228.800;162;19.3
1235.200;162;19.4
1241.600;161;19.7
1248.000;159;20.6
1254.400;157;20.8
1260.800;158;20.1
1267.200;158;20.3
1273.600;157;20.5
1280.000;155;21.4
1286.400;156;20.4
1292.800;157;20.7
1299.200;153;22.4
1305.600;151;22.3
1312.000;155;20.9
1318.400;157;20.4
1324.800;160;19.9
1331.200;162;20.1
1337.600;162;20.1
1344.000;162;20.5
1350.400;161;20.6
1356.800;160;20.6
1363.200;159;21.0
1369.600;154;23.1
1376.000;151;23.3
1382.400;152;22.1
1388.800;155;21.4
1395.200;151;23.8
1401.600;152;22.7
1408.000;154;22.2
1414.400;155;22.3
1420.800;156;22.6
1427.200;157;22.2
1433.600;158;22.0
1440.000;158;22.4
1446.400;158;22.7
1452.800;157;22.8
1459.200;158;22.6
1465.600;157;23.1
1472.000;156;23.2
1478.400;154;24.1
1484.800;157;22.7
1491.200;155;23.8
1497.600;157;22.8
1504.000;159;22.4
1510.400;160;22.6
1516.800;165;20.6
1523.200;168;20.5
1529.600;169;20.7
1536.000;168;20.7
1542.400;172;19.2
1548.800;170;20.2
1555.200;166;21.5
1561.600;168;19.4
1568.000;171;19.0
1574.400;172;18.4
1580.800;171;19.3
1587.200;170;19.0
1593.600;169;19.0
1600.000;168;19.0
1606.400;165;19.6
1612.800;162;20.3
1619.200;161;19.8
1625.600;161;19.9
1632.000;159;20.3
1638.400;156;21.2
1644.800;157;20.1
1651.200;159;19.7
1657.600;159;20.3
1664.000;159;20.0
1670.400;161;19.7
1676.800;162;19.3
1683.200;163;19.2
1689.600;163;19.2
1696.000;162;19.4
1702.400;161;20.1
1708.800;160;19.9
1715.200;157;21.0
1721.600;156;21.0
1728.000;155;20.9
1734.400;152;22.2
1740.800;153;21.4
1747.200;154;21.3
1753.600;154;21.4
1760.000;155;21.2
1766.400;156;21.0
1772.800;157;20.8
1779.200;157;21.3
1785.600;156;21.9
1792.000;155;22.0
1798.400;155;21.9
1804.800;156;21.9
1811.200;156;22.0
1817.600;154;22.8
1824.000;153;22.9
1830.400;154;22.7
1836.800;155;22.4
1843.200;155;23.1
1849.600;154;23.0
1856.000;156;22.5
1862.400;156;22.9
1868.800;156;23.1
1875.200;158;22.5
1881.600;158;22.7
1888.000;162;21.2
1894.400;167;20.0
1900.800;165;21.5
1907.200;167;20.6
1913.600;170;19.5
1920.000;171;19.3
1926.400;171;19.6
1932.800;171;18.9
1939.200;168;20.2
1945.600;167;20.1
1952.000;166;19.7
1958.400;163;21.0
1964.800;162;20.7
1971.200;160;21.0
1977.600;163;19.6
1984.000;159;21.0
1990.400;159;20.8
1996.800;158;21.0
2003.200;157;21.5
2009.600;155;22.0
2016.000;155;21.7
2022.400;156;21.2
2028.800;158;20.9
2035.200;160;20.4
2041.600;160;20.6
2048.000;161;20.7
2054.400;160;20.7
2060.800;161;20.8
2067.200;162;20.1
2073.600;161;21.0
2080.000;158;21.7
2086.400;157;21.6
2092.800;153;23.2
2099.200;152;23.1
2105.600;153;22.4
2112.000;155;22.1
2118.400;156;21.6
2124.800;157;21.7
2131.200;159;21.6
2137.600;159;21.9
2144.000;160;21.7
2150.400;159;22.2
2156.800;158;22.3
2163.200;157;22.4
2169.600;156;22.9
2176.000;155;23.6
2182.400;155;22.8
2188.800;152;24.3
2195.200;153;23.3
2201.600;154;23.6
2208.000;153;24.3
2214.400;154;23.4
2220.800;155;23.4
2227.200;156;23.6
2233.600;157;23.4
2240.000;158;23.1
2246.400;160;22.5
2252.800;161;22.9
2259.200;162;22.5
2265.600;164;21.9
2272.000;164;22.4
2278.400;167;20.9
2284.800;167;21.3
2291.200;169;20.7
2297.600;170;20.3
2304.000;170;20.2
2310.400;169;20.7
2316.800;166;21.5
2323.200;164;21.2
2329.600;163;21.4
2336.000;163;21.1
2342.400;163;21.2
2348.800;158;23.1
2355.200;161;20.3
2361.600;162;20.7
2368.000;163;20.7
2374.400;166;19.7
2380.800;165;20.2
2387.200;163;21.3
2393.600;164;20.0
2400.000;163;20.4
2406.400;162;20.9
2412.800;159;21.9
2419.200;156;22.5
2425.600;156;21.4
2432.000;155;22.1
2438.400;155;22.0
2444.800;157;21.6
2451.200;158;21.3
2457.600;159;21.2
2464.000;159;21.5
2470.400;158;22.1
2476.800;160;20.8
2483.200;159;21.7
2489.600;161;21.1
2496.000;162;20.8
2502.400;161;21.1
2508.800;162;21.1
2515.200;161;21.1
2521.600;159;21.8
2528.000;158;22.0
2534.400;158;21.7
2540.800;158;21.6
2547.200;157;22.0
2553.600;157;22.1
2560.000;156;22.6
2566.400;154;23.4
2572.800;153;23.3
2579.200;152;23.9
2585.600;153;23.1
2592.000;154;23.3
2598.400;154;23.3
2604.800;156;22.5
2611.200;157;22.7
2617.600;159;22.3
2624.000;159;22.8
2630.400;160;22.4
2636.800;162;21.8
2643.200;167;20.0
2649.600;167;21.0
2656.000;168;20.4
2662.400;170;19.9
2668.800;171;19.5
2675.200;170;19.8
2681.600;170;19.5
2688.000;166;21.2
2694.400;161;22.2
2700.800;161;20.9
2707.200;162;20.3
2713.600;160;21.3
2720.000;160;21.1
2726.400;161;20.6
2732.800;162;20.4
2739.200;164;19.3
2745.600;165;19.7
2752.000;166;19.5
2758.400;166;19.3
2764.800;167;18.9
2771.200;164;19.9
2777.600;162;20.4
2784.000;160;20.6
2790.400;157;21.5
2796.800;157;20.7
2803.200;157;21.0
2809.600;155;21.6
2816.000;158;20.5
2822.400;158;20.7
2828.800;157;21.4
2835.200;157;21.2
2841.600;156;21.2
2848.000;156;21.6
2854.400;157;21.1
2860.800;158;20.6
2867.200;160;20.7
2873.600;158;21.4
2880.000;158;21.6
2886.400;156;22.0
2892.800;155;22.1
2899.200;156;22.0
2905.600;156;22.0
2912.000;156;22.1
2918.400;157;22.1
2924.800;157;21.7
2931.200;157;22.1
2937.600;156;22.5
2944.000;156;22.8
2950.400;153;23.9
2956.800;154;22.8
2963.200;153;23.6
2969.600;155;22.9
2976.000;155;23.2
2982.400;156;22.7
2988.800;155;23.6
2995.200;157;22.8
3001.600;158;22.7
3008.000;160;22.1
3014.400;161;22.3
3020.800;165;20.6
3027.200;165;21.9
3033.600;166;21.0
3040.000;168;20.5
3046.400;167;21.1
3052.800;167;20.9
3059.200;166;21.1
