Date:;2020-07-06 15:41:56
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;5.000;24.500;-44.500;-4.500
Scale:;1;True;2.000;10.800;-18.800;-2.800
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-21;-12.7
25.600;-24;-11.7
51.200;-21;-13.5
76.800;-14;-14.8
102.400;-22;-13.5
128.000;-16;-15.9
153.600;-16;-15.4
179.200;-34;-12.1
204.800;-30;-13.5
230.400;-27;-13.2
256.000;-29;-12.3
281.600;-28;-12.1
307.200;-29;-11.8
332.800;-32;-10.7
358.400;-31;-10.7
384.000;-22;-12.4
409.600;-26;-10.8
435.200;-28;-11.7
460.800;-15;-13.9
486.400;-11;-15.0
512.000;-23;-12.4
537.600;-40;-9.9
563.200;-26;-12.5
588.800;-29;-11.2
614.400;-26;-11.7
640.000;-26;-11.0
665.600;-33;-9.3
691.200;-30;-10.0
716.800;-25;-10.7
742.400;-25;-10.3
768.000;-25;-10.7
793.600;-26;-10.0
819.200;-26;-10.1
844.800;-27;-9.7
870.400;-26;-10.0
896.000;-26;-9.8
921.600;-26;-10.1
947.200;-20;-10.7
972.800;-24;-10.6
998.400;-27;-8.7
1024.000;-30;-8.8
1049.600;-30;-8.9
1075.200;-30;-8.0
1100.800;-28;-8.6
1126.400;-29;-7.8
1152.000;-27;-8.1
1177.600;-26;-7.6
1203.200;-25;-8.0
1228.800;-25;-8.0
1254.400;-22;-8.8
1280.000;-23;-8.5
1305.600;-24;-8.3
1331.200;-24;-8.7
1356.800;-24;-8.7
1382.400;-26;-8.1
1408.000;-23;-8.9
1433.600;-27;-7.8
1459.200;-26;-8.5
1484.800;-23;-9.1
1510.400;-23;-8.5
1536.000;-25;-8.4
1561.600;-26;-8.5
1587.200;-24;-9.0
1612.800;-26;-8.3
1638.400;-27;-8.0
1664.000;-24;-8.9
1689.600;-23;-9.0
1715.200;-25;-8.4
1740.800;-21;-9.5
1766.400;-23;-9.2
1792.000;-25;-9.0
