Date:;2020-07-06 15:42:32
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;5.000;-22.500;2.500;42.500
Scale:;1;True;2.000;-19.650;11.650;27.650
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;25;17.7
25.600;18;18.8
51.200;17;19.0
76.800;27;17.2
102.400;26;18.0
128.000;25;18.1
153.600;26;17.8
179.200;28;17.3
204.800;27;17.2
230.400;27;16.6
256.000;26;16.9
281.600;27;16.3
307.200;26;16.9
332.800;27;16.2
358.400;22;17.8
384.000;23;17.1
409.600;25;16.9
435.200;26;16.6
460.800;27;16.6
486.400;22;17.4
512.000;22;17.3
537.600;23;17.5
563.200;23;17.8
588.800;19;18.9
614.400;19;19.0
640.000;22;19.0
665.600;23;19.2
691.200;22;19.4
716.800;25;19.0
742.400;24;19.2
768.000;24;19.3
793.600;29;18.3
819.200;23;19.7
844.800;24;18.9
870.400;26;18.7
896.000;27;18.8
921.600;23;19.3
947.200;27;18.4
972.800;27;18.4
998.400;27;18.3
1024.000;25;18.6
1049.600;25;18.6
1075.200;23;18.9
1100.800;25;18.6
1126.400;24;19.0
1152.000;22;19.5
1177.600;21;20.1
1203.200;22;20.0
1228.800;28;18.7
1254.400;25;19.6
1280.000;25;19.4
1305.600;23;19.9
1331.200;25;19.8
1356.800;24;19.7
1382.400;24;19.9
1408.000;22;20.7
1433.600;26;19.9
1459.200;23;20.3
1484.800;28;19.4
1510.400;26;19.7
1536.000;26;19.6
1561.600;27;19.2
1587.200;28;19.1
1612.800;26;19.0
1638.400;25;19.1
1664.000;24;19.8
1689.600;26;18.9
1715.200;23;20.0
1740.800;25;18.7
1766.400;31;18.5
1792.000;26;18.6
1817.600;27;18.2
1843.200;23;19.4
1868.800;21;19.2
1894.400;28;18.2
1920.000;25;19.3
1945.600;26;18.7
1971.200;27;18.3
1996.800;25;18.1
2022.400;29;17.1
2048.000;25;17.9
2073.600;29;16.6
2099.200;23;18.1
2124.800;23;17.8
2150.400;26;17.6
2176.000;24;17.9
2201.600;24;18.1
2227.200;26;17.8
2252.800;26;17.6
2278.400;27;17.4
2304.000;24;18.0
2329.600;24;17.9
2355.200;18;19.5
2380.800;27;17.3
2406.400;27;17.7
2432.000;32;16.2
2457.600;24;18.3
2483.200;21;18.5
2508.800;26;17.5
2534.400;28;17.0
2560.000;29;16.5
2585.600;27;16.9
2611.200;26;17.0
2636.800;24;17.0
2662.400;24;17.4
2688.000;24;17.4
2713.600;24;17.5
2739.200;27;16.7
2764.800;28;16.6
2790.400;24;17.3
2816.000;24;17.0
2841.600;24;17.3
2867.200;17;19.1
2892.800;20;18.5
2918.400;21;18.6
2944.000;23;19.0
2969.600;19;20.2
2995.200;18;20.9
3020.800;22;20.1
3046.400;24;20.2
3072.000;26;20.0
3097.600;27;19.5
3123.200;29;19.0
3148.800;29;18.5
3174.400;25;19.4
3200.000;26;18.7
3225.600;28;18.3
3251.200;25;18.9
3276.800;25;18.7
3302.400;26;18.6
3328.000;26;18.5
3353.600;26;18.5
3379.200;24;18.9
3404.800;23;18.9
3430.400;21;20.2
3456.000;16;21.0
3481.600;25;19.5
3507.200;21;20.7
3532.800;23;20.3
3558.400;28;19.4
3584.000;27;19.4
3609.600;26;19.8
3635.200;27;19.0
3660.800;20;21.1
3686.400;17;21.5
3712.000;23;21.1
3737.600;25;21.0
3763.200;26;20.7
3788.800;26;20.7
3814.400;24;20.8
3840.000;25;21.0
3865.600;24;21.0
3891.200;27;20.3
3916.800;24;20.9
3942.400;24;21.0
3968.000;26;20.4
3993.600;32;19.3
4019.200;23;21.0
4044.800;24;20.5
4070.400;25;20.2
4096.000;28;19.7
4121.600;28;19.4
4147.200;35;17.6
4172.800;28;19.0
4198.400;27;18.2
4224.000;26;18.5
4249.600;26;18.0
4275.200;27;17.9
4300.800;28;17.4
4326.400;26;17.8
4352.000;27;18.4
4377.600;14;20.5
4403.200;9;22.1
4428.800;16;20.8
4454.400;36;17.3
4480.000;29;19.7
4505.600;34;16.4
4531.200;29;18.3
4556.800;24;18.7
4582.400;26;17.7
4608.000;30;17.3
4633.600;30;16.9
4659.200;22;18.7
4684.800;29;15.9
4710.400;26;17.6
4736.000;22;18.3
4761.600;27;16.9
4787.200;27;17.0
4812.800;28;16.6
4838.400;28;16.4
4864.000;22;18.2
4889.600;17;18.8
4915.200;25;17.2
4940.800;29;17.2
4966.400;26;17.2
4992.000;23;18.1
5017.600;28;16.1
5043.200;27;16.9
5068.800;25;17.2
5094.400;26;17.1
5120.000;23;17.6
5145.600;23;17.8
5171.200;22;18.1
5196.800;25;17.4
5222.400;23;18.3
5248.000;23;18.1
5273.600;25;18.0
5299.200;26;17.4
5324.800;27;17.5
5350.400;24;17.9
5376.000;21;18.6
5401.600;20;19.0
5427.200;25;18.0
5452.800;27;17.8
5478.400;26;18.3
5504.000;23;18.7
5529.600;26;18.1
5555.200;23;18.6
5580.800;26;18.1
5606.400;24;19.0
5632.000;22;19.1
5657.600;26;18.4
5683.200;24;19.0
5708.800;23;19.3
5734.400;25;18.9
5760.000;28;18.2
5785.600;23;19.6
5811.200;19;20.7
5836.800;18;21.6
5862.400;21;20.5
5888.000;29;19.6
5913.600;26;20.2
5939.200;26;20.3
5964.800;28;19.5
5990.400;26;19.9
6016.000;26;19.5
6041.600;26;19.4
6067.200;26;19.4
6092.800;26;19.6
6118.400;24;19.9
6144.000;22;20.4
6169.600;19;21.2
6195.200;19;21.3
6220.800;24;20.7
6246.400;27;20.5
6272.000;27;20.1
6297.600;23;20.9
6323.200;26;20.0
6348.800;22;21.6
6374.400;26;20.2
6400.000;27;20.3
6425.600;25;20.7
6451.200;28;19.8
6476.800;29;19.3
6502.400;24;20.4
6528.000;28;19.0
6553.600;32;18.0
6579.200;29;18.9
6604.800;27;18.2
6630.400;27;18.0
6656.000;25;18.6
6681.600;22;19.1
6707.200;26;18.5
6732.800;25;18.4
6758.400;25;18.5
6784.000;26;18.5
6809.600;25;18.5
6835.200;20;19.9
6860.800;15;21.4
6886.400;18;20.7
6912.000;27;19.6
6937.600;30;19.3
6963.200;34;18.2
6988.800;22;20.1
7014.400;27;18.4
7040.000;30;18.1
7065.600;27;18.3
7091.200;29;17.7
7116.800;23;18.9
7142.400;24;18.3
7168.000;28;17.5
7193.600;26;17.8
7219.200;25;17.9
