Date:;2020-07-06 15:34:41
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;5.000;101.500;-121.500;-81.500
Scale:;1;True;1.000;11.100;-15.100;-7.100
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-100;-10.0
12.800;-101;-10.3
25.600;-100;-10.2
38.400;-103;-9.6
51.200;-103;-9.7
64.000;-100;-10.3
76.800;-103;-9.2
89.600;-104;-8.9
102.400;-103;-9.1
115.200;-102;-9.1
128.000;-102;-8.8
140.800;-100;-9.5
153.600;-100;-9.5
166.400;-100;-9.2
179.200;-98;-10.3
192.000;-95;-11.0
204.800;-93;-10.9
217.600;-94;-10.9
230.400;-95;-10.9
243.200;-94;-11.8
256.000;-96;-11.3
268.800;-95;-12.2
281.600;-96;-11.8
294.400;-95;-12.4
307.200;-95;-12.4
320.000;-95;-12.4
332.800;-95;-12.6
345.600;-97;-12.1
358.400;-98;-12.4
371.200;-99;-12.8
384.000;-100;-12.1
396.800;-97;-13.4
409.600;-98;-12.7
422.400;-100;-12.1
435.200;-98;-13.1
448.000;-101;-12.0
460.800;-103;-11.7
473.600;-103;-12.8
486.400;-105;-11.0
499.200;-107;-10.3
512.000;-108;-10.4
524.800;-107;-10.2
537.600;-108;-9.6
550.400;-105;-10.2
563.200;-105;-9.7
576.000;-103;-10.2
588.800;-102;-10.3
601.600;-101;-10.1
614.400;-99;-10.6
627.200;-104;-9.0
640.000;-104;-9.0
652.800;-106;-8.4
665.600;-106;-8.6
678.400;-103;-9.0
691.200;-102;-9.1
704.000;-102;-8.9
716.800;-99;-9.2
729.600;-99;-9.7
742.400;-99;-9.5
755.200;-96;-10.5
768.000;-96;-10.1
780.800;-96;-10.3
793.600;-95;-11.0
806.400;-94;-11.3
819.200;-95;-11.2
832.000;-95;-11.6
844.800;-95;-11.7
857.600;-97;-11.5
870.400;-95;-12.1
883.200;-97;-11.9
896.000;-95;-12.3
908.800;-97;-12.3
921.600;-95;-13.2
934.400;-95;-12.7
947.200;-97;-12.4
960.000;-99;-12.4
972.800;-98;-12.8
985.600;-98;-13.1
998.400;-96;-13.4
1011.200;-96;-14.1
1024.000;-98;-12.9
1036.800;-101;-12.4
1049.600;-102;-12.4
1062.400;-103;-12.1
1075.200;-103;-11.7
1088.000;-106;-10.9
1100.800;-111;-9.3
1113.600;-106;-10.7
1126.400;-108;-9.8
1139.200;-108;-9.6
1152.000;-107;-9.2
1164.800;-105;-9.7
1177.600;-102;-10.0
1190.400;-102;-9.7
1203.200;-102;-9.4
1216.000;-103;-9.2
1228.800;-102;-9.7
1241.600;-103;-8.7
1254.400;-103;-9.1
1267.200;-103;-8.8
1280.000;-105;-8.1
1292.800;-103;-8.4
1305.600;-102;-8.7
1318.400;-102;-8.7
1331.200;-99;-9.3
1344.000;-96;-10.0
1356.800;-97;-9.3
1369.600;-97;-10.0
1382.400;-96;-10.1
1395.200;-96;-10.1
1408.000;-98;-9.9
1420.800;-94;-11.2
1433.600;-93;-11.4
1446.400;-93;-11.5
1459.200;-93;-11.7
1472.000;-95;-11.7
1484.800;-97;-11.3
1497.600;-94;-12.5
1510.400;-97;-11.9
1523.200;-94;-12.9
1536.000;-97;-11.7
1548.800;-95;-13.4
1561.600;-97;-12.2
1574.400;-98;-12.6
1587.200;-100;-12.2
1600.000;-102;-11.7
1612.800;-102;-12.5
1625.600;-100;-12.5
1638.400;-98;-13.5
1651.200;-100;-11.8
1664.000;-104;-10.9
1676.800;-101;-12.3
1689.600;-104;-10.6
1702.400;-109;-10.1
1715.200;-108;-10.1
1728.000;-108;-9.5
1740.800;-106;-9.7
