Date:;2020-07-06 15:37:31
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;5.000;58.500;-78.500;-38.500
Scale:;1;True;2.000;11.850;-19.850;-3.850
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-52;-12.1
12.800;-55;-10.4
25.600;-58;-9.9
38.400;-62;-9.5
51.200;-63;-9.1
64.000;-64;-9.0
76.800;-62;-9.5
89.600;-59;-10.1
102.400;-58;-10.4
115.200;-55;-11.2
128.000;-54;-11.4
140.800;-55;-11.1
153.600;-57;-11.1
166.400;-54;-12.2
179.200;-57;-11.1
192.000;-59;-11.0
204.800;-58;-11.6
217.600;-60;-10.0
230.400;-58;-11.7
243.200;-55;-12.5
256.000;-56;-12.1
268.800;-58;-11.7
281.600;-58;-11.9
294.400;-59;-11.8
307.200;-59;-12.3
320.000;-57;-12.4
332.800;-58;-12.4
345.600;-60;-12.1
358.400;-56;-13.0
371.200;-64;-10.3
384.000;-60;-13.0
396.800;-57;-12.8
409.600;-63;-10.6
422.400;-55;-14.7
435.200;-45;-16.4
448.000;-52;-12.8
460.800;-62;-11.9
473.600;-66;-11.7
486.400;-65;-12.2
499.200;-65;-11.7
512.000;-64;-11.7
524.800;-64;-11.5
537.600;-69;-9.8
550.400;-67;-11.1
563.200;-60;-11.9
576.000;-67;-8.6
588.800;-61;-12.2
601.600;-58;-11.4
614.400;-67;-8.2
627.200;-65;-10.5
640.000;-65;-9.2
652.800;-66;-9.2
665.600;-66;-8.8
678.400;-63;-9.7
691.200;-63;-9.1
704.000;-65;-8.3
716.800;-61;-9.7
729.600;-61;-9.1
742.400;-64;-8.2
755.200;-59;-10.0
768.000;-60;-8.8
780.800;-61;-8.9
793.600;-60;-8.9
806.400;-62;-8.4
819.200;-63;-8.2
832.000;-62;-8.8
844.800;-57;-10.1
857.600;-58;-9.0
870.400;-60;-8.7
883.200;-63;-8.0
896.000;-63;-8.3
908.800;-60;-9.1
921.600;-60;-8.6
934.400;-60;-8.9
947.200;-61;-8.5
960.000;-62;-8.1
972.800;-59;-9.2
985.600;-59;-8.8
998.400;-61;-8.1
1011.200;-55;-10.3
1024.000;-49;-11.8
1036.800;-52;-10.0
1049.600;-60;-8.8
1062.400;-62;-9.0
1075.200;-63;-9.0
1088.000;-63;-9.0
1100.800;-59;-10.2
1113.600;-58;-9.7
1126.400;-57;-10.3
1139.200;-54;-11.0
1152.000;-57;-10.2
1164.800;-57;-10.4
1177.600;-52;-12.4
1190.400;-51;-12.3
1203.200;-55;-11.3
1216.000;-56;-11.5
1228.800;-61;-10.0
1241.600;-62;-10.8
1254.400;-53;-14.0
1267.200;-55;-11.7
1280.000;-60;-11.2
1292.800;-57;-12.6
1305.600;-58;-12.0
1318.400;-58;-12.3
1331.200;-58;-12.2
1344.000;-59;-12.0
1356.800;-64;-10.4
1369.600;-63;-11.3
1382.400;-61;-12.0
1395.200;-60;-11.3
1408.000;-60;-12.1
1420.800;-58;-12.2
1433.600;-53;-13.8
1446.400;-62;-10.6
1459.200;-59;-12.2
1472.000;-60;-12.0
1484.800;-60;-11.8
1497.600;-64;-10.9
1510.400;-65;-10.7
1523.200;-63;-11.5
1536.000;-63;-10.8
1548.800;-63;-10.9
1561.600;-61;-11.4
1574.400;-61;-11.1
1587.200;-63;-10.3
1600.000;-64;-9.9
1612.800;-62;-11.4
1625.600;-59;-10.9
1638.400;-61;-10.4
1651.200;-63;-9.8
1664.000;-61;-10.4
1676.800;-58;-12.2
1689.600;-52;-12.7
1702.400;-58;-10.7
1715.200;-62;-10.3
1728.000;-62;-10.6
1740.800;-61;-10.7
1753.600;-62;-10.2
1766.400;-63;-10.2
1779.200;-65;-9.4
1792.000;-65;-9.7
1804.800;-62;-10.3
1817.600;-61;-10.0
1830.400;-63;-9.3
1843.200;-64;-9.5
1856.000;-60;-10.0
1868.800;-66;-8.1
1881.600;-63;-9.5
1894.400;-64;-8.7
1907.200;-64;-8.4
1920.000;-64;-8.4
1932.800;-63;-8.7
1945.600;-62;-8.6
1958.400;-61;-8.4
1971.200;-60;-8.9
1984.000;-61;-8.4
1996.800;-59;-9.5
2009.600;-57;-9.3
2022.400;-59;-9.0
2035.200;-59;-9.3
2048.000;-60;-8.8
2060.800;-55;-10.7
2073.600;-56;-9.7
2086.400;-57;-10.2
2099.200;-54;-10.8
2112.000;-54;-11.2
2124.800;-55;-10.8
2137.600;-56;-10.8
2150.400;-59;-10.1
2163.200;-56;-11.8
2176.000;-55;-11.7
2188.800;-58;-11.0
2201.600;-58;-11.5
2214.400;-61;-10.6
2227.200;-61;-10.8
2240.000;-57;-12.4
2252.800;-57;-11.4
2265.600;-62;-10.3
2278.400;-58;-12.4
2291.200;-57;-11.9
2304.000;-61;-10.4
2316.800;-60;-12.0
2329.600;-57;-12.2
2342.400;-59;-11.2
2355.200;-61;-11.1
2368.000;-61;-11.1
2380.800;-59;-12.3
2393.600;-63;-9.6
2406.400;-58;-12.5
2419.200;-53;-13.6
2432.000;-61;-10.5
2444.800;-60;-11.7
2457.600;-58;-12.8
2470.400;-63;-10.6
2483.200;-54;-14.4
2496.000;-55;-12.6
2508.800;-61;-11.4
2521.600;-63;-11.5
2534.400;-63;-11.8
2547.200;-65;-10.9
2560.000;-66;-10.7
2572.800;-63;-11.4
2585.600;-65;-10.5
2598.400;-64;-10.8
2611.200;-67;-10.0
2624.000;-66;-9.5
2636.800;-64;-10.1
2649.600;-63;-9.1
2662.400;-66;-8.8
2675.200;-64;-9.5
2688.000;-62;-9.5
2700.800;-63;-9.1
2713.600;-63;-9.2
2726.400;-59;-10.0
2739.200;-58;-9.8
2752.000;-63;-8.3
2764.800;-63;-8.5
2777.600;-61;-9.2
2790.400;-62;-8.6
2803.200;-60;-9.4
2816.000;-58;-9.5
2828.800;-60;-9.7
2841.600;-56;-10.3
2854.400;-59;-8.8
2867.200;-62;-8.4
2880.000;-60;-9.6
2892.800;-62;-8.8
2905.600;-63;-8.3
2918.400;-64;-8.1
2931.200;-62;-8.5
2944.000;-60;-9.0
2956.800;-61;-8.7
2969.600;-61;-8.2
2982.400;-62;-8.2
2995.200;-61;-8.6
3008.000;-60;-8.2
3020.800;-60;-8.5
3033.600;-58;-9.4
3046.400;-57;-9.2
3059.200;-56;-9.6
3072.000;-57;-9.2
3084.800;-57;-9.9
3097.600;-52;-11.3
3110.400;-51;-11.4
3123.200;-53;-10.7
3136.000;-57;-10.4
3148.800;-51;-12.8
3161.600;-57;-10.5
3174.400;-57;-11.5
3187.200;-57;-11.3
3200.000;-59;-11.3
3212.800;-58;-11.9
3225.600;-58;-11.5
3238.400;-57;-11.7
3251.200;-63;-9.7
3264.000;-61;-11.6
3276.800;-61;-11.5
3289.600;-57;-12.1
3302.400;-59;-11.1
3315.200;-56;-12.9
3328.000;-54;-13.0
3340.800;-57;-12.0
3353.600;-65;-9.7
3366.400;-58;-13.2
3379.200;-59;-11.8
3392.000;-59;-12.1
3404.800;-62;-11.1
3417.600;-59;-12.2
3430.400;-61;-11.2
3443.200;-60;-12.1
3456.000;-57;-12.4
3468.800;-65;-9.7
3481.600;-57;-13.6
3494.400;-54;-12.9
3507.200;-64;-10.0
3520.000;-56;-14.9
3532.800;-51;-13.8
3545.600;-65;-9.9
3558.400;-71;-9.1
3571.200;-65;-12.0
3584.000;-61;-11.4
3596.800;-70;-8.6
3609.600;-68;-9.7
3622.400;-69;-8.6
3635.200;-68;-8.8
3648.000;-69;-8.1
3660.800;-67;-8.4
3673.600;-58;-10.9
3686.400;-57;-9.7
3699.200;-62;-7.9
3712.000;-60;-10.1
3724.800;-59;-9.3
3737.600;-60;-9.5
3750.400;-63;-8.2
3763.200;-63;-8.7
3776.000;-62;-9.1
3788.800;-59;-9.3
3801.600;-61;-8.7
3814.400;-61;-8.7
3827.200;-62;-8.2
3840.000;-62;-8.6
3852.800;-60;-8.6
3865.600;-64;-7.3
3878.400;-59;-9.4
3891.200;-59;-8.9
3904.000;-59;-8.4
3916.800;-59;-9.3
3929.600;-57;-9.3
3942.400;-61;-8.0
3955.200;-60;-8.9
3968.000;-58;-9.7
3980.800;-63;-7.7
3993.600;-64;-8.0
4006.400;-60;-9.3
4019.200;-60;-8.4
4032.000;-57;-10.0
4044.800;-55;-10.0
4057.600;-56;-9.7
4070.400;-58;-9.2
4083.200;-59;-9.5
4096.000;-58;-9.7
4108.800;-60;-9.1
4121.600;-61;-9.1
4134.400;-59;-10.0
4147.200;-56;-10.3
4160.000;-56;-10.2
4172.800;-55;-10.9
4185.600;-55;-10.7
4198.400;-55;-11.3
4211.200;-56;-11.0
4224.000;-58;-10.6
4236.800;-59;-10.7
4249.600;-58;-11.4
4262.400;-58;-11.1
4275.200;-57;-11.7
4288.000;-57;-11.4
4300.800;-59;-11.1
4313.600;-54;-13.0
4326.400;-52;-13.1
4339.200;-58;-11.3
4352.000;-58;-12.9
4364.800;-54;-13.3
4377.600;-58;-12.2
4390.400;-62;-11.7
4403.200;-61;-11.8
4416.000;-59;-12.8
4428.800;-55;-13.3
4441.600;-60;-11.8
4454.400;-60;-12.6
4467.200;-64;-11.0
4480.000;-64;-11.3
4492.800;-64;-11.5
4505.600;-72;-8.6
4518.400;-60;-13.0
4531.200;-59;-11.3
4544.000;-67;-8.9
4556.800;-60;-12.1
4569.600;-62;-10.4
4582.400;-67;-9.2
4595.200;-69;-9.0
4608.000;-65;-9.8
4620.800;-66;-8.8
4633.600;-67;-8.0
4646.400;-66;-8.8
4659.200;-58;-10.4
4672.000;-62;-8.6
4684.800;-59;-10.1
4697.600;-59;-9.0
4710.400;-63;-8.7
4723.200;-59;-9.5
4736.000;-62;-8.5
4748.800;-61;-9.4
4761.600;-59;-9.2
4774.400;-59;-9.3
4787.200;-63;-8.0
4800.000;-60;-9.3
4812.800;-58;-9.6
4825.600;-61;-8.6
4838.400;-62;-8.7
4851.200;-62;-8.4
4864.000;-63;-8.3
4876.800;-62;-8.3
4889.600;-61;-8.7
4902.400;-62;-7.7
4915.200;-62;-8.2
4928.000;-63;-7.6
4940.800;-63;-7.4
4953.600;-59;-9.2
4966.400;-57;-8.9
4979.200;-58;-8.6
4992.000;-59;-8.6
5004.800;-57;-9.3
5017.600;-58;-8.8
5030.400;-58;-8.9
5043.200;-58;-9.3
5056.000;-58;-9.1
5068.800;-57;-9.8
5081.600;-57;-9.9
5094.400;-58;-9.6
5107.200;-58;-9.8
5120.000;-57;-10.0
5132.800;-57;-10.2
5145.600;-57;-10.2
5158.400;-56;-10.6
5171.200;-58;-10.3
5184.000;-58;-10.3
5196.800;-59;-10.4
5209.600;-59;-10.2
5222.400;-56;-11.8
5235.200;-54;-11.5
5248.000;-54;-11.4
5260.800;-54;-12.1
5273.600;-56;-12.0
5286.400;-59;-11.0
5299.200;-59;-11.7
5312.000;-58;-12.2
5324.800;-58;-11.7
5337.600;-64;-10.0
5350.400;-51;-14.8
5363.200;-52;-12.8
5376.000;-64;-9.6
5388.800;-55;-14.4
5401.600;-56;-12.8
5414.400;-62;-11.3
5427.200;-64;-11.5
5440.000;-66;-11.1
5452.800;-60;-12.4
5465.600;-60;-12.4
5478.400;-59;-12.1
5491.200;-63;-11.0
5504.000;-63;-11.1
5516.800;-64;-10.7
5529.600;-65;-10.2
5542.400;-68;-9.8
5555.200;-60;-11.6
5568.000;-62;-10.0
5580.800;-69;-8.6
5593.600;-63;-10.3
5606.400;-62;-10.0
5619.200;-66;-8.4
5632.000;-66;-8.5
5644.800;-66;-8.6
5657.600;-65;-8.6
5670.400;-59;-9.7
5683.200;-59;-9.3
5696.000;-62;-8.5
5708.800;-61;-9.1
5721.600;-60;-9.0
5734.400;-63;-7.9
5747.200;-56;-10.4
5760.000;-56;-9.6
5772.800;-58;-9.1
5785.600;-63;-8.3
5798.400;-63;-8.8
5811.200;-63;-8.5
5824.000;-64;-8.1
5836.800;-62;-8.3
5849.600;-61;-8.6
5862.400;-63;-7.9
5875.200;-60;-8.7
5888.000;-61;-8.1
5900.800;-61;-8.3
5913.600;-57;-9.7
5926.400;-58;-8.6
5939.200;-60;-8.2
5952.000;-60;-8.5
5964.800;-58;-9.4
5977.600;-60;-8.2
5990.400;-58;-9.3
6003.200;-59;-8.9
6016.000;-60;-8.6
6028.800;-61;-8.2
6041.600;-60;-8.9
6054.400;-60;-8.7
6067.200;-59;-8.9
6080.000;-59;-9.3
6092.800;-58;-9.3
6105.600;-57;-9.6
6118.400;-57;-9.5
6131.200;-57;-9.5
6144.000;-58;-9.5
6156.800;-60;-8.9
6169.600;-55;-11.3
6182.400;-52;-11.2
6195.200;-56;-10.2
6208.000;-55;-11.2
6220.800;-56;-11.3
6233.600;-57;-10.9
6246.400;-58;-11.0
6259.200;-58;-11.1
6272.000;-58;-11.4
6284.800;-58;-11.2
6297.600;-57;-11.7
6310.400;-59;-11.2
6323.200;-59;-11.2
6336.000;-59;-11.6
6348.800;-59;-11.7
6361.600;-49;-14.7
6374.400;-58;-10.2
6387.200;-63;-10.6
