Date:;2020-07-06 15:52:10
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;64.000
Scale:;0;True;5.000;-10.500;-9.500;30.500
Scale:;1;True;2.000;-20.150;12.150;28.150
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
17024.000;7;19.7
17088.000;8;19.4
17152.000;6;19.4
17216.000;8;19.0
17280.000;7;18.9
17344.000;5;19.0
17408.000;7;18.7
17472.000;6;18.8
17536.000;6;18.8
17600.000;7;18.5
17664.000;5;18.6
17728.000;6;18.7
17792.000;5;19.0
17856.000;6;19.1
17920.000;6;19.0
17984.000;9;18.2
18048.000;7;18.2
18112.000;6;18.4
18176.000;4;18.9
18240.000;5;19.0
18304.000;6;19.2
18368.000;6;19.0
18432.000;4;19.6
18496.000;5;19.7
18560.000;7;19.1
18624.000;5;19.7
18688.000;6;19.4
18752.000;6;19.4
18816.000;7;19.0
18880.000;6;19.0
18944.000;6;19.1
19008.000;4;19.7
19072.000;4;20.0
19136.000;8;19.4
19200.000;9;18.8
19264.000;5;19.4
19328.000;3;20.0
19392.000;4;20.5
19456.000;3;21.3
19520.000;5;21.4
19584.000;12;19.8
19648.000;6;20.2
19712.000;5;20.1
19776.000;4;20.9
19840.000;4;21.3
19904.000;7;20.7
19968.000;6;21.0
20032.000;6;20.8
20096.000;5;21.0
20160.000;2;21.9
20224.000;1;23.2
20288.000;12;20.9
20352.000;12;20.5
20416.000;7;20.3
20480.000;9;19.7
20544.000;9;19.3
20608.000;4;20.0
20672.000;3;20.8
20736.000;7;20.2
20800.000;8;19.6
20864.000;6;19.6
20928.000;7;19.5
20992.000;7;19.2
21056.000;5;19.6
21120.000;7;19.3
21184.000;8;18.7
21248.000;8;18.2
21312.000;6;17.8
21376.000;2;18.8
21440.000;2;19.7
21504.000;6;19.6
21568.000;8;18.9
21632.000;7;18.6
21696.000;7;18.5
21760.000;9;17.8
21824.000;8;17.4
21888.000;8;16.9
21952.000;4;17.6
22016.000;3;18.1
22080.000;4;18.6
22144.000;5;18.6
22208.000;5;18.9
22272.000;1;20.3
22336.000;1;21.4
22400.000;1;22.4
22464.000;20;18.3
22528.000;8;18.5
22592.000;12;16.9
22656.000;4;18.2
22720.000;3;18.9
22784.000;3;19.5
22848.000;4;19.8
22912.000;9;18.8
22976.000;11;17.6
23040.000;3;18.8
23104.000;3;19.3
23168.000;8;18.5
23232.000;11;17.3
23296.000;7;17.1
23360.000;7;16.9
23424.000;4;17.5
23488.000;7;17.0
23552.000;6;16.9
23616.000;5;17.4
23680.000;6;17.4
23744.000;7;17.2
23808.000;5;17.3
23872.000;7;17.2
23936.000;6;17.1
24000.000;10;15.9
24064.000;4;17.2
24128.000;4;17.8
24192.000;7;17.2
24256.000;7;16.9
24320.000;3;17.6
24384.000;2;18.8
24448.000;2;19.6
24512.000;1;20.8
24576.000;12;18.1
24640.000;12;17.9
24704.000;9;17.6
24768.000;7;17.2
24832.000;6;17.6
24896.000;7;17.0
24960.000;5;17.4
25024.000;5;17.8
25088.000;6;17.7
25152.000;4;18.2
25216.000;6;18.1
25280.000;6;18.0
25344.000;7;17.7
25408.000;6;17.7
25472.000;4;18.2
25536.000;5;18.3
25600.000;4;18.9
25664.000;7;18.4
25728.000;8;17.9
25792.000;7;17.5
25856.000;4;18.3
25920.000;3;19.1
25984.000;3;19.7
26048.000;6;19.3
26112.000;9;18.5
26176.000;7;18.5
26240.000;8;17.8
26304.000;5;18.5
26368.000;3;19.0
26432.000;4;19.3
26496.000;5;19.6
26560.000;4;20.0
26624.000;7;19.5
26688.000;8;18.8
26752.000;6;19.0
26816.000;4;19.6
26880.000;5;19.5
26944.000;10;18.4
27008.000;8;18.2
27072.000;3;19.0
27136.000;7;18.6
27200.000;6;18.6
27264.000;7;18.4
27328.000;7;18.4
27392.000;6;18.6
27456.000;4;19.0
27520.000;8;18.1
27584.000;6;18.4
27648.000;4;18.9
27712.000;3;19.7
27776.000;3;20.2
27840.000;6;20.0
27904.000;8;19.4
27968.000;7;19.2
28032.000;8;18.3
28096.000;7;18.5
28160.000;5;18.6
28224.000;4;19.1
28288.000;5;19.4
28352.000;4;19.9
28416.000;5;20.1
28480.000;7;19.8
28544.000;7;19.4
28608.000;5;20.0
28672.000;4;20.2
28736.000;6;20.0
28800.000;7;20.0
28864.000;8;19.4
28928.000;6;19.6
28992.000;6;19.6
29056.000;4;20.1
29120.000;4;20.3
29184.000;8;19.8
29248.000;5;20.6
29312.000;5;20.8
29376.000;6;20.7
29440.000;5;21.0
29504.000;6;20.7
29568.000;9;19.9
29632.000;6;19.9
29696.000;2;21.2
29760.000;2;22.0
29824.000;6;21.7
29888.000;7;21.7
29952.000;9;21.1
30016.000;9;20.4
30080.000;8;20.0
30144.000;5;20.5
30208.000;7;20.3
30272.000;6;20.3
30336.000;6;20.2
30400.000;8;19.6
30464.000;6;19.9
30528.000;6;19.7
30592.000;7;19.3
30656.000;7;18.9
30720.000;3;19.7
30784.000;4;20.4
30848.000;5;20.5
30912.000;5;20.7
30976.000;3;21.6
31040.000;6;21.4
31104.000;10;19.9
31168.000;7;19.7
31232.000;5;20.0
31296.000;9;18.9
31360.000;10;18.2
31424.000;4;18.7
31488.000;4;19.2
31552.000;3;19.8
31616.000;8;19.2
31680.000;13;17.7
31744.000;3;19.3
31808.000;1;20.3
31872.000;1;21.3
31936.000;2;22.1
