Date:;2020-07-06 15:31:07
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;5.000;-203.000;183.000;223.000
Scale:;1;True;2.000;-20.800;12.800;28.800
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;210;17.9
6.400;208;18.3
12.800;208;17.6
19.200;208;17.4
25.600;206;17.8
32.000;204;18.3
38.400;202;18.3
44.800;201;18.2
51.200;200;18.4
57.600;198;19.2
64.000;196;19.3
70.400;196;18.9
76.800;195;19.7
83.200;193;19.9
89.600;192;20.2
96.000;193;19.8
102.400;192;20.2
108.800;193;20.3
115.200;193;20.1
121.600;197;19.0
128.000;196;20.0
134.400;197;19.6
140.800;196;20.5
147.200;192;21.9
153.600;190;22.2
160.000;188;22.4
166.400;188;22.3
172.800;188;22.4
179.200;189;22.2
185.600;190;22.4
192.000;191;22.4
198.400;193;21.8
204.800;194;22.3
211.200;195;21.7
217.600;195;22.3
224.000;195;22.4
230.400;195;22.4
236.800;196;22.5
243.200;201;20.3
249.600;204;20.1
256.000;207;19.4
262.400;211;18.4
268.800;214;17.8
275.200;216;17.3
281.600;217;17.0
288.000;218;16.4
294.400;216;16.9
300.800;214;17.2
307.200;213;16.9
313.600;212;16.6
320.000;210;17.1
326.400;206;17.8
332.800;202;18.6
339.200;199;18.8
345.600;198;18.8
352.000;198;18.3
358.400;195;19.4
364.800;194;19.6
371.200;191;20.7
377.600;189;20.8
384.000;191;20.0
390.400;189;20.7
396.800;189;21.2
403.200;189;21.3
409.600;191;20.4
416.000;194;20.3
422.400;195;20.0
428.800;195;20.4
435.200;194;21.0
441.600;192;21.9
448.000;191;22.0
454.400;190;22.4
460.800;187;23.2
467.200;188;23.2
473.600;188;22.9
480.000;188;23.3
486.400;187;24.5
492.800;191;22.3
499.200;193;22.6
505.600;194;22.8
512.000;196;22.4
518.400;196;22.6
524.800;197;22.8
531.200;198;22.4
537.600;198;22.6
544.000;202;20.8
550.400;203;21.5
556.800;208;19.3
563.200;212;18.8
569.600;216;17.3
576.000;219;16.9
582.400;219;17.1
588.800;219;17.0
595.200;218;16.7
601.600;216;17.3
608.000;205;20.9
614.400;205;18.5
620.800;204;18.3
627.200;201;19.3
633.600;198;19.8
640.000;197;20.1
646.400;194;20.5
652.800;193;20.6
659.200;192;20.5
665.600;191;21.2
672.000;191;20.9
678.400;193;20.0
684.800;193;20.8
691.200;191;22.1
697.600;192;21.0
704.000;194;20.7
710.400;195;20.9
716.800;193;21.9
723.200;193;21.7
729.600;193;22.0
736.000;189;23.4
742.400;189;23.0
748.800;189;23.1
755.200;190;22.9
761.600;192;22.6
768.000;193;22.4
774.400;196;22.1
780.800;197;22.0
787.200;197;22.5
793.600;198;22.0
800.000;198;22.6
806.400;197;22.7
812.800;197;22.8
819.200;197;22.8
