Date:;2020-07-06 15:31:29
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;5.000;180.000;-200.000;-160.000
Scale:;1;True;1.000;13.050;-17.050;-9.050
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-182;-11.0
6.400;-182;-10.6
12.800;-182;-10.6
19.200;-182;-10.5
25.600;-179;-11.4
32.000;-178;-11.9
38.400;-176;-12.1
44.800;-174;-12.6
51.200;-175;-12.1
57.600;-174;-12.5
64.000;-173;-13.2
70.400;-171;-13.4
76.800;-170;-13.9
83.200;-170;-13.8
89.600;-171;-13.8
96.000;-170;-14.5
102.400;-170;-14.4
108.800;-171;-14.5
115.200;-172;-14.0
121.600;-171;-15.2
128.000;-171;-15.1
134.400;-173;-14.2
140.800;-174;-14.5
147.200;-175;-14.5
153.600;-174;-15.1
160.000;-177;-14.1
166.400;-180;-13.4
172.800;-181;-13.8
179.200;-182;-13.3
185.600;-181;-14.4
192.000;-182;-13.5
198.400;-181;-13.9
204.800;-183;-13.3
211.200;-185;-12.5
217.600;-189;-11.3
224.000;-188;-12.2
230.400;-188;-11.8
236.800;-189;-11.4
243.200;-186;-12.7
249.600;-188;-11.0
256.000;-187;-11.8
262.400;-187;-11.4
268.800;-186;-11.6
275.200;-186;-11.3
281.600;-185;-11.1
288.000;-185;-11.0
294.400;-182;-12.6
300.800;-183;-11.3
307.200;-184;-10.9
313.600;-185;-10.4
320.000;-185;-10.7
326.400;-186;-10.4
332.800;-184;-11.0
339.200;-182;-11.4
345.600;-181;-11.5
352.000;-181;-11.3
358.400;-180;-11.5
364.800;-179;-11.8
371.200;-179;-11.6
377.600;-179;-11.5
384.000;-180;-11.3
390.400;-176;-12.7
396.800;-176;-12.5
