Date:;2020-07-06 15:38:13
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;10.000;45.500;-85.500;-5.500
Scale:;1;True;2.000;11.750;-19.750;-3.750
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-50;-10.3
12.800;-50;-10.1
25.600;-49;-10.6
38.400;-51;-9.9
51.200;-49;-11.0
64.000;-46;-11.1
76.800;-49;-10.3
89.600;-45;-11.7
102.400;-47;-11.1
115.200;-47;-11.4
128.000;-48;-11.0
140.800;-50;-11.0
153.600;-49;-11.3
166.400;-49;-11.4
179.200;-48;-11.5
192.000;-48;-11.7
204.800;-46;-12.4
217.600;-46;-12.4
230.400;-50;-11.0
243.200;-47;-12.8
256.000;-48;-12.1
268.800;-49;-12.1
281.600;-53;-10.7
294.400;-47;-13.7
307.200;-48;-12.2
320.000;-51;-11.5
332.800;-45;-14.0
345.600;-44;-13.5
358.400;-49;-12.0
371.200;-52;-12.0
384.000;-53;-11.8
396.800;-54;-11.8
409.600;-50;-12.8
422.400;-46;-13.4
435.200;-48;-12.4
448.000;-50;-12.4
460.800;-46;-13.8
473.600;-52;-11.0
486.400;-59;-10.2
499.200;-52;-12.8
512.000;-53;-11.0
524.800;-57;-11.0
537.600;-50;-12.3
550.400;-50;-11.6
563.200;-61;-7.9
576.000;-50;-12.5
588.800;-48;-11.6
601.600;-55;-9.2
614.400;-59;-9.0
627.200;-56;-9.9
640.000;-55;-9.4
652.800;-56;-8.9
665.600;-55;-9.1
678.400;-57;-8.0
691.200;-56;-8.6
704.000;-45;-11.6
716.800;-44;-10.0
729.600;-52;-8.6
742.400;-53;-9.1
755.200;-52;-9.1
768.000;-50;-9.8
780.800;-49;-9.9
793.600;-50;-9.1
806.400;-53;-8.6
819.200;-42;-12.1
832.000;-39;-12.1
844.800;-45;-9.9
857.600;-53;-9.0
870.400;-55;-9.0
883.200;-56;-8.9
896.000;-52;-9.8
908.800;-51;-9.3
921.600;-52;-9.0
934.400;-52;-9.1
947.200;-51;-9.3
960.000;-52;-9.0
972.800;-51;-9.1
985.600;-49;-9.5
998.400;-51;-8.8
1011.200;-50;-9.7
1024.000;-49;-9.6
1036.800;-48;-9.7
1049.600;-49;-9.4
1062.400;-49;-9.9
1075.200;-51;-8.9
1088.000;-50;-9.5
1100.800;-49;-9.6
1113.600;-50;-9.2
1126.400;-52;-8.4
1139.200;-49;-10.4
1152.000;-49;-9.4
1164.800;-52;-8.6
1177.600;-51;-9.3
1190.400;-49;-9.7
1203.200;-51;-9.0
1216.000;-50;-9.5
1228.800;-48;-10.2
1241.600;-45;-10.7
1254.400;-46;-10.4
1267.200;-44;-11.1
1280.000;-46;-10.5
1292.800;-48;-10.7
1305.600;-47;-11.0
1318.400;-46;-11.7
1331.200;-43;-12.5
1344.000;-45;-11.5
1356.800;-48;-11.1
1369.600;-51;-10.9
1382.400;-51;-11.0
1395.200;-51;-10.8
1408.000;-51;-11.2
1420.800;-48;-12.1
1433.600;-47;-11.9
1446.400;-49;-11.7
1459.200;-46;-12.6
1472.000;-46;-12.1
1484.800;-47;-12.4
1497.600;-49;-11.7
1510.400;-48;-12.5
1523.200;-52;-10.8
1536.000;-49;-12.6
1548.800;-50;-12.0
1561.600;-52;-10.8
1574.400;-44;-14.8
1587.200;-37;-15.6
1600.000;-41;-13.6
1612.800;-48;-12.7
1625.600;-53;-12.1
1638.400;-50;-13.2
1651.200;-50;-13.2
1664.000;-50;-12.9
1676.800;-51;-12.8
1689.600;-54;-12.1
1702.400;-55;-11.5
1715.200;-55;-11.6
1728.000;-55;-11.4
1740.800;-55;-11.0
1753.600;-56;-10.6
1766.400;-53;-12.3
1779.200;-40;-15.1
1792.000;-44;-11.9
1804.800;-56;-9.5
1817.600;-58;-11.0
1830.400;-55;-10.6
1843.200;-58;-9.4
1856.000;-58;-9.4
1868.800;-58;-9.2
1881.600;-58;-8.5
1894.400;-57;-8.5
1907.200;-55;-9.0
1920.000;-50;-9.9
1932.800;-52;-8.4
1945.600;-52;-8.8
1958.400;-51;-9.0
1971.200;-52;-8.9
1984.000;-48;-9.6
1996.800;-53;-7.8
2009.600;-48;-10.0
2022.400;-49;-9.3
2035.200;-52;-8.0
2048.000;-52;-9.2
2060.800;-47;-9.9
2073.600;-50;-8.4
2086.400;-52;-8.5
2099.200;-52;-8.3
2112.000;-50;-9.1
2124.800;-51;-8.7
2137.600;-48;-9.4
2150.400;-50;-8.6
2163.200;-51;-8.7
2176.000;-48;-9.6
2188.800;-49;-8.6
2201.600;-53;-8.1
2214.400;-53;-8.5
2227.200;-52;-8.4
2240.000;-52;-8.1
2252.800;-49;-9.1
2265.600;-51;-8.3
2278.400;-49;-8.8
2291.200;-50;-8.5
2304.000;-51;-8.3
2316.800;-51;-8.3
2329.600;-48;-9.4
2342.400;-47;-9.2
2355.200;-51;-8.0
2368.000;-51;-8.3
2380.800;-48;-9.7
2393.600;-47;-9.0
2406.400;-49;-8.7
2419.200;-46;-10.1
2432.000;-48;-8.9
2444.800;-48;-9.5
2457.600;-45;-10.2
2470.400;-45;-10.3
2483.200;-46;-10.3
2496.000;-45;-10.8
2508.800;-46;-10.5
2521.600;-47;-10.7
2534.400;-45;-11.3
2547.200;-49;-9.8
2560.000;-49;-10.8
2572.800;-45;-12.2
2585.600;-46;-11.2
2598.400;-49;-10.9
2611.200;-44;-12.8
2624.000;-45;-12.0
2636.800;-51;-10.8
2649.600;-50;-11.6
2662.400;-47;-12.4
2675.200;-51;-10.6
2688.000;-53;-11.3
2700.800;-41;-14.8
2713.600;-47;-11.0
2726.400;-53;-10.9
2739.200;-52;-11.4
2752.000;-56;-9.9
2764.800;-52;-11.8
2777.600;-49;-12.0
2790.400;-47;-12.2
2803.200;-53;-9.9
2816.000;-49;-12.4
2828.800;-49;-11.6
2841.600;-49;-11.8
2854.400;-48;-12.2
2867.200;-52;-10.1
2880.000;-53;-11.2
2892.800;-51;-11.5
2905.600;-49;-12.0
2918.400;-51;-10.7
2931.200;-54;-10.1
2944.000;-51;-11.4
2956.800;-45;-13.5
2969.600;-32;-16.5
2982.400;-41;-11.8
2995.200;-54;-10.4
3008.000;-64;-8.8
3020.800;-58;-11.3
3033.600;-57;-10.1
3046.400;-60;-9.0
3059.200;-57;-10.3
3072.000;-58;-8.2
3084.800;-58;-8.8
3097.600;-52;-9.9
3110.400;-49;-10.1
