Date:;2020-07-06 15:36:08
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;5.000;79.000;-99.000;-59.000
Scale:;1;True;2.000;12.050;-20.050;-4.050
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-82;-9.4
12.800;-83;-9.2
25.600;-81;-9.9
38.400;-81;-9.6
51.200;-83;-8.6
64.000;-80;-9.8
76.800;-77;-10.5
89.600;-82;-8.6
102.400;-82;-9.9
115.200;-80;-9.6
128.000;-81;-9.0
140.800;-82;-9.0
153.600;-78;-10.3
166.400;-79;-9.7
179.200;-79;-10.0
192.000;-70;-12.4
204.800;-75;-10.4
217.600;-83;-8.9
230.400;-80;-10.5
243.200;-80;-10.0
256.000;-82;-9.7
268.800;-81;-10.3
281.600;-78;-10.7
294.400;-77;-10.8
307.200;-77;-11.1
320.000;-74;-12.0
332.800;-73;-11.7
345.600;-74;-12.1
358.400;-76;-12.1
371.200;-74;-12.5
384.000;-80;-11.3
396.800;-78;-12.4
409.600;-80;-11.5
422.400;-79;-11.8
435.200;-80;-11.9
448.000;-78;-12.5
460.800;-80;-11.7
473.600;-82;-11.6
486.400;-79;-12.3
499.200;-77;-12.5
512.000;-79;-12.0
524.800;-77;-12.9
537.600;-82;-10.8
550.400;-80;-12.3
563.200;-77;-13.2
576.000;-82;-11.4
588.800;-83;-11.5
601.600;-83;-11.7
614.400;-83;-11.2
627.200;-87;-9.6
640.000;-89;-9.7
652.800;-89;-8.8
665.600;-86;-10.0
678.400;-87;-8.8
691.200;-85;-9.8
704.000;-84;-9.2
716.800;-84;-8.9
729.600;-82;-9.4
742.400;-83;-8.5
755.200;-84;-8.2
768.000;-82;-8.6
780.800;-82;-8.9
793.600;-81;-8.7
806.400;-79;-9.2
819.200;-79;-8.9
832.000;-81;-8.6
844.800;-79;-9.4
857.600;-80;-8.8
870.400;-80;-9.0
883.200;-80;-9.0
896.000;-81;-8.6
908.800;-80;-8.8
921.600;-77;-10.1
934.400;-77;-9.6
947.200;-78;-9.3
960.000;-80;-9.0
972.800;-80;-9.4
985.600;-79;-9.7
998.400;-78;-9.9
1011.200;-76;-10.0
1024.000;-75;-10.7
1036.800;-76;-10.2
1049.600;-74;-11.4
1062.400;-73;-11.4
1075.200;-75;-11.1
1088.000;-76;-11.6
1100.800;-76;-11.6
1113.600;-75;-12.3
1126.400;-78;-10.9
1139.200;-79;-11.4
1152.000;-82;-10.5
1164.800;-75;-13.2
1177.600;-76;-12.0
1190.400;-79;-11.5
1203.200;-78;-12.4
1216.000;-78;-12.1
1228.800;-79;-11.9
1241.600;-80;-12.1
1254.400;-83;-10.8
1267.200;-76;-13.2
1280.000;-84;-10.1
1292.800;-66;-16.9
1305.600;-67;-14.2
1318.400;-81;-11.4
1331.200;-83;-12.1
1344.000;-88;-10.5
1356.800;-87;-11.3
1369.600;-86;-11.0
1382.400;-91;-9.2
1395.200;-92;-8.9
1408.000;-89;-9.8
1420.800;-88;-9.1
1433.600;-88;-8.9
1446.400;-82;-10.3
1459.200;-84;-8.0
1472.000;-84;-8.2
1484.800;-80;-10.1
1497.600;-81;-8.7
1510.400;-83;-8.6
1523.200;-81;-9.2
1536.000;-81;-8.7
1548.800;-84;-8.2
1561.600;-82;-8.9
1574.400;-81;-8.5
1587.200;-82;-8.3
1600.000;-82;-8.0
1612.800;-79;-9.7
1625.600;-80;-8.3
1638.400;-78;-9.0
1651.200;-79;-8.8
1664.000;-80;-8.7
1676.800;-81;-8.5
1689.600;-80;-8.7
1702.400;-81;-8.3
1715.200;-80;-8.7
1728.000;-75;-10.4
1740.800;-72;-11.0
1753.600;-73;-10.4
1766.400;-75;-10.2
1779.200;-75;-10.8
1792.000;-73;-11.4
1804.800;-74;-11.5
1817.600;-78;-10.3
1830.400;-77;-11.7
1843.200;-78;-10.7
1856.000;-77;-11.3
1868.800;-78;-11.4
1881.600;-77;-11.7
1894.400;-77;-11.9
1907.200;-81;-10.4
1920.000;-73;-14.0
1932.800;-77;-11.3
1945.600;-79;-12.4
1958.400;-80;-11.3
1971.200;-79;-12.4
1984.000;-80;-11.5
1996.800;-77;-12.8
2009.600;-78;-12.2
2022.400;-81;-11.5
2035.200;-80;-13.1
2048.000;-77;-13.1
2060.800;-82;-10.8
2073.600;-84;-11.1
2086.400;-83;-11.4
2099.200;-83;-11.6
2112.000;-83;-11.3
2124.800;-84;-10.4
2137.600;-87;-9.4
2150.400;-86;-10.0
2163.200;-85;-10.0
2176.000;-86;-8.9
2188.800;-86;-9.6
2201.600;-81;-10.3
2214.400;-82;-9.7
2227.200;-81;-9.7
2240.000;-79;-10.3
2252.800;-79;-9.7
2265.600;-83;-8.7
2278.400;-83;-9.5
2291.200;-81;-9.6
2304.000;-83;-9.2
2316.800;-81;-9.4
2329.600;-83;-8.3
2342.400;-85;-8.2
2355.200;-84;-8.4
2368.000;-81;-9.2
2380.800;-80;-8.9
2393.600;-81;-8.5
2406.400;-79;-9.3
2419.200;-79;-8.9
2432.000;-80;-8.8
2444.800;-78;-9.3
2457.600;-76;-9.9
2470.400;-78;-9.3
2483.200;-77;-10.0
2496.000;-76;-10.4
2508.800;-76;-10.1
2521.600;-77;-10.0
2534.400;-76;-10.7
2547.200;-77;-10.2
2560.000;-78;-10.8
2572.800;-75;-11.6
2585.600;-76;-11.1
2598.400;-77;-11.0
2611.200;-76;-11.7
2624.000;-76;-11.9
2636.800;-75;-12.0
2649.600;-77;-11.6
2662.400;-75;-13.1
2675.200;-76;-12.3
2688.000;-81;-11.2
2700.800;-78;-12.5
2713.600;-79;-12.1
2726.400;-77;-12.5
2739.200;-78;-12.4
2752.000;-77;-12.8
2764.800;-80;-12.0
2777.600;-83;-11.5
2790.400;-83;-11.7
2803.200;-83;-11.2
2816.000;-83;-11.6
2828.800;-83;-10.8
2841.600;-83;-11.8
2854.400;-83;-11.3
2867.200;-83;-10.8
2880.000;-86;-9.3
2892.800;-88;-9.0
2905.600;-87;-9.7
2918.400;-87;-8.7
2931.200;-88;-8.4
2944.000;-83;-9.8
2956.800;-83;-8.6
2969.600;-83;-9.0
2982.400;-80;-9.2
2995.200;-81;-8.7
3008.000;-81;-8.9
3020.800;-78;-10.0
3033.600;-79;-8.8
3046.400;-84;-7.6
3059.200;-81;-9.0
3072.000;-81;-8.8
3084.800;-82;-8.5
3097.600;-82;-8.4
3110.400;-80;-9.1
3123.200;-82;-7.4
3136.000;-81;-8.9
3148.800;-79;-8.7
3161.600;-81;-8.2
3174.400;-78;-9.3
3187.200;-74;-10.0
3200.000;-76;-9.3
3212.800;-77;-9.6
3225.600;-77;-9.9
3238.400;-78;-9.3
3251.200;-79;-9.4
3264.000;-78;-9.6
3276.800;-78;-10.0
3289.600;-77;-10.0
3302.400;-80;-9.7
3315.200;-76;-11.0
3328.000;-77;-10.0
3340.800;-76;-10.8
3353.600;-74;-11.4
3366.400;-77;-10.8
3379.200;-76;-11.4
3392.000;-73;-12.2
3404.800;-75;-11.9
3417.600;-76;-12.1
3430.400;-78;-11.4
3443.200;-77;-12.5
3456.000;-78;-11.4
3468.800;-81;-10.7
3481.600;-76;-13.4
3494.400;-79;-11.4
3507.200;-76;-13.4
3520.000;-75;-13.1
3532.800;-81;-11.4
3545.600;-83;-11.7
3558.400;-81;-12.4
3571.200;-83;-11.4
3584.000;-85;-10.9
3596.800;-85;-11.2
3609.600;-88;-9.5
3622.400;-87;-9.8
3635.200;-88;-9.4
3648.000;-86;-10.3
3660.800;-86;-9.2
3673.600;-87;-8.7
3686.400;-85;-9.2
3699.200;-83;-9.2
3712.000;-83;-9.0
3724.800;-83;-8.6
3737.600;-83;-8.8
3750.400;-82;-8.6
3763.200;-78;-10.1
3776.000;-78;-9.2
3788.800;-82;-7.9
3801.600;-78;-10.3
3814.400;-79;-9.1
3827.200;-75;-10.3
3840.000;-80;-8.8
3852.800;-82;-8.8
3865.600;-84;-8.4
3878.400;-83;-8.9
3891.200;-81;-9.1
3904.000;-79;-9.3
3916.800;-79;-9.5
3929.600;-77;-9.9
3942.400;-78;-9.5
3955.200;-79;-9.3
3968.000;-78;-9.9
3980.800;-79;-9.8
3993.600;-79;-9.7
4006.400;-77;-10.6
4019.200;-79;-9.7
4032.000;-76;-11.1
4044.800;-75;-11.3
4057.600;-76;-10.8
4070.400;-76;-11.2
4083.200;-77;-10.7
4096.000;-68;-14.2
4108.800;-70;-12.8
4121.600;-76;-12.2
4134.400;-79;-11.7
4147.200;-81;-11.4
4160.000;-81;-11.7
4172.800;-78;-12.8
4185.600;-80;-11.2
4198.400;-82;-11.8
4211.200;-82;-11.7
4224.000;-79;-12.5
4236.800;-81;-11.4
4249.600;-77;-13.2
4262.400;-78;-11.6
4275.200;-77;-14.0
4288.000;-75;-13.1
4300.800;-80;-11.4
4313.600;-86;-10.7
4326.400;-83;-11.8
4339.200;-84;-11.3
4352.000;-85;-10.9
4364.800;-86;-10.3
4377.600;-86;-10.2
4390.400;-88;-9.4
4403.200;-84;-10.0
4416.000;-89;-7.7
4428.800;-86;-9.4
4441.600;-82;-9.6
4454.400;-85;-8.5
4467.200;-83;-9.4
4480.000;-82;-9.4
4492.800;-82;-8.8
4505.600;-83;-8.4
4518.400;-82;-8.8
4531.200;-82;-8.5
4544.000;-79;-9.6
4556.800;-79;-9.0
4569.600;-78;-9.5
4582.400;-80;-8.8
4595.200;-79;-9.3
4608.000;-77;-9.9
4620.800;-79;-9.2
4633.600;-79;-9.2
4646.400;-81;-8.8
4659.200;-82;-8.8
4672.000;-80;-9.4
4684.800;-79;-9.2
4697.600;-82;-8.6
4710.400;-81;-9.2
4723.200;-81;-9.0
4736.000;-79;-9.3
4748.800;-77;-10.2
4761.600;-75;-10.3
4774.400;-77;-9.8
4787.200;-76;-10.3
4800.000;-76;-10.5
4812.800;-76;-10.7
4825.600;-77;-10.4
4838.400;-77;-10.6
4851.200;-76;-11.0
4864.000;-76;-11.3
4876.800;-76;-11.4
4889.600;-80;-10.7
4902.400;-76;-11.7
4915.200;-80;-10.2
4928.000;-78;-11.7
4940.800;-79;-11.3
4953.600;-79;-11.3
4966.400;-78;-11.9
