Date:;2020-07-06 15:58:55
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;128.000
Scale:;0;True;2.000;-4.000;-4.000;12.000
Scale:;1;True;2.000;-22.100;14.100;30.100
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;1;18.9
128.000;1;19.4
256.000;2;19.5
384.000;1;19.9
512.000;2;19.9
640.000;3;19.6
768.000;2;19.4
896.000;2;19.7
1024.000;2;19.4
1152.000;1;19.8
1280.000;1;20.1
1408.000;2;20.3
1536.000;2;20.4
1664.000;4;19.3
1792.000;2;19.4
1920.000;2;19.2
2048.000;2;19.1
2176.000;1;19.4
2304.000;2;19.4
2432.000;1;19.8
2560.000;0;20.7
2688.000;1;20.9
2816.000;3;20.6
2944.000;3;19.9
3072.000;2;19.6
3200.000;2;19.6
3328.000;3;19.3
3456.000;2;19.2
3584.000;2;19.3
3712.000;2;19.4
3840.000;2;19.4
3968.000;1;19.9
4096.000;2;20.1
4224.000;1;20.5
4352.000;1;20.9
4480.000;1;21.3
4608.000;1;21.6
4736.000;1;21.8
4864.000;1;22.5
4992.000;1;22.8
5120.000;2;23.0
5248.000;4;22.5
5376.000;4;21.9
5504.000;2;22.1
5632.000;1;22.4
5760.000;2;22.4
5888.000;1;23.1
6016.000;4;22.3
6144.000;3;21.8
6272.000;1;22.1
6400.000;2;22.3
6528.000;2;22.0
6656.000;2;22.1
6784.000;2;22.0
6912.000;2;21.8
7040.000;3;21.0
7168.000;2;20.9
7296.000;1;21.1
7424.000;2;21.0
7552.000;1;21.3
7680.000;2;21.4
7808.000;2;21.3
7936.000;1;21.4
8064.000;1;22.0
8192.000;3;21.7
8320.000;4;20.6
8448.000;2;20.6
8576.000;1;21.3
8704.000;1;21.5
8832.000;1;22.0
8960.000;1;22.1
9088.000;2;22.4
9216.000;5;21.0
9344.000;3;20.7
9472.000;3;19.8
9600.000;2;20.1
9728.000;2;20.4
9856.000;2;20.4
9984.000;1;20.8
10112.000;2;20.8
10240.000;2;20.6
10368.000;2;20.6
10496.000;2;20.7
10624.000;2;20.8
10752.000;1;21.0
10880.000;1;21.2
11008.000;1;21.7
11136.000;3;21.4
11264.000;3;20.9
11392.000;2;20.9
11520.000;1;21.0
11648.000;1;21.5
11776.000;1;21.9
11904.000;1;22.2
12032.000;1;22.4
12160.000;3;22.1
12288.000;2;22.1
12416.000;2;22.3
12544.000;2;22.1
12672.000;2;22.3
12800.000;2;22.4
12928.000;1;22.8
13056.000;1;23.4
13184.000;1;23.8
13312.000;1;24.2
13440.000;4;23.6
13568.000;4;22.8
13696.000;2;22.4
13824.000;2;22.5
13952.000;3;22.0
14080.000;2;22.0
14208.000;1;22.8
14336.000;1;23.2
14464.000;1;23.4
14592.000;1;24.1
14720.000;1;24.7
14848.000;2;25.0
14976.000;3;24.4
15104.000;7;22.9
15232.000;1;23.1
15360.000;1;23.8
15488.000;1;24.3
15616.000;1;24.8
15744.000;1;25.2
15872.000;1;25.6
16000.000;1;25.9
16128.000;4;25.2
16256.000;5;23.3
16384.000;3;22.6
16512.000;3;22.2
16640.000;2;22.2
16768.000;3;21.8
16896.000;2;21.7
17024.000;2;21.9
17152.000;1;22.3
17280.000;3;22.2
17408.000;3;21.7
17536.000;3;21.7
17664.000;3;20.9
17792.000;1;21.4
17920.000;2;21.6
18048.000;1;21.8
18176.000;3;21.8
18304.000;2;21.4
18432.000;1;21.7
18560.000;4;21.2
18688.000;3;20.6
18816.000;3;19.7
18944.000;1;20.1
19072.000;1;20.6
19200.000;2;20.6
19328.000;2;20.9
19456.000;2;21.0
19584.000;3;20.5
19712.000;3;19.9
19840.000;2;19.6
19968.000;2;19.8
20096.000;2;19.7
20224.000;3;19.1
20352.000;1;19.4
20480.000;1;19.7
20608.000;1;20.0
20736.000;3;19.7
20864.000;2;19.9
20992.000;1;20.1
21120.000;2;20.1
21248.000;3;19.2
21376.000;1;19.4
21504.000;1;20.2
21632.000;1;20.8
21760.000;1;21.3
21888.000;0;22.0
22016.000;0;22.6
22144.000;1;23.1
22272.000;5;22.3
22400.000;5;20.5
22528.000;2;20.3
22656.000;3;20.2
22784.000;3;19.7
22912.000;4;18.7
23040.000;1;19.2
23168.000;1;19.6
23296.000;0;20.4
23424.000;1;20.7
23552.000;1;21.4
23680.000;3;21.1
23808.000;4;19.8
23936.000;1;20.3
24064.000;1;20.8
24192.000;3;20.7
24320.000;5;19.4
24448.000;3;19.2
24576.000;2;19.2
24704.000;2;19.0
24832.000;2;18.3
24960.000;1;19.1
25088.000;0;19.8
25216.000;1;20.3
25344.000;3;20.2
25472.000;3;19.8
25600.000;2;19.6
25728.000;3;19.1
25856.000;2;19.0
25984.000;2;19.0
26112.000;2;19.0
26240.000;2;19.0
26368.000;2;19.0
26496.000;2;19.0
26624.000;3;18.4
26752.000;2;18.6
26880.000;1;18.9
27008.000;1;19.3
27136.000;0;20.0
27264.000;1;20.3
27392.000;1;21.0
27520.000;1;21.7
27648.000;4;21.2
27776.000;6;19.4
27904.000;3;18.9
28032.000;1;19.3
28160.000;1;19.9
28288.000;2;20.2
28416.000;2;20.3
28544.000;2;20.3
28672.000;1;20.8
28800.000;1;21.0
28928.000;1;21.3
29056.000;1;21.7
29184.000;6;20.7
29312.000;3;20.0
29440.000;2;20.0
29568.000;4;19.3
29696.000;2;19.3
29824.000;1;19.8
29952.000;1;20.3
30080.000;3;20.1
30208.000;3;20.1
30336.000;2;20.0
30464.000;3;19.9
30592.000;2;19.7
30720.000;2;20.0
30848.000;2;20.0
30976.000;4;19.4
31104.000;1;19.7
31232.000;1;20.1
31360.000;1;20.3
31488.000;2;20.6
31616.000;1;20.8
31744.000;1;21.2
31872.000;3;21.0
32000.000;2;20.7
32128.000;3;20.2
32256.000;2;20.3
32384.000;1;20.6
32512.000;3;20.3
32640.000;3;20.1
32768.000;1;20.5
32896.000;1;20.9
33024.000;1;21.2
33152.000;3;21.1
33280.000;2;21.0
33408.000;2;21.0
33536.000;2;21.1
33664.000;1;21.5
33792.000;4;20.9
33920.000;2;20.9
34048.000;2;21.0
34176.000;1;21.3
34304.000;2;21.4
34432.000;1;21.7
34560.000;1;22.0
34688.000;2;21.8
34816.000;2;21.6
34944.000;2;21.6
35072.000;3;21.6
35200.000;2;21.6
35328.000;3;21.1
35456.000;2;21.0
35584.000;2;21.3
35712.000;2;21.2
35840.000;2;20.9
35968.000;3;20.7
36096.000;2;20.5
36224.000;2;20.3
36352.000;3;20.1
36480.000;1;20.7
36608.000;1;21.0
36736.000;1;21.5
36864.000;2;21.6
36992.000;3;20.9
37120.000;1;21.4
37248.000;1;21.7
37376.000;2;21.7
37504.000;2;21.7
37632.000;3;21.6
37760.000;4;20.7
37888.000;2;20.9
38016.000;2;21.0
38144.000;2;21.1
38272.000;2;21.1
38400.000;2;21.2
38528.000;1;21.5
38656.000;2;21.3
38784.000;2;21.4
38912.000;2;21.6
39040.000;4;20.8
39168.000;2;20.8
39296.000;2;20.6
39424.000;2;21.0
39552.000;3;20.5
39680.000;2;20.7
39808.000;2;20.7
39936.000;2;21.0
40064.000;1;21.2
40192.000;1;21.7
40320.000;2;22.0
40448.000;2;22.0
40576.000;3;21.4
40704.000;2;21.0
40832.000;1;21.7
40960.000;1;22.2
41088.000;1;22.7
41216.000;3;22.4
41344.000;5;21.2
41472.000;2;21.0
41600.000;1;21.3
41728.000;1;21.5
41856.000;1;22.1
41984.000;1;22.5
42112.000;2;22.3
42240.000;2;22.6
42368.000;4;21.8
42496.000;1;22.2
42624.000;1;22.7
42752.000;1;23.0
42880.000;1;23.3
43008.000;2;23.2
43136.000;2;22.8
43264.000;3;22.4
43392.000;2;22.4
43520.000;1;22.9
43648.000;2;22.9
43776.000;2;23.2
43904.000;2;23.2
44032.000;2;23.3
44160.000;3;23.0
44288.000;2;22.9
44416.000;2;22.8
44544.000;2;23.0
44672.000;1;23.0
44800.000;1;23.5
44928.000;2;23.5
45056.000;4;23.1
45184.000;2;22.4
45312.000;1;22.8
45440.000;1;23.4
45568.000;0;24.1
45696.000;0;24.8
45824.000;3;24.7
45952.000;4;22.9
46080.000;2;22.6
46208.000;2;22.9
46336.000;3;22.3
46464.000;3;22.0
46592.000;3;21.7
46720.000;2;21.7
46848.000;3;21.3
46976.000;2;21.2
47104.000;2;21.1
