Date:;2020-07-08 21:14:41
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;79.000;-87.000;-71.000
Scale:;1;True;5.000;28.150;-48.150;-8.150
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-81;-24.3
12.800;-81;-23.9
25.600;-81;-23.0
38.400;-81;-22.8
51.200;-82;-21.6
64.000;-81;-21.3
76.800;-80;-23.1
89.600;-79;-23.7
102.400;-79;-25.2
115.200;-79;-24.7
128.000;-79;-25.5
140.800;-78;-26.5
153.600;-78;-27.5
166.400;-80;-25.8
179.200;-80;-25.7
192.000;-80;-25.1
204.800;-81;-24.8
217.600;-80;-25.5
230.400;-79;-26.6
243.200;-79;-27.9
256.000;-79;-27.5
268.800;-78;-29.8
281.600;-79;-30.3
294.400;-80;-28.3
307.200;-81;-26.4
320.000;-83;-23.0
332.800;-83;-22.1
345.600;-83;-21.9
358.400;-82;-21.8
371.200;-80;-23.5
384.000;-79;-24.3
396.800;-80;-23.7
409.600;-80;-21.9
422.400;-81;-22.1
435.200;-80;-23.1
448.000;-79;-23.1
460.800;-79;-23.3
473.600;-78;-26.5
486.400;-78;-28.3
499.200;-78;-26.7
512.000;-79;-27.5
524.800;-80;-26.1
537.600;-80;-25.8
550.400;-80;-25.9
563.200;-80;-25.8
576.000;-81;-25.5
588.800;-80;-26.8
601.600;-77;-31.6
614.400;-77;-32.3
627.200;-79;-29.8
640.000;-82;-25.4
652.800;-81;-27.9
665.600;-79;-31.7
678.400;-80;-29.4
691.200;-80;-30.0
704.000;-80;-30.7
716.800;-81;-27.9
729.600;-82;-26.2
742.400;-82;-26.6
755.200;-81;-27.0
768.000;-82;-24.9
780.800;-82;-24.8
793.600;-82;-22.8
806.400;-82;-21.9
819.200;-81;-22.3
832.000;-79;-24.8
844.800;-79;-25.9
857.600;-78;-27.9
870.400;-76;-32.0
883.200;-76;-33.3
896.000;-77;-33.3
908.800;-76;-36.1
921.600;-77;-36.9
934.400;-79;-35.6
947.200;-80;-35.0
960.000;-80;-35.7
972.800;-80;-37.7
985.600;-81;-35.8
998.400;-82;-34.1
1011.200;-82;-34.3
1024.000;-81;-34.2
1036.800;-82;-32.7
1049.600;-83;-31.4
1062.400;-84;-27.3
1075.200;-85;-24.7
1088.000;-85;-22.2
1100.800;-84;-21.0
1113.600;-83;-20.6
1126.400;-82;-22.2
1139.200;-80;-23.1
1152.000;-79;-22.7
1164.800;-78;-24.1
1177.600;-78;-24.4
1190.400;-78;-25.5
1203.200;-79;-24.2
1216.000;-80;-23.4
1228.800;-79;-24.4
1241.600;-80;-22.4
1254.400;-82;-19.8
1267.200;-81;-18.9
1280.000;-81;-20.0
1292.800;-79;-22.0
1305.600;-78;-23.0
1318.400;-77;-24.6
1331.200;-78;-24.9
1344.000;-77;-27.0
1356.800;-77;-29.1
1369.600;-75;-32.9
1382.400;-77;-31.3
1395.200;-81;-25.2
1408.000;-83;-22.8
1420.800;-81;-26.8
1433.600;-80;-27.7
1446.400;-79;-29.0
1459.200;-80;-27.6
1472.000;-80;-28.3
1484.800;-80;-29.0
1497.600;-81;-26.0
1510.400;-82;-25.0
1523.200;-82;-23.4
1536.000;-82;-23.4
1548.800;-82;-22.4
1561.600;-80;-24.1
1574.400;-80;-25.1
1587.200;-80;-25.1
1600.000;-80;-25.3
1612.800;-79;-25.2
1625.600;-80;-24.7
1638.400;-80;-24.7
1651.200;-79;-25.1
1664.000;-80;-25.5
1676.800;-79;-27.2
1689.600;-80;-26.2
1702.400;-80;-23.7
1715.200;-80;-25.8
1728.000;-80;-25.8
1740.800;-80;-25.0
1753.600;-80;-26.2
1766.400;-79;-26.8
1779.200;-78;-28.8
1792.000;-78;-29.3
1804.800;-79;-28.4
1817.600;-80;-26.6
1830.400;-82;-24.1
1843.200;-83;-22.2
1856.000;-83;-22.3
1868.800;-82;-20.4
1881.600;-82;-20.5
1894.400;-80;-22.3
1907.200;-80;-22.3
1920.000;-80;-21.1
1932.800;-79;-23.3
1945.600;-79;-24.2
1958.400;-78;-25.2
1971.200;-78;-27.2
1984.000;-79;-25.1
1996.800;-82;-19.2
2009.600;-83;-18.9
2022.400;-82;-20.2
2035.200;-80;-21.3
2048.000;-78;-24.3
2060.800;-76;-28.5
2073.600;-78;-24.8
2086.400;-78;-27.9
2099.200;-78;-27.2
2112.000;-79;-26.7
2124.800;-79;-27.9
2137.600;-80;-26.2
2150.400;-78;-30.6
2163.200;-77;-34.1
2176.000;-78;-33.7
2188.800;-79;-32.3
2201.600;-81;-30.4
2214.400;-83;-27.7
2227.200;-83;-26.8
2240.000;-82;-26.7
2252.800;-82;-25.6
2265.600;-81;-27.2
2278.400;-81;-27.1
2291.200;-81;-25.1
2304.000;-81;-26.2
2316.800;-80;-27.8
2329.600;-81;-24.3
2342.400;-80;-25.9
2355.200;-79;-29.3
2368.000;-78;-29.1
2380.800;-79;-29.0
2393.600;-79;-30.4
2406.400;-79;-29.9
2419.200;-81;-26.9
2432.000;-82;-25.0
2444.800;-83;-24.5
2457.600;-81;-24.8
2470.400;-81;-25.2
2483.200;-81;-24.8
2496.000;-80;-25.3
2508.800;-79;-27.0
2521.600;-78;-29.5
2534.400;-78;-29.3
2547.200;-79;-28.4
2560.000;-78;-32.0
2572.800;-79;-31.1
2585.600;-80;-27.6
2598.400;-82;-25.9
2611.200;-83;-24.5
2624.000;-83;-22.5
2636.800;-83;-22.0
2649.600;-81;-23.8
2662.400;-79;-25.9
2675.200;-80;-25.2
2688.000;-80;-25.0
2700.800;-78;-27.4
2713.600;-80;-24.4
2726.400;-80;-24.1
2739.200;-80;-24.5
2752.000;-81;-22.1
2764.800;-81;-21.3
2777.600;-80;-23.2
2790.400;-80;-22.7
2803.200;-78;-26.3
2816.000;-78;-26.6
2828.800;-80;-22.6
2841.600;-80;-24.7
2854.400;-78;-28.3
2867.200;-77;-31.1
2880.000;-77;-32.3
2892.800;-77;-33.6
2905.600;-77;-34.5
2918.400;-79;-32.5
2931.200;-80;-32.1
2944.000;-81;-32.5
2956.800;-82;-31.0
2969.600;-82;-29.3
2982.400;-82;-29.0
2995.200;-82;-27.8
3008.000;-83;-27.0
3020.800;-83;-25.7
3033.600;-83;-23.4
3046.400;-83;-23.1
3059.200;-82;-22.8
3072.000;-81;-23.3
3084.800;-80;-24.5
3097.600;-80;-25.1
3110.400;-79;-26.8
3123.200;-78;-26.9
3136.000;-79;-26.2
3148.800;-80;-25.4
3161.600;-81;-23.5
3174.400;-81;-22.0
3187.200;-80;-23.4
3200.000;-80;-24.3
3212.800;-79;-25.7
3225.600;-78;-27.0
3238.400;-78;-27.5
3251.200;-79;-27.6
3264.000;-79;-27.1
3276.800;-80;-25.9
3289.600;-81;-25.8
3302.400;-80;-26.8
3315.200;-81;-25.4
3328.000;-80;-25.4
3340.800;-80;-25.5
3353.600;-81;-25.4
3366.400;-81;-25.2
3379.200;-81;-24.4
3392.000;-81;-23.9
3404.800;-82;-22.3
3417.600;-81;-22.3
3430.400;-79;-25.5
3443.200;-79;-25.3
3456.000;-80;-24.7
3468.800;-79;-24.8
3481.600;-79;-27.0
3494.400;-79;-27.4
3507.200;-80;-26.1
3520.000;-81;-22.9
3532.800;-82;-21.9
3545.600;-82;-21.9
3558.400;-79;-26.2
3571.200;-75;-33.1
3584.000;-75;-35.0
3596.800;-78;-30.4
3609.600;-80;-28.8
3622.400;-81;-28.4
3635.200;-80;-29.1
3648.000;-80;-30.6
3660.800;-80;-31.0
3673.600;-79;-31.8
3686.400;-80;-30.7
3699.200;-81;-30.1
3712.000;-81;-29.6
3724.800;-81;-28.3
3737.600;-81;-28.6
3750.400;-81;-27.7
3763.200;-82;-26.6
3776.000;-81;-26.3
3788.800;-81;-25.9
3801.600;-82;-24.1
3814.400;-82;-24.1
3827.200;-81;-24.2
3840.000;-80;-25.3
3852.800;-80;-24.6
3865.600;-79;-25.4
3878.400;-78;-28.4
3891.200;-78;-29.0
3904.000;-79;-27.9
3916.800;-80;-26.8
3929.600;-81;-25.1
3942.400;-82;-23.4
3955.200;-81;-24.5
3968.000;-81;-25.1
3980.800;-80;-24.6
3993.600;-80;-24.7
4006.400;-79;-26.5
4019.200;-79;-26.8
4032.000;-79;-25.7
4044.800;-80;-24.8
4057.600;-81;-24.1
4070.400;-80;-24.5
4083.200;-81;-23.0
4096.000;-81;-22.9
4108.800;-81;-22.5
4121.600;-80;-22.6
4134.400;-80;-23.5
4147.200;-80;-23.3
4160.000;-80;-23.1
4172.800;-80;-22.4
4185.600;-79;-24.8
4198.400;-78;-27.1
4211.200;-77;-27.6
4224.000;-78;-28.1
4236.800;-79;-28.3
4249.600;-82;-22.2
4262.400;-84;-18.6
4275.200;-83;-19.9
4288.000;-81;-20.5
4300.800;-78;-25.9
4313.600;-73;-37.3
4326.400;-76;-31.4
4339.200;-79;-27.9
4352.000;-81;-26.0
4364.800;-80;-28.3
4377.600;-80;-28.9
4390.400;-80;-30.7
4403.200;-80;-29.7
4416.000;-81;-28.6
4428.800;-81;-28.4
4441.600;-81;-28.5
4454.400;-80;-29.4
4467.200;-81;-26.3
4480.000;-81;-26.5
4492.800;-81;-26.1
4505.600;-81;-25.3
4518.400;-81;-25.2
4531.200;-81;-25.4
4544.000;-81;-23.9
4556.800;-81;-23.8
4569.600;-80;-24.5
4582.400;-79;-25.6
4595.200;-79;-26.8
4608.000;-79;-27.0
4620.800;-79;-26.9
4633.600;-79;-27.2
4646.400;-79;-28.6
4659.200;-78;-29.3
4672.000;-80;-27.9
4684.800;-80;-27.2
4697.600;-81;-25.6
4710.400;-79;-30.2
4723.200;-79;-30.9
4736.000;-79;-29.5
4748.800;-80;-30.7
4761.600;-80;-29.3
4774.400;-81;-28.9
4787.200;-81;-28.1
4800.000;-81;-28.0
4812.800;-82;-27.0
4825.600;-82;-26.1
4838.400;-81;-25.2
4851.200;-81;-25.2
4864.000;-81;-25.3
4876.800;-81;-24.5
4889.600;-81;-24.3
4902.400;-81;-23.4
4915.200;-80;-24.2
4928.000;-81;-23.3
4940.800;-81;-22.2
4953.600;-81;-21.7
4966.400;-79;-25.3
4979.200;-77;-27.7
4992.000;-78;-27.5
5004.800;-81;-22.4
5017.600;-82;-20.9
5030.400;-81;-21.0
5043.200;-78;-27.4
5056.000;-75;-33.1
5068.800;-76;-30.7
5081.600;-78;-29.7
5094.400;-81;-26.3
5107.200;-80;-30.0
5120.000;-79;-31.4
5132.800;-79;-32.4
5145.600;-79;-31.7
5158.400;-79;-31.8
5171.200;-80;-31.4
5184.000;-81;-30.4
5196.800;-81;-29.9
5209.600;-81;-29.9
5222.400;-81;-29.1
5235.200;-82;-27.6
5248.000;-82;-26.3
5260.800;-82;-25.9
5273.600;-82;-24.9
5286.400;-81;-24.9
5299.200;-81;-25.1
5312.000;-80;-25.8
5324.800;-79;-27.2
5337.600;-79;-27.2
5350.400;-79;-27.0
5363.200;-79;-28.1
5376.000;-79;-29.0
5388.800;-78;-29.7
5401.600;-80;-28.2
5414.400;-80;-27.4
5427.200;-82;-24.7
5440.000;-82;-23.8
5452.800;-82;-24.2
5465.600;-81;-23.5
5478.400;-81;-23.8
5491.200;-81;-24.0
5504.000;-80;-23.5
5516.800;-80;-24.0
5529.600;-80;-23.4
5542.400;-79;-25.2
5555.200;-79;-25.2
5568.000;-79;-25.7
5580.800;-79;-26.6
5593.600;-79;-25.7
5606.400;-80;-25.1
5619.200;-80;-24.2
5632.000;-80;-25.1
5644.800;-80;-25.0
5657.600;-80;-25.8
5670.400;-79;-27.5
5683.200;-79;-26.3
5696.000;-80;-26.0
5708.800;-80;-26.1
5721.600;-80;-25.4
5734.400;-80;-25.6
5747.200;-81;-24.8
5760.000;-82;-20.7
5772.800;-82;-21.7
5785.600;-80;-25.3
5798.400;-78;-28.2
5811.200;-76;-32.4
5824.000;-76;-31.7
5836.800;-79;-29.3
5849.600;-80;-27.8
5862.400;-81;-27.6
5875.200;-81;-27.8
5888.000;-78;-33.3
5900.800;-78;-34.5
5913.600;-79;-32.5
5926.400;-80;-31.6
5939.200;-81;-30.7
5952.000;-82;-28.6
5964.800;-83;-26.8
5977.600;-83;-25.8
5990.400;-82;-26.5
6003.200;-81;-26.7
6016.000;-81;-26.1
6028.800;-80;-26.2
6041.600;-81;-25.5
6054.400;-81;-24.8
6067.200;-80;-24.8
6080.000;-80;-27.0
6092.800;-79;-26.2
6105.600;-80;-26.3
6118.400;-79;-26.9
6131.200;-80;-26.6
6144.000;-81;-23.6
6156.800;-82;-22.8
6169.600;-81;-23.9
6182.400;-80;-25.0
6195.200;-80;-24.7
6208.000;-80;-23.6
6220.800;-79;-26.1
6233.600;-79;-26.4
6246.400;-79;-25.3
6259.200;-80;-25.3
6272.000;-80;-26.3
6284.800;-79;-26.3
6297.600;-80;-26.2
6310.400;-80;-25.7
6323.200;-81;-24.6
6336.000;-81;-24.3
6348.800;-81;-23.9
6361.600;-80;-24.8
6374.400;-81;-23.4
6387.200;-81;-22.7
