Date:;2020-07-08 21:11:20
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;2.000;159.000;-167.000;-151.000
Scale:;1;True;5.000;32.250;-52.250;-12.250
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-157;-33.4
6.400;-157;-34.1
12.800;-158;-32.4
19.200;-159;-31.1
25.600;-160;-30.8
32.000;-160;-30.8
38.400;-160;-32.1
44.800;-159;-32.9
51.200;-160;-32.3
57.600;-160;-30.3
64.000;-162;-28.7
70.400;-163;-27.0
76.800;-163;-25.5
83.200;-163;-25.0
89.600;-162;-26.2
96.000;-161;-28.5
102.400;-160;-29.7
108.800;-160;-29.6
115.200;-161;-27.6
121.600;-161;-26.1
128.000;-161;-26.9
134.400;-160;-27.2
140.800;-159;-29.0
147.200;-159;-30.8
153.600;-158;-31.4
160.000;-158;-30.2
166.400;-159;-30.2
172.800;-159;-29.9
179.200;-160;-29.1
185.600;-160;-29.1
192.000;-160;-29.3
198.400;-159;-29.6
204.800;-160;-29.9
211.200;-159;-30.2
217.600;-159;-31.7
224.000;-157;-34.5
230.400;-156;-38.2
236.800;-157;-36.8
243.200;-160;-31.0
249.600;-161;-28.9
256.000;-160;-31.0
262.400;-160;-32.4
268.800;-161;-30.4
275.200;-162;-28.5
281.600;-162;-26.8
288.000;-162;-27.1
294.400;-161;-29.0
300.800;-161;-29.9
307.200;-161;-28.0
313.600;-162;-25.8
320.000;-162;-25.5
326.400;-162;-26.3
332.800;-161;-27.0
339.200;-160;-29.2
345.600;-159;-30.3
352.000;-159;-31.5
358.400;-158;-31.3
364.800;-158;-32.1
371.200;-157;-33.9
377.600;-156;-35.4
384.000;-156;-37.1
390.400;-156;-38.6
396.800;-157;-36.1
403.200;-158;-34.8
409.600;-159;-34.4
416.000;-159;-34.7
422.400;-160;-33.8
428.800;-161;-32.3
435.200;-162;-30.1
441.600;-164;-28.0
448.000;-164;-26.0
454.400;-165;-25.4
460.800;-164;-24.8
467.200;-164;-25.5
473.600;-163;-26.3
480.000;-162;-26.2
486.400;-161;-26.9
492.800;-161;-27.5
499.200;-160;-27.6
505.600;-160;-27.1
512.000;-161;-25.7
518.400;-160;-27.1
524.800;-159;-28.6
531.200;-160;-27.2
537.600;-160;-25.0
