Date:;2020-07-08 21:17:01
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;49.500;-57.500;-41.500
Scale:;1;True;5.000;26.050;-46.050;-6.050
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-50;-23.6
12.800;-50;-23.7
25.600;-50;-23.3
38.400;-50;-23.4
51.200;-49;-24.9
64.000;-49;-25.1
76.800;-49;-24.8
89.600;-50;-23.9
102.400;-51;-24.0
115.200;-50;-23.4
128.000;-51;-22.4
140.800;-51;-22.3
153.600;-51;-22.4
166.400;-51;-22.0
179.200;-51;-21.1
192.000;-51;-20.3
204.800;-51;-20.8
217.600;-49;-23.2
230.400;-49;-23.2
243.200;-50;-22.8
256.000;-50;-21.9
268.800;-50;-22.4
281.600;-49;-24.6
294.400;-47;-27.5
307.200;-47;-30.3
320.000;-47;-31.0
332.800;-48;-30.7
345.600;-50;-26.6
358.400;-52;-24.8
371.200;-52;-25.3
384.000;-51;-26.2
396.800;-51;-25.9
409.600;-51;-24.9
422.400;-51;-26.2
435.200;-51;-25.4
448.000;-51;-25.6
460.800;-50;-25.4
473.600;-51;-24.6
486.400;-51;-23.5
499.200;-51;-23.6
512.000;-51;-23.3
524.800;-51;-23.3
537.600;-50;-23.8
550.400;-49;-24.5
563.200;-49;-24.6
576.000;-49;-26.0
588.800;-49;-25.8
601.600;-51;-22.1
614.400;-51;-21.6
627.200;-50;-24.1
640.000;-49;-25.0
652.800;-48;-28.4
665.600;-46;-31.7
678.400;-48;-28.2
691.200;-51;-25.1
704.000;-52;-23.2
716.800;-51;-26.5
729.600;-50;-27.0
742.400;-51;-25.1
755.200;-51;-24.0
768.000;-52;-22.3
780.800;-51;-22.9
793.600;-50;-23.7
806.400;-50;-23.1
819.200;-50;-23.8
832.000;-49;-26.2
844.800;-47;-30.0
857.600;-47;-30.6
870.400;-49;-26.5
883.200;-51;-25.0
896.000;-52;-24.6
908.800;-51;-25.3
921.600;-50;-26.5
934.400;-50;-25.9
947.200;-51;-23.8
960.000;-51;-24.5
972.800;-50;-25.6
985.600;-50;-26.1
998.400;-50;-25.4
1011.200;-50;-25.8
1024.000;-50;-25.5
1036.800;-51;-24.0
1049.600;-51;-23.0
1062.400;-51;-21.9
1075.200;-51;-22.6
1088.000;-51;-22.6
1100.800;-50;-22.9
1113.600;-50;-21.7
1126.400;-50;-22.7
1139.200;-50;-22.8
1152.000;-50;-23.5
1164.800;-49;-24.2
1177.600;-49;-25.3
1190.400;-48;-26.0
1203.200;-49;-25.9
1216.000;-49;-24.7
1228.800;-50;-24.5
1241.600;-49;-26.9
1254.400;-49;-26.5
1267.200;-50;-24.8
1280.000;-51;-24.8
1292.800;-51;-24.5
1305.600;-51;-24.1
1318.400;-50;-23.6
1331.200;-51;-24.1
1344.000;-50;-24.0
1356.800;-51;-22.9
1369.600;-49;-24.9
1382.400;-49;-26.2
1395.200;-48;-27.2
1408.000;-49;-28.1
1420.800;-48;-28.8
1433.600;-49;-27.7
1446.400;-50;-27.0
1459.200;-51;-26.2
1472.000;-51;-25.3
1484.800;-51;-24.7
1497.600;-51;-24.0
1510.400;-51;-23.6
1523.200;-51;-23.2
1536.000;-51;-22.4
1548.800;-51;-22.1
1561.600;-51;-21.7
1574.400;-51;-20.5
1587.200;-51;-21.2
1600.000;-50;-22.3
1612.800;-49;-22.7
1625.600;-49;-23.3
1638.400;-49;-22.9
1651.200;-49;-23.9
1664.000;-49;-23.1
1676.800;-50;-23.1
1689.600;-49;-24.2
1702.400;-49;-25.1
1715.200;-49;-24.5
1728.000;-50;-24.8
1740.800;-50;-23.3
1753.600;-51;-22.4
1766.400;-50;-23.3
1779.200;-49;-26.2
1792.000;-49;-24.7
1804.800;-51;-22.8
1817.600;-50;-23.7
1830.400;-49;-25.6
1843.200;-50;-25.0
1856.000;-50;-25.2
1868.800;-50;-24.1
1881.600;-50;-24.7
1894.400;-49;-27.0
1907.200;-49;-27.2
1920.000;-49;-26.9
1932.800;-50;-26.0
1945.600;-50;-25.8
1958.400;-50;-27.9
1971.200;-48;-31.9
1984.000;-49;-31.3
1996.800;-50;-30.1
2009.600;-51;-27.6
2022.400;-52;-24.8
2035.200;-53;-23.5
2048.000;-52;-25.1
2060.800;-49;-28.7
2073.600;-49;-28.0
2086.400;-50;-27.2
2099.200;-50;-26.6
2112.000;-50;-27.2
2124.800;-50;-28.2
2137.600;-49;-29.4
2150.400;-49;-28.5
2163.200;-51;-26.6
2176.000;-51;-25.8
2188.800;-51;-27.0
2201.600;-50;-27.9
2214.400;-49;-29.0
2227.200;-49;-28.7
2240.000;-51;-26.0
2252.800;-52;-24.8
2265.600;-51;-24.6
2278.400;-51;-24.5
2291.200;-51;-24.1
2304.000;-51;-23.3
2316.800;-51;-22.9
2329.600;-50;-24.0
2342.400;-50;-24.0
2355.200;-49;-25.0
2368.000;-49;-25.3
2380.800;-49;-25.2
2393.600;-49;-26.9
2406.400;-48;-28.6
2419.200;-48;-29.5
2432.000;-48;-30.3
2444.800;-48;-31.2
2457.600;-49;-31.4
2470.400;-49;-32.2
2483.200;-49;-32.2
2496.000;-50;-31.5
2508.800;-51;-31.3
2521.600;-51;-31.1
2534.400;-51;-30.2
2547.200;-51;-29.7
2560.000;-50;-31.9
2572.800;-50;-33.1
2585.600;-50;-32.1
2598.400;-50;-32.3
2611.200;-50;-32.1
2624.000;-50;-32.4
2636.800;-50;-31.8
2649.600;-51;-30.7
2662.400;-52;-28.6
2675.200;-52;-29.2
2688.000;-51;-29.6
2700.800;-51;-29.0
2713.600;-52;-26.6
2726.400;-52;-24.5
2739.200;-52;-24.5
2752.000;-52;-23.5
2764.800;-52;-22.3
2777.600;-52;-21.2
2790.400;-51;-20.8
2803.200;-50;-21.6
2816.000;-49;-22.6
2828.800;-49;-22.5
2841.600;-49;-22.8
