Date:;2020-07-08 21:14:18
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;-89.000;81.000;97.000
Scale:;1;True;5.000;-34.900;14.900;54.900
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;90;28.0
12.800;88;31.4
25.600;89;28.8
38.400;89;29.8
51.200;88;32.6
64.000;88;33.7
76.800;88;34.0
89.600;88;34.5
102.400;88;35.0
115.200;89;35.2
128.000;88;36.9
140.800;89;36.8
153.600;89;37.2
166.400;90;37.9
179.200;91;34.8
192.000;92;33.8
204.800;91;35.1
217.600;90;37.4
230.400;90;37.4
243.200;91;35.0
256.000;91;34.3
268.800;92;33.0
281.600;92;32.7
294.400;91;33.1
307.200;91;32.6
320.000;91;31.5
332.800;91;30.5
345.600;91;30.3
358.400;91;28.6
371.200;90;30.9
384.000;90;30.7
396.800;89;32.1
409.600;88;34.7
422.400;86;39.0
435.200;86;39.1
448.000;89;37.1
460.800;91;33.5
473.600;92;32.5
486.400;92;32.5
499.200;91;32.6
512.000;91;32.2
524.800;92;30.1
537.600;91;30.9
550.400;90;33.4
563.200;90;33.5
576.000;88;35.6
588.800;87;38.0
601.600;88;38.7
614.400;89;37.4
627.200;90;36.4
640.000;89;38.3
652.800;89;40.2
665.600;89;40.7
678.400;89;40.3
691.200;89;40.8
704.000;89;43.4
716.800;90;41.8
729.600;91;39.0
742.400;92;37.6
755.200;93;37.3
768.000;92;36.9
780.800;91;37.4
793.600;91;36.2
806.400;91;35.8
819.200;91;37.3
832.000;91;36.9
844.800;90;36.9
857.600;91;35.8
870.400;91;33.8
883.200;91;35.0
896.000;91;33.3
908.800;91;33.2
921.600;90;34.5
934.400;90;34.7
947.200;89;34.9
960.000;90;33.7
972.800;91;31.8
985.600;90;33.1
998.400;89;35.0
1011.200;87;37.9
1024.000;87;39.4
1036.800;88;39.0
1049.600;88;38.8
1062.400;89;38.9
1075.200;89;40.1
1088.000;90;39.5
1100.800;91;38.2
1113.600;92;36.4
1126.400;92;35.5
1139.200;92;34.5
1152.000;92;33.4
1164.800;92;33.4
1177.600;91;32.8
1190.400;91;32.0
1203.200;91;32.5
1216.000;90;32.8
1228.800;91;31.2
1241.600;91;30.6
1254.400;91;30.9
1267.200;91;29.5
1280.000;90;31.4
1292.800;89;30.7
1305.600;90;29.8
1318.400;90;28.7
1331.200;90;28.7
1344.000;90;29.0
1356.800;87;34.8
1369.600;86;35.4
1382.400;87;36.1
1395.200;87;37.0
1408.000;87;38.9
1420.800;88;39.1
1433.600;87;41.3
1446.400;88;42.0
1459.200;89;41.1
1472.000;90;40.6
1484.800;91;40.5
1497.600;91;38.7
1510.400;92;37.8
1523.200;92;37.4
1536.000;92;36.2
1548.800;93;34.9
1561.600;91;35.8
1574.400;91;35.9
1587.200;90;35.9
1600.000;90;36.0
1612.800;90;36.9
1625.600;90;35.2
1638.400;90;36.8
1651.200;90;36.9
1664.000;90;37.3
1676.800;90;36.7
1689.600;90;36.6
1702.400;90;36.6
1715.200;90;35.7
1728.000;91;35.0
1740.800;91;35.4
1753.600;91;35.0
1766.400;89;38.4
1779.200;88;40.2
1792.000;89;37.2
1804.800;91;35.0
1817.600;91;35.2
1830.400;91;35.3
1843.200;91;34.8
1856.000;91;33.3
1868.800;92;32.1
1881.600;92;31.3
1894.400;91;30.5
1907.200;91;31.4
1920.000;90;32.2
1932.800;90;31.2
1945.600;90;31.8
1958.400;91;28.4
1971.200;91;27.3
1984.000;90;30.2
1996.800;90;29.3
2009.600;89;30.1
2022.400;89;31.4
2035.200;87;36.2
2048.000;86;37.3
2060.800;87;36.7
2073.600;87;38.1
2086.400;88;37.6
2099.200;88;39.7
2112.000;88;40.3
2124.800;90;39.5
2137.600;90;38.3
2150.400;91;37.2
2163.200;92;36.8
2176.000;92;36.0
2188.800;93;33.7
2201.600;92;33.8
2214.400;92;32.4
2227.200;91;33.1
2240.000;91;33.5
2252.800;90;34.1
2265.600;90;34.6
2278.400;89;34.8
2291.200;89;35.1
2304.000;89;36.1
2316.800;90;35.1
2329.600;89;35.9
2342.400;88;39.0
2355.200;88;39.5
2368.000;89;38.4
2380.800;90;37.2
2393.600;90;37.6
2406.400;90;38.9
2419.200;91;36.8
2432.000;91;37.2
2444.800;91;36.4
2457.600;90;38.1
2470.400;90;36.6
2483.200;91;34.8
2496.000;92;33.7
2508.800;91;33.8
2521.600;92;33.0
2534.400;91;31.5
2547.200;92;29.7
2560.000;92;29.0
2572.800;91;28.8
2585.600;91;29.0
2598.400;91;28.4
2611.200;89;31.1
2624.000;88;32.6
2636.800;88;32.7
2649.600;88;32.1
2662.400;89;32.7
2675.200;89;33.1
2688.000;90;30.6
2700.800;89;32.1
2713.600;89;33.1
2726.400;88;35.5
2739.200;88;36.5
2752.000;87;38.9
2764.800;87;39.8
2777.600;87;41.4
2790.400;88;41.0
2803.200;90;38.1
2816.000;91;37.4
2828.800;91;37.3
2841.600;92;36.4
2854.400;92;34.7
2867.200;92;34.6
2880.000;91;34.4
2892.800;92;33.1
2905.600;92;32.4
2918.400;91;33.1
2931.200;90;33.9
2944.000;90;34.0
2956.800;89;35.3
2969.600;89;35.5
2982.400;89;37.0
2995.200;88;38.3
3008.000;88;39.2
3020.800;88;40.9
3033.600;89;40.0
3046.400;89;41.7
3059.200;90;38.7
3072.000;92;36.1
3084.800;93;33.2
3097.600;93;33.1
3110.400;92;34.7
3123.200;92;32.5
3136.000;90;34.9
3148.800;89;36.4
3161.600;90;34.9
3174.400;90;35.3
3187.200;90;34.3
3200.000;91;33.1
3212.800;92;31.5
3225.600;92;29.8
3238.400;92;29.9
3251.200;91;29.0
3264.000;91;27.9
3276.800;91;26.4
3289.600;89;31.2
3302.400;88;31.7
3315.200;89;28.8
3328.000;89;29.8
3340.800;90;29.0
3353.600;90;28.2
3366.400;89;30.6
3379.200;87;35.5
3392.000;88;32.8
3404.800;87;36.0
3417.600;87;37.9
3430.400;87;37.8
3443.200;87;41.0
3456.000;89;38.6
3468.800;90;38.4
3481.600;90;38.4
3494.400;91;37.3
3507.200;93;34.2
3520.000;93;33.7
3532.800;92;33.1
3545.600;91;33.8
3558.400;90;35.2
3571.200;90;34.9
3584.000;90;34.5
