Date:;2020-07-08 21:17:40
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;1.000;-50.500;46.500;54.500
Scale:;1;True;5.000;-32.600;12.600;52.600
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;50;30.7
12.800;49;31.5
25.600;50;30.3
38.400;50;30.7
51.200;50;31.2
64.000;49;31.4
76.800;50;30.0
89.600;50;30.3
102.400;50;30.6
115.200;51;29.2
128.000;50;28.3
140.800;50;30.3
153.600;49;30.3
166.400;50;29.5
179.200;49;32.1
192.000;49;32.4
204.800;48;34.5
217.600;48;36.1
230.400;48;35.1
243.200;49;34.8
256.000;50;34.9
268.800;50;34.6
281.600;50;35.5
294.400;49;36.7
307.200;49;37.9
320.000;49;38.7
332.800;49;39.8
345.600;49;39.3
358.400;49;39.3
371.200;50;38.4
384.000;51;38.3
396.800;51;38.7
409.600;50;38.8
422.400;51;38.7
435.200;51;38.1
448.000;50;38.8
460.800;51;38.0
473.600;51;38.0
486.400;50;37.8
499.200;51;36.7
512.000;52;35.7
524.800;51;36.0
537.600;50;36.6
550.400;51;36.0
563.200;50;36.1
576.000;50;36.0
588.800;50;35.9
601.600;50;36.6
614.400;50;36.3
627.200;50;35.9
640.000;50;35.1
652.800;51;34.8
665.600;51;35.0
678.400;50;35.2
691.200;51;34.3
704.000;50;35.5
716.800;50;34.6
729.600;50;33.8
742.400;50;34.9
755.200;50;34.8
768.000;49;35.9
780.800;49;35.3
793.600;50;35.9
806.400;50;35.5
819.200;50;35.2
832.000;50;35.0
844.800;50;35.1
857.600;50;35.9
870.400;49;36.2
883.200;49;36.8
896.000;50;36.6
908.800;50;36.1
921.600;50;35.8
934.400;50;36.2
947.200;48;39.2
960.000;49;39.4
972.800;50;38.4
985.600;51;36.4
998.400;52;35.2
1011.200;52;34.7
1024.000;51;34.5
1036.800;52;33.5
1049.600;51;33.8
1062.400;51;32.9
1075.200;50;33.2
1088.000;50;34.0
1100.800;50;32.8
1113.600;50;33.6
1126.400;50;31.7
1139.200;51;30.8
1152.000;51;31.0
1164.800;51;30.1
1177.600;50;30.8
1190.400;49;33.0
1203.200;49;32.0
1216.000;49;31.8
1228.800;51;28.6
1241.600;51;29.2
1254.400;49;31.7
1267.200;50;30.0
1280.000;51;28.3
1292.800;51;27.6
1305.600;51;27.2
1318.400;50;28.3
1331.200;49;29.6
1344.000;48;30.1
1356.800;49;28.7
1369.600;50;28.6
1382.400;49;29.8
1395.200;49;29.9
1408.000;49;30.1
1420.800;48;31.9
1433.600;48;32.0
1446.400;48;33.8
1459.200;48;34.0
1472.000;49;34.7
1484.800;49;35.3
1497.600;49;35.3
1510.400;49;36.6
1523.200;49;37.5
1536.000;50;36.9
1548.800;50;37.6
1561.600;50;37.3
1574.400;50;37.5
1587.200;50;36.9
1600.000;52;35.4
1612.800;52;35.4
1625.600;51;36.6
1638.400;52;34.6
1651.200;51;35.6
1664.000;51;35.7
1676.800;51;33.9
1689.600;52;34.1
1702.400;52;32.4
1715.200;51;33.1
1728.000;50;33.4
1740.800;50;33.7
1753.600;50;32.4
1766.400;50;32.8
1779.200;50;32.9
1792.000;50;32.5
1804.800;50;33.1
1817.600;50;33.2
1830.400;50;32.9
1843.200;49;33.9
1856.000;49;34.5
1868.800;49;34.7
1881.600;49;35.5
1894.400;49;35.4
1907.200;50;34.1
1920.000;50;34.8
1932.800;50;34.4
1945.600;50;34.8
1958.400;50;35.0
1971.200;49;36.3
1984.000;48;38.5
1996.800;49;37.9
2009.600;50;36.5
2022.400;51;34.5
2035.200;51;34.1
2048.000;52;33.4
2060.800;51;33.4
2073.600;50;34.4
2086.400;49;37.6
2099.200;48;38.1
2112.000;49;37.8
2124.800;50;35.9
2137.600;50;37.1
2150.400;49;38.6
2163.200;50;37.6
2176.000;51;35.9
2188.800;51;36.5
2201.600;51;36.2
2214.400;51;34.5
2227.200;52;33.3
2240.000;52;33.4
2252.800;51;33.3
2265.600;51;33.6
2278.400;51;32.6
2291.200;50;33.5
2304.000;50;32.8
2316.800;51;31.5
2329.600;51;30.9
2342.400;51;30.4
2355.200;51;30.8
2368.000;50;29.1
2380.800;51;29.2
2393.600;50;29.5
2406.400;50;29.4
2419.200;50;29.6
2432.000;50;28.2
2444.800;49;29.9
2457.600;48;31.9
2470.400;48;31.9
2483.200;49;31.2
2496.000;49;31.7
2508.800;49;32.9
2521.600;49;32.5
2534.400;49;31.6
2547.200;50;32.1
2560.000;50;33.1
2572.800;49;32.8
2585.600;50;31.8
2598.400;50;32.8
2611.200;50;33.4
2624.000;49;35.9
2636.800;47;38.5
2649.600;48;36.5
2662.400;50;35.9
2675.200;50;36.6
2688.000;50;37.0
2700.800;50;36.2
2713.600;50;36.9
2726.400;50;36.9
2739.200;50;38.3
2752.000;50;37.8
2764.800;50;38.2
2777.600;51;37.0
2790.400;51;36.5
2803.200;51;35.0
2816.000;52;34.0
2828.800;52;33.4
2841.600;50;36.0
2854.400;51;35.0
2867.200;51;32.7
2880.000;51;33.2
2892.800;51;33.3
2905.600;51;32.9
2918.400;50;32.7
2931.200;50;32.6
2944.000;50;32.2
2956.800;51;31.1
2969.600;50;31.6
2982.400;50;31.3
2995.200;50;32.0
3008.000;49;32.1
3020.800;49;32.1
3033.600;49;32.1
3046.400;50;32.2
3059.200;49;32.9
3072.000;49;33.9
3084.800;49;34.4
3097.600;49;34.3
3110.400;49;34.2
3123.200;50;34.1
3136.000;50;34.1
3148.800;49;34.6
3161.600;49;35.6
3174.400;48;37.1
3187.200;49;37.0
3200.000;49;37.6
3212.800;50;36.0
3225.600;51;35.9
3238.400;50;37.2
3251.200;50;37.0
3264.000;51;36.6
3276.800;51;35.1
3289.600;52;33.2
3302.400;52;31.9
3315.200;51;33.2
3328.000;50;35.0
3340.800;50;34.3
3353.600;50;34.4
3366.400;50;33.3
3379.200;51;32.4
3392.000;51;32.7
3404.800;49;35.6
3417.600;49;36.0
3430.400;49;35.2
3443.200;49;36.4
3456.000;50;35.4
3468.800;50;35.9
3481.600;50;34.5
3494.400;51;35.1
3507.200;51;33.2
3520.000;51;32.5
3532.800;52;31.0
3545.600;52;30.2
3558.400;52;29.0
3571.200;52;28.8
3584.000;51;28.8
3596.800;50;29.0
3609.600;50;28.9
3622.400;50;28.1
3635.200;50;27.5
3648.000;51;26.0
3660.800;50;26.3
3673.600;49;29.3
3686.400;48;30.8
3699.200;47;32.2
3712.000;48;30.8
3724.800;50;28.6
3737.600;50;28.4
3750.400;49;30.8
3763.200;50;29.9
3776.000;50;28.6
3788.800;51;28.3
3801.600;50;28.3
3814.400;51;27.7
3827.200;49;31.4
3840.000;47;34.8
3852.800;48;33.5
3865.600;49;32.6
3878.400;50;32.1
3891.200;50;30.5
3904.000;49;34.0
3916.800;48;37.0
3929.600;49;35.0
3942.400;50;34.5
3955.200;48;38.1
3968.000;48;39.0
3980.800;49;37.2
