Date:;2020-07-08 21:15:45
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;-69.000;61.000;77.000
Scale:;1;True;5.000;-34.200;14.200;54.200
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;70;38.1
12.800;71;36.5
25.600;71;36.0
38.400;72;35.1
51.200;71;35.3
64.000;71;34.8
76.800;72;33.5
89.600;72;33.2
102.400;72;32.0
115.200;71;31.4
128.000;70;32.5
140.800;70;32.3
153.600;70;32.8
166.400;70;31.4
179.200;70;30.8
192.000;70;31.2
204.800;70;30.7
217.600;70;30.6
230.400;70;31.7
243.200;70;31.1
256.000;71;29.5
268.800;70;29.9
281.600;70;29.4
294.400;70;30.0
307.200;70;28.8
320.000;68;34.0
332.800;67;35.6
345.600;67;35.9
358.400;68;35.9
371.200;69;35.2
384.000;69;35.7
396.800;69;37.2
409.600;69;37.6
422.400;69;39.0
435.200;68;40.4
448.000;69;40.1
460.800;70;39.7
473.600;70;39.7
486.400;70;39.7
499.200;70;39.8
512.000;71;39.0
524.800;71;38.0
537.600;71;37.4
550.400;72;35.4
563.200;73;34.4
576.000;72;34.6
588.800;71;35.1
601.600;71;35.4
614.400;70;35.6
627.200;70;35.2
640.000;70;34.9
652.800;71;33.8
665.600;70;34.5
678.400;70;34.7
691.200;69;35.7
704.000;69;34.7
716.800;70;35.9
729.600;70;35.4
742.400;70;34.6
755.200;70;34.6
768.000;70;35.1
780.800;70;35.4
793.600;70;35.0
806.400;70;35.3
819.200;70;35.5
832.000;70;35.5
844.800;70;33.8
857.600;70;36.6
870.400;67;41.3
883.200;68;38.7
896.000;71;35.5
908.800;71;34.4
921.600;71;35.4
934.400;72;33.8
947.200;72;33.1
960.000;71;33.7
972.800;71;32.8
985.600;71;32.3
998.400;71;31.1
1011.200;71;30.7
1024.000;71;30.1
1036.800;70;31.2
1049.600;69;31.9
1062.400;69;32.3
1075.200;69;31.1
1088.000;69;31.1
1100.800;71;29.9
1113.600;72;26.6
1126.400;72;26.8
1139.200;70;28.9
1152.000;70;28.6
1164.800;70;27.6
1177.600;69;29.0
1190.400;69;29.7
1203.200;68;32.6
1216.000;67;34.7
1228.800;67;35.6
1241.600;67;35.8
1254.400;68;35.8
1267.200;68;36.9
1280.000;68;37.9
1292.800;69;37.9
1305.600;69;37.7
1318.400;70;37.4
1331.200;71;36.5
1344.000;71;36.9
1356.800;72;35.3
1369.600;72;35.4
1382.400;72;35.2
1395.200;72;33.4
1408.000;72;31.9
1420.800;72;32.5
1433.600;71;32.8
1446.400;71;32.0
1459.200;71;31.9
1472.000;70;32.5
1484.800;70;32.7
1497.600;70;33.5
1510.400;69;33.8
1523.200;69;34.7
1536.000;69;34.4
1548.800;69;34.7
1561.600;69;34.5
1574.400;70;34.6
1587.200;70;35.6
1600.000;68;39.2
1612.800;67;41.2
1625.600;69;38.8
1638.400;70;37.7
1651.200;71;36.3
1664.000;71;36.1
1676.800;71;36.8
1689.600;69;38.8
1702.400;70;38.2
1715.200;70;37.9
1728.000;69;40.1
1740.800;70;38.5
1753.600;71;37.2
1766.400;72;36.1
1779.200;72;34.9
1792.000;72;34.8
1804.800;71;34.8
1817.600;72;33.3
1830.400;71;33.2
1843.200;72;31.9
1856.000;72;30.0
1868.800;72;29.2
1881.600;71;29.2
1894.400;71;29.2
1907.200;70;28.8
1920.000;70;28.7
1932.800;69;29.0
1945.600;68;32.4
1958.400;68;31.8
1971.200;68;31.9
1984.000;68;33.6
1996.800;69;32.2
2009.600;69;31.9
2022.400;69;33.3
2035.200;69;32.8
2048.000;69;33.8
2060.800;69;33.3
2073.600;69;33.3
2086.400;69;35.2
2099.200;68;37.7
2112.000;68;37.9
2124.800;68;37.9
2137.600;69;39.0
2150.400;69;40.1
2163.200;70;39.2
2176.000;70;39.1
2188.800;71;36.9
2201.600;73;34.4
2214.400;72;35.2
2227.200;71;35.9
2240.000;72;34.5
2252.800;71;34.2
2265.600;72;33.1
2278.400;71;33.1
2291.200;71;32.3
2304.000;71;32.4
2316.800;70;32.6
2329.600;70;33.6
2342.400;70;33.7
2355.200;70;33.3
2368.000;70;32.8
2380.800;69;34.7
2393.600;69;35.2
2406.400;69;35.2
2419.200;69;35.8
2432.000;69;36.0
2444.800;69;36.4
2457.600;69;38.4
2470.400;69;39.0
2483.200;69;38.0
2496.000;70;38.4
2508.800;70;38.8
2521.600;71;36.5
2534.400;72;34.8
2547.200;73;33.4
2560.000;72;33.6
2572.800;71;34.1
2585.600;70;34.4
2598.400;71;32.3
2611.200;72;31.2
2624.000;69;34.5
2636.800;69;34.8
2649.600;69;35.2
2662.400;69;34.9
2675.200;70;35.1
2688.000;70;34.5
2700.800;71;32.4
2713.600;72;31.4
2726.400;72;30.1
2739.200;72;29.1
2752.000;72;28.7
2764.800;71;28.4
2777.600;71;27.9
2790.400;71;25.9
2803.200;71;26.9
2816.000;69;29.5
2828.800;68;30.3
2841.600;69;29.9
2854.400;70;27.9
2867.200;69;30.0
2880.000;70;28.6
2892.800;70;28.3
2905.600;70;28.2
2918.400;70;28.3
2931.200;69;31.0
2944.000;68;31.1
2956.800;69;29.9
2969.600;69;30.1
2982.400;67;35.9
2995.200;66;37.8
3008.000;67;37.3
3020.800;68;37.7
3033.600;69;35.7
3046.400;70;35.0
3059.200;70;35.4
3072.000;70;36.9
3084.800;72;34.1
3097.600;73;31.5
3110.400;73;31.0
3123.200;71;32.4
3136.000;71;32.7
3148.800;69;34.6
3161.600;70;34.1
3174.400;70;32.3
3187.200;70;34.1
3200.000;70;34.5
3212.800;70;34.2
3225.600;70;34.1
3238.400;70;33.7
3251.200;69;36.5
3264.000;69;35.9
3276.800;70;34.7
3289.600;70;34.2
3302.400;70;35.6
3315.200;69;37.0
3328.000;69;38.1
3340.800;69;37.9
3353.600;70;37.6
3366.400;70;36.6
3379.200;71;36.3
3392.000;72;35.3
3404.800;73;32.8
3417.600;72;33.0
3430.400;71;33.4
3443.200;69;37.0
3456.000;69;36.5
3468.800;70;35.3
3481.600;70;36.5
3494.400;70;36.4
3507.200;71;34.8
3520.000;71;33.6
3532.800;72;32.1
3545.600;72;31.9
3558.400;71;32.2
3571.200;70;32.8
3584.000;70;33.4
3596.800;70;31.7
3609.600;70;31.2
3622.400;71;31.1
3635.200;71;29.3
3648.000;72;26.4
3660.800;71;28.3
3673.600;69;30.7
3686.400;70;28.8
3699.200;70;27.0
3712.000;70;28.3
