Date:;2020-07-08 21:10:44
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;2.000;-179.000;171.000;187.000
Scale:;1;True;5.000;-38.100;18.100;58.100
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;179;39.3
6.400;179;40.3
12.800;178;41.5
19.200;178;41.2
25.600;178;40.9
32.000;179;41.4
38.400;178;42.0
44.800;179;41.2
51.200;180;40.4
57.600;181;38.5
64.000;181;36.9
70.400;182;36.4
76.800;182;36.2
83.200;182;36.1
89.600;182;35.6
96.000;182;35.7
102.400;181;36.1
108.800;181;35.5
115.200;182;34.6
121.600;182;32.9
128.000;181;34.6
134.400;181;35.6
140.800;181;35.0
147.200;181;34.7
153.600;180;36.3
160.000;180;36.1
166.400;180;33.9
172.800;181;32.8
179.200;181;32.1
185.600;180;33.2
192.000;178;37.5
198.400;177;40.8
204.800;177;41.1
211.200;176;42.3
217.600;176;43.4
224.000;176;43.0
230.400;177;42.8
236.800;177;42.2
243.200;178;42.4
249.600;179;42.0
256.000;180;40.2
262.400;181;38.9
268.800;182;37.1
275.200;184;34.0
281.600;184;33.4
288.000;183;34.7
294.400;182;35.9
300.800;181;36.4
307.200;180;38.5
313.600;180;38.5
320.000;181;36.7
326.400;181;34.8
332.800;180;37.2
339.200;179;40.5
345.600;178;41.7
352.000;178;41.3
358.400;179;40.3
364.800;179;39.7
371.200;178;41.1
377.600;178;43.0
384.000;177;44.5
390.400;178;45.1
396.800;179;42.7
403.200;181;39.5
409.600;182;35.9
416.000;184;33.4
422.400;184;32.3
428.800;184;33.2
435.200;183;34.8
441.600;183;33.9
448.000;183;32.5
454.400;183;31.6
460.800;183;30.9
467.200;183;30.1
473.600;182;31.8
480.000;181;32.7
486.400;181;30.5
492.800;182;29.7
499.200;182;29.0
505.600;182;27.6
512.000;181;29.4
518.400;179;32.6
524.800;179;33.4
531.200;178;34.2
537.600;176;37.4
544.000;175;39.8
550.400;175;41.3
556.800;174;42.2
563.200;175;42.9
569.600;174;43.6
576.000;176;43.4
582.400;177;42.7
588.800;177;42.2
595.200;178;41.1
601.600;179;41.5
608.000;179;42.0
614.400;180;42.0
620.800;181;40.0
627.200;182;37.1
633.600;183;34.8
640.000;183;34.5
646.400;183;36.6
652.800;182;36.8
659.200;182;36.5
665.600;182;35.3
672.000;183;33.9
678.400;182;34.6
684.800;180;38.1
691.200;179;39.3
697.600;179;40.0
704.000;177;42.6
710.400;176;46.3
716.800;176;46.2
723.200;177;43.1
729.600;179;39.9
736.000;181;37.9
742.400;182;36.3
748.800;183;35.0
755.200;183;34.9
761.600;183;33.6
768.000;183;35.1
774.400;182;36.6
780.800;181;37.6
787.200;180;38.8
793.600;179;39.9
800.000;179;39.8
806.400;180;39.0
812.800;181;35.4
819.200;182;34.2
825.600;182;34.9
832.000;182;34.1
838.400;181;35.3
844.800;180;36.3
851.200;179;38.0
857.600;178;40.7
864.000;178;40.0
870.400;177;40.9
876.800;177;41.9
883.200;177;44.0
889.600;177;44.7
896.000;177;44.7
902.400;178;44.2
908.800;179;42.6
915.200;179;43.1
921.600;180;42.4
928.000;181;40.5
934.400;182;39.3
940.800;182;38.7
947.200;183;37.4
953.600;183;37.2
960.000;182;38.4
966.400;181;40.7
972.800;180;41.8
979.200;180;41.5
985.600;181;38.6
