Date:;2020-07-08 21:16:07
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;58.000;-66.000;-50.000
Scale:;1;True;5.000;26.750;-46.750;-6.750
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-61;-24.2
12.800;-61;-24.2
25.600;-60;-25.1
38.400;-61;-24.5
51.200;-60;-24.2
64.000;-60;-24.9
76.800;-60;-23.8
89.600;-61;-21.8
102.400;-61;-21.7
115.200;-61;-21.4
128.000;-60;-21.8
140.800;-60;-21.8
153.600;-59;-23.2
166.400;-59;-24.3
179.200;-59;-23.8
192.000;-59;-25.2
204.800;-59;-25.4
217.600;-59;-26.1
230.400;-59;-25.4
243.200;-59;-26.3
256.000;-59;-26.5
268.800;-60;-25.7
281.600;-60;-25.8
294.400;-60;-25.6
307.200;-61;-23.8
320.000;-61;-24.8
332.800;-60;-25.7
345.600;-60;-24.8
358.400;-60;-25.8
371.200;-60;-26.6
384.000;-59;-28.1
396.800;-58;-28.9
409.600;-58;-29.4
422.400;-60;-27.7
435.200;-61;-25.5
448.000;-62;-24.4
460.800;-62;-23.4
473.600;-62;-24.0
486.400;-61;-23.1
499.200;-62;-22.4
512.000;-61;-21.7
524.800;-61;-21.4
537.600;-61;-21.8
550.400;-59;-23.0
563.200;-59;-23.4
576.000;-59;-23.6
588.800;-60;-23.4
601.600;-60;-22.1
614.400;-60;-22.8
627.200;-59;-24.3
640.000;-59;-24.4
652.800;-59;-23.8
665.600;-60;-23.5
678.400;-61;-22.4
691.200;-60;-23.6
704.000;-59;-24.8
716.800;-60;-23.4
729.600;-60;-24.1
742.400;-59;-25.6
755.200;-59;-24.7
768.000;-60;-24.0
780.800;-60;-25.3
793.600;-59;-26.6
806.400;-59;-27.6
819.200;-59;-26.4
832.000;-60;-26.6
844.800;-60;-27.6
857.600;-58;-32.1
