Date:;2020-07-08 21:10:13
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;2.000;-198.000;190.000;206.000
Scale:;1;True;5.000;-40.700;20.700;60.700
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;197;45.6
6.400;197;45.1
12.800;198;43.8
19.200;199;42.6
25.600;201;40.3
32.000;202;38.8
38.400;202;37.1
44.800;203;36.3
51.200;203;35.7
57.600;202;37.3
64.000;202;37.2
70.400;201;37.6
76.800;200;37.9
83.200;200;38.8
89.600;199;39.8
96.000;198;40.9
102.400;198;42.1
108.800;198;42.5
115.200;198;42.6
121.600;197;42.4
128.000;198;42.3
134.400;199;41.3
140.800;199;40.0
147.200;200;39.0
153.600;201;37.9
160.000;201;36.9
166.400;201;36.5
172.800;201;36.5
179.200;201;36.0
185.600;201;35.5
192.000;201;35.6
198.400;202;34.1
204.800;201;34.6
211.200;200;36.6
217.600;199;36.4
224.000;199;35.9
230.400;199;36.0
236.800;199;35.8
243.200;200;34.1
249.600;200;33.6
256.000;199;33.8
262.400;199;36.6
268.800;197;39.6
275.200;196;42.0
281.600;195;43.7
288.000;194;45.2
294.400;194;46.0
300.800;195;44.9
307.200;196;44.8
313.600;196;44.9
320.000;196;45.0
326.400;197;45.5
332.800;199;42.3
339.200;201;38.9
345.600;202;36.3
352.000;203;36.6
358.400;202;37.4
364.800;202;37.4
371.200;201;38.9
377.600;200;40.0
384.000;200;40.0
390.400;200;38.7
396.800;199;40.2
403.200;198;41.7
409.600;198;42.9
416.000;198;41.8
422.400;198;42.5
428.800;197;45.0
435.200;196;46.7
441.600;197;46.7
448.000;198;44.7
454.400;199;41.6
460.800;201;38.5
467.200;202;36.2
473.600;204;35.1
480.000;203;34.8
486.400;202;37.0
492.800;202;36.2
499.200;202;34.8
505.600;202;33.6
512.000;203;31.2
518.400;202;32.0
524.800;201;33.8
531.200;201;32.3
537.600;201;30.3
544.000;200;33.1
550.400;199;34.3
556.800;199;33.4
563.200;199;33.6
