Date:;2020-07-08 21:10:30
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;6.400
Scale:;0;True;2.000;179.000;-187.000;-171.000
Scale:;1;True;5.000;32.200;-52.200;-12.200
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-177;-34.6
6.400;-177;-35.1
12.800;-177;-34.3
19.200;-177;-34.1
25.600;-178;-33.4
32.000;-179;-32.0
38.400;-180;-32.3
44.800;-180;-32.9
51.200;-180;-33.2
57.600;-179;-33.7
64.000;-179;-35.5
70.400;-178;-36.4
76.800;-178;-37.4
83.200;-179;-34.9
89.600;-179;-35.6
96.000;-178;-37.5
102.400;-180;-34.4
108.800;-182;-30.8
115.200;-183;-28.3
121.600;-183;-29.2
128.000;-182;-31.0
134.400;-181;-33.2
140.800;-181;-32.2
147.200;-181;-30.5
153.600;-182;-29.3
160.000;-182;-28.6
166.400;-181;-30.4
172.800;-180;-31.8
179.200;-179;-33.6
185.600;-178;-34.1
192.000;-178;-35.1
198.400;-179;-33.2
204.800;-178;-34.3
211.200;-178;-35.0
217.600;-179;-34.6
224.000;-180;-33.0
230.400;-179;-33.1
236.800;-179;-35.2
243.200;-178;-37.0
249.600;-179;-35.3
256.000;-180;-32.8
262.400;-183;-29.3
268.800;-183;-26.6
275.200;-184;-26.6
281.600;-183;-27.0
288.000;-182;-28.2
294.400;-182;-28.1
300.800;-182;-28.0
307.200;-181;-29.1
313.600;-181;-29.4
320.000;-181;-28.4
326.400;-180;-29.3
332.800;-179;-30.9
339.200;-180;-29.8
345.600;-180;-27.0
352.000;-180;-27.2
358.400;-180;-28.7
364.800;-179;-29.7
371.200;-179;-30.1
377.600;-178;-31.6
384.000;-178;-33.1
390.400;-176;-35.1
396.800;-176;-37.1
403.200;-175;-39.4
409.600;-177;-36.9
416.000;-178;-34.4
422.400;-179;-33.2
428.800;-180;-33.0
435.200;-180;-33.9
441.600;-179;-35.0
448.000;-180;-34.8
454.400;-180;-33.4
460.800;-182;-30.5
467.200;-183;-28.9
473.600;-183;-28.5
480.000;-183;-27.9
486.400;-183;-28.2
492.800;-182;-29.7
499.200;-181;-30.4
505.600;-181;-30.8
512.000;-180;-32.2
518.400;-179;-32.8
524.800;-179;-33.5
531.200;-178;-34.6
537.600;-178;-35.3
544.000;-178;-35.3
550.400;-178;-36.4
556.800;-178;-35.9
563.200;-179;-35.5
569.600;-179;-35.8
576.000;-178;-36.5
582.400;-179;-37.0
588.800;-180;-34.6
595.200;-182;-30.9
601.600;-183;-28.3
608.000;-184;-28.0
614.400;-184;-28.2
620.800;-183;-27.9
627.200;-183;-28.2
633.600;-182;-28.2
640.000;-182;-28.8
646.400;-181;-29.6
652.800;-180;-30.1
659.200;-179;-32.4
665.600;-179;-32.5
672.000;-181;-27.6
678.400;-182;-25.4
684.800;-182;-26.8
691.200;-181;-27.9
697.600;-180;-29.0
704.000;-179;-30.4
710.400;-179;-31.2
716.800;-178;-31.7
723.200;-178;-32.8
729.600;-177;-34.4
736.000;-177;-35.5
742.400;-177;-35.0
