Date:;2020-07-09 22:14:18
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;1.000;80.500;-84.500;-76.500
Scale:;1;True;10.000;51.450;-91.450;-11.450
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-81;-31.4
25.600;-80;-32.4
51.200;-79;-38.5
76.800;-79;-39.7
102.400;-78;-47.0
128.000;-77;-54.2
153.600;-78;-55.2
179.200;-77;-64.0
204.800;-79;-61.7
230.400;-80;-61.8
256.000;-82;-56.0
281.600;-82;-53.6
307.200;-82;-50.7
332.800;-82;-49.3
358.400;-81;-47.5
384.000;-79;-53.0
409.600;-81;-45.4
435.200;-81;-43.0
460.800;-80;-45.4
486.400;-81;-41.8
512.000;-81;-40.4
537.600;-81;-36.2
563.200;-80;-36.7
588.800;-79;-41.5
614.400;-80;-37.3
640.000;-80;-36.4
665.600;-80;-38.6
691.200;-81;-33.4
716.800;-79;-41.1
742.400;-80;-37.2
768.000;-80;-35.2
793.600;-79;-41.2
819.200;-79;-41.8
844.800;-78;-50.7
870.400;-78;-54.3
896.000;-79;-51.8
921.600;-77;-68.6
947.200;-79;-63.9
972.800;-80;-64.8
998.400;-80;-67.2
1024.000;-80;-68.7
1049.600;-81;-64.8
1075.200;-82;-56.8
1100.800;-84;-45.2
1126.400;-82;-47.2
1152.000;-81;-48.3
1177.600;-81;-44.1
1203.200;-80;-46.7
1228.800;-80;-48.2
1254.400;-80;-44.4
1280.000;-80;-45.0
1305.600;-81;-39.7
1331.200;-81;-39.8
1356.800;-80;-43.5
1382.400;-80;-39.3
1408.000;-80;-39.3
1433.600;-80;-38.4
1459.200;-80;-40.2
1484.800;-79;-39.9
1510.400;-80;-39.8
1536.000;-79;-40.6
1561.600;-77;-51.6
1587.200;-79;-50.3
1612.800;-79;-53.8
1638.400;-79;-58.7
1664.000;-77;-67.2
1689.600;-79;-68.3
1715.200;-79;-67.7
1740.800;-81;-63.5
1766.400;-81;-63.5
1792.000;-81;-61.0
1817.600;-82;-55.5
1843.200;-82;-49.9
1868.800;-81;-49.2
1894.400;-81;-49.4
1920.000;-81;-46.6
1945.600;-81;-44.2
1971.200;-80;-45.9
1996.800;-81;-41.9
2022.400;-81;-39.2
2048.000;-80;-41.3
2073.600;-81;-35.9
2099.200;-80;-37.9
2124.800;-79;-39.8
2150.400;-81;-33.1
2176.000;-80;-34.7
2201.600;-80;-34.8
2227.200;-79;-38.4
2252.800;-79;-38.4
2278.400;-80;-37.7
2304.000;-79;-40.7
2329.600;-78;-47.1
2355.200;-78;-48.4
2380.800;-80;-46.7
2406.400;-78;-54.3
2432.000;-78;-58.5
2457.600;-79;-59.0
2483.200;-79;-62.1
2508.800;-81;-58.8
2534.400;-82;-53.5
2560.000;-81;-55.9
2585.600;-80;-56.6
2611.200;-81;-55.1
2636.800;-82;-47.8
