Date:;2020-07-09 22:12:20
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;2.000;100.000;-108.000;-92.000
Scale:;1;True;10.000;53.300;-93.300;-13.300
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-99;-37.4
25.600;-98;-42.6
51.200;-100;-35.4
76.800;-100;-39.9
102.400;-98;-49.0
128.000;-96;-61.4
153.600;-99;-58.3
179.200;-101;-52.1
204.800;-103;-43.7
230.400;-100;-54.2
256.000;-101;-50.4
281.600;-102;-45.2
307.200;-101;-45.9
332.800;-102;-39.7
358.400;-101;-42.3
384.000;-100;-40.6
409.600;-100;-38.8
435.200;-100;-37.4
460.800;-100;-37.6
486.400;-100;-39.0
512.000;-100;-38.3
537.600;-100;-35.1
563.200;-99;-40.3
588.800;-100;-38.0
614.400;-100;-35.6
640.000;-99;-40.5
665.600;-96;-55.1
691.200;-97;-55.9
716.800;-98;-60.8
742.400;-99;-63.9
768.000;-101;-53.8
793.600;-102;-50.7
819.200;-100;-54.6
844.800;-100;-51.6
870.400;-101;-50.2
896.000;-102;-46.1
921.600;-102;-42.3
947.200;-102;-38.0
972.800;-101;-37.3
998.400;-100;-38.7
1024.000;-100;-37.6
1049.600;-99;-42.1
1075.200;-100;-38.7
1100.800;-100;-37.2
1126.400;-100;-34.5
1152.000;-99;-41.3
1177.600;-101;-32.2
1203.200;-101;-29.7
1228.800;-99;-39.6
1254.400;-97;-45.5
1280.000;-98;-50.2
1305.600;-98;-55.6
1331.200;-97;-65.4
1356.800;-99;-64.1
1382.400;-102;-54.6
1408.000;-101;-53.8
1433.600;-101;-53.2
1459.200;-102;-47.3
1484.800;-101;-49.2
1510.400;-101;-45.9
1536.000;-101;-47.5
1561.600;-101;-43.6
1587.200;-101;-40.4
1612.800;-101;-36.3
1638.400;-100;-41.5
1664.000;-99;-40.3
1689.600;-100;-36.2
1715.200;-100;-35.0
1740.800;-100;-35.2
1766.400;-99;-37.6
1792.000;-100;-34.4
1817.600;-99;-40.3
1843.200;-98;-45.3
1868.800;-97;-57.7
1894.400;-101;-42.3
1920.000;-98;-61.6
1945.600;-97;-64.5
1971.200;-100;-59.4
1996.800;-101;-58.0
2022.400;-101;-59.3
2048.000;-103;-49.8
2073.600;-102;-50.8
2099.200;-101;-50.1
2124.800;-101;-46.7
2150.400;-101;-46.2
2176.000;-100;-46.7
2201.600;-101;-43.8
2227.200;-102;-39.0
2252.800;-100;-40.6
2278.400;-100;-40.9
2304.000;-101;-36.9
2329.600;-100;-38.7
2355.200;-100;-38.2
2380.800;-99;-39.6
2406.400;-100;-38.4
2432.000;-99;-43.2
2457.600;-98;-51.4
2483.200;-98;-53.2
2508.800;-99;-56.5
2534.400;-96;-69.6
2560.000;-99;-64.5
2585.600;-102;-58.5
2611.200;-100;-64.1
2636.800;-102;-53.5
2662.400;-102;-50.7
2688.000;-101;-47.2
2713.600;-100;-52.6
2739.200;-101;-45.8
2764.800;-100;-51.4
2790.400;-101;-45.9
2816.000;-102;-38.1
2841.600;-102;-36.4
2867.200;-99;-41.3
2892.800;-101;-36.9
2918.400;-101;-35.6
2944.000;-100;-38.3
2969.600;-98;-42.7
2995.200;-99;-39.5
3020.800;-99;-42.0
3046.400;-98;-50.7
3072.000;-99;-47.3
3097.600;-97;-60.7
3123.200;-97;-65.0
3148.800;-100;-61.0
3174.400;-99;-70.5
3200.000;-102;-57.7
3225.600;-101;-60.0
3251.200;-102;-56.7
3276.800;-102;-53.5
3302.400;-102;-47.8
3328.000;-101;-50.6
3353.600;-101;-47.2
3379.200;-101;-47.7
3404.800;-101;-42.5
3430.400;-102;-32.5
3456.000;-100;-38.6
3481.600;-99;-39.5
3507.200;-100;-36.1
3532.800;-100;-35.5
3558.400;-99;-38.2
3584.000;-99;-39.0
3609.600;-99;-42.1
3635.200;-98;-45.6
3660.800;-99;-45.1
3686.400;-100;-45.2
3712.000;-97;-58.7
