Date:;2020-07-09 22:18:11
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;1.000;-49.500;45.500;53.500
Scale:;1;True;5.000;-55.050;35.050;75.050
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;50;59.7
25.600;50;58.6
51.200;50;59.8
76.800;50;60.4
102.400;50;59.7
128.000;50;58.8
153.600;49;62.8
179.200;49;65.1
204.800;51;58.2
230.400;52;52.1
256.000;51;54.2
281.600;51;49.2
307.200;51;48.3
332.800;51;47.0
358.400;51;44.7
384.000;50;45.2
409.600;50;42.8
435.200;50;42.8
460.800;50;40.6
486.400;49;43.3
512.000;48;49.1
537.600;49;49.4
563.200;50;47.6
588.800;50;48.2
614.400;50;46.1
640.000;51;42.7
665.600;50;45.2
691.200;51;40.0
716.800;51;40.0
742.400;50;42.1
768.000;49;42.7
793.600;49;42.6
819.200;50;43.5
844.800;49;45.6
870.400;47;53.9
896.000;48;54.6
921.600;49;55.0
947.200;50;53.6
972.800;50;55.9
998.400;50;55.8
1024.000;50;56.1
1049.600;50;54.2
1075.200;51;52.9
1100.800;51;52.1
1126.400;50;54.0
1152.000;49;56.5
1177.600;50;55.2
1203.200;50;55.6
1228.800;51;54.5
1254.400;50;52.7
1280.000;51;51.7
1305.600;50;53.7
1331.200;49;56.2
1356.800;49;58.6
1382.400;50;58.4
1408.000;51;52.3
1433.600;51;51.4
1459.200;52;47.4
1484.800;51;44.9
1510.400;51;44.2
1536.000;50;43.4
1561.600;49;45.8
1587.200;50;45.4
1612.800;50;44.1
1638.400;51;42.0
1664.000;50;41.9
1689.600;50;42.8
1715.200;49;45.2
1740.800;50;44.7
1766.400;50;44.5
1792.000;49;48.1
1817.600;50;46.0
1843.200;50;43.5
1868.800;50;44.3
1894.400;51;41.0
1920.000;51;39.7
1945.600;50;39.7
1971.200;49;43.4
1996.800;49;43.9
2022.400;50;45.1
2048.000;50;46.2
2073.600;49;49.3
2099.200;48;54.5
2124.800;49;54.8
2150.400;49;54.7
2176.000;50;56.3
2201.600;50;55.6
2227.200;50;55.9
2252.800;51;53.9
2278.400;50;52.7
2304.000;51;50.2
2329.600;50;54.1
2355.200;50;54.4
2380.800;50;55.5
2406.400;50;52.1
2432.000;51;53.0
2457.600;50;53.6
2483.200;50;54.8
2508.800;50;56.5
2534.400;50;55.4
2560.000;50;55.0
2585.600;51;52.9
2611.200;51;49.4
2636.800;51;50.0
2662.400;51;45.5
2688.000;51;44.5
2713.600;51;41.1
2739.200;49;45.3
2764.800;49;48.5
2790.400;50;45.9
2816.000;50;44.5
2841.600;50;42.8
2867.200;50;43.6
2892.800;49;46.6
2918.400;49;47.3
2944.000;50;44.7
2969.600;51;41.9
2995.200;50;42.5
3020.800;49;45.3
3046.400;49;45.8
3072.000;50;43.8
3097.600;49;46.6
3123.200;50;45.8
3148.800;51;42.8
3174.400;51;41.0
3200.000;50;42.1
3225.600;50;42.1
3251.200;49;47.0
3276.800;49;46.8
3302.400;49;49.8
3328.000;49;52.9
3353.600;49;56.0
3379.200;49;60.3
3404.800;50;55.9
3430.400;50;55.9
3456.000;51;54.1
3481.600;51;52.1
3507.200;51;50.3
3532.800;50;51.9
3558.400;50;53.6
3584.000;50;52.8
3609.600;50;53.1
3635.200;50;52.4
3660.800;51;51.0
3686.400;50;51.8
3712.000;50;52.9
3737.600;50;52.7
3763.200;51;50.7
3788.800;50;49.9
3814.400;51;48.2
3840.000;51;47.4
3865.600;51;44.4
3891.200;51;42.8
3916.800;50;42.8
3942.400;49;46.4
3968.000;49;47.1
3993.600;50;44.8
4019.200;50;43.1
4044.800;50;42.3
4070.400;49;45.2
4096.000;49;50.5
4121.600;49;50.3
4147.200;51;46.0
4172.800;51;43.8
4198.400;50;46.0
4224.000;49;49.7
4249.600;51;44.2
4275.200;50;45.0
4300.800;50;48.2
4326.400;50;44.3
4352.000;51;41.4
4377.600;51;38.6
4403.200;50;40.1
4428.800;50;42.4
4454.400;49;43.5
4480.000;49;45.5
4505.600;48;53.1
4531.200;48;55.2
4556.800;49;58.1
4582.400;50;58.3
4608.000;49;59.3
4633.600;50;58.9
4659.200;50;59.7
4684.800;51;56.4
4710.400;51;55.7
4736.000;51;54.1
4761.600;50;56.1
4787.200;50;55.4
4812.800;51;54.0
4838.400;50;55.6
4864.000;50;54.3
4889.600;51;54.1
4915.200;50;54.4
4940.800;51;49.4
4966.400;51;49.5
4992.000;50;50.6
5017.600;50;50.6
5043.200;51;46.7
5068.800;51;45.8
5094.400;51;42.4
5120.000;50;42.6
5145.600;50;43.0
5171.200;49;45.0
5196.800;49;46.8
5222.400;50;46.8
5248.000;50;48.2
5273.600;50;47.0
5299.200;50;47.6
5324.800;50;47.1
5350.400;50;46.8
5376.000;50;45.7
5401.600;50;46.9
5427.200;50;45.5
5452.800;51;45.7
5478.400;50;45.8
5504.000;49;45.2
5529.600;50;43.0
5555.200;51;39.6
5580.800;51;37.4
5606.400;50;42.3
5632.000;49;44.5
5657.600;50;44.0
5683.200;49;45.2
5708.800;50;47.1
5734.400;49;49.2
5760.000;49;52.7
5785.600;49;53.5
5811.200;49;55.8
5836.800;50;55.2
5862.400;50;53.8
5888.000;52;50.1
5913.600;51;49.3
5939.200;50;50.5
5964.800;49;52.7
5990.400;50;53.0
6016.000;49;54.5
6041.600;50;53.7
6067.200;50;53.2
6092.800;50;54.2
6118.400;49;58.9
6144.000;50;56.8
6169.600;51;51.2
6195.200;50;51.5
6220.800;51;49.4
6246.400;51;48.9
6272.000;51;48.1
6297.600;51;48.3
6323.200;50;44.5
6348.800;51;44.1
6374.400;50;46.4
6400.000;50;46.5
6425.600;50;46.7
6451.200;50;45.3
6476.800;50;48.6
6502.400;50;49.0
6528.000;50;48.1
6553.600;51;45.2
6579.200;51;45.6
6604.800;50;45.1
6630.400;50;45.8
6656.000;50;45.3
6681.600;49;49.2
6707.200;49;49.5
6732.800;51;44.5
6758.400;51;42.9
6784.000;50;43.8
6809.600;50;42.4
6835.200;50;41.2
6860.800;49;48.3
6886.400;49;48.3
6912.000;48;54.9
6937.600;48;59.5
6963.200;49;61.3
6988.800;49;61.6
7014.400;50;60.6
7040.000;50;60.4
7065.600;51;57.8
7091.200;51;57.3
7116.800;50;58.0
7142.400;50;58.3
7168.000;50;56.8
7193.600;50;57.9
7219.200;51;55.9
7244.800;50;55.3
7270.400;51;55.8
7296.000;51;53.1
7321.600;51;51.0
7347.200;50;51.3
7372.800;50;50.0
7398.400;51;47.2
7424.000;50;46.9
7449.600;50;48.0
7475.200;50;46.9
7500.800;50;47.6
7526.400;50;46.6
7552.000;50;46.3
7577.600;50;45.8
7603.200;50;44.3
7628.800;50;45.3
7654.400;49;48.6
7680.000;50;47.5
7705.600;50;43.0
