Date:;2020-07-09 22:16:25
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;1.000;60.000;-64.000;-56.000
Scale:;1;True;5.000;49.950;-69.950;-29.950
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-61;-33.8
25.600;-60;-34.8
51.200;-59;-36.3
76.800;-60;-34.8
102.400;-60;-33.3
128.000;-59;-37.0
153.600;-59;-37.3
179.200;-60;-34.2
204.800;-60;-33.4
230.400;-60;-33.6
256.000;-60;-35.6
281.600;-59;-40.4
307.200;-60;-37.5
332.800;-61;-33.8
358.400;-61;-32.1
384.000;-59;-38.2
409.600;-59;-40.2
435.200;-60;-36.9
460.800;-60;-39.8
486.400;-58;-47.6
512.000;-58;-48.4
537.600;-60;-46.4
563.200;-58;-55.8
588.800;-58;-59.7
614.400;-59;-60.4
640.000;-60;-58.6
665.600;-62;-55.2
691.200;-62;-52.2
716.800;-62;-48.3
742.400;-61;-49.0
768.000;-60;-50.4
793.600;-61;-48.1
819.200;-61;-45.0
844.800;-60;-46.9
870.400;-60;-49.8
896.000;-61;-43.4
921.600;-60;-45.0
947.200;-60;-43.5
972.800;-60;-43.3
998.400;-60;-41.2
1024.000;-60;-40.9
1049.600;-60;-37.0
1075.200;-61;-36.2
1100.800;-60;-36.6
1126.400;-59;-39.5
1152.000;-60;-36.5
1177.600;-60;-36.7
1203.200;-60;-34.1
1228.800;-60;-34.7
1254.400;-60;-33.2
1280.000;-60;-34.5
1305.600;-59;-39.2
1331.200;-60;-33.6
1356.800;-60;-34.5
1382.400;-60;-35.4
1408.000;-59;-38.7
1433.600;-59;-42.2
1459.200;-58;-43.8
1484.800;-58;-50.0
1510.400;-59;-49.4
1536.000;-61;-45.0
1561.600;-58;-56.1
1587.200;-58;-58.6
1612.800;-59;-61.2
1638.400;-60;-60.9
1664.000;-61;-58.6
1689.600;-62;-55.3
1715.200;-62;-48.3
1740.800;-61;-50.9
1766.400;-61;-49.8
1792.000;-61;-46.9
1817.600;-60;-48.2
1843.200;-61;-46.0
1868.800;-61;-45.9
1894.400;-61;-43.2
1920.000;-60;-45.9
1945.600;-59;-46.6
1971.200;-60;-46.1
1996.800;-60;-44.5
2022.400;-60;-42.6
2048.000;-61;-39.3
2073.600;-61;-36.4
2099.200;-61;-35.5
2124.800;-59;-37.3
2150.400;-59;-39.5
2176.000;-60;-37.9
2201.600;-60;-36.0
2227.200;-60;-35.6
2252.800;-60;-37.4
2278.400;-60;-37.6
2304.000;-59;-38.7
2329.600;-59;-41.8
2355.200;-60;-39.3
2380.800;-60;-38.6
2406.400;-59;-42.1
2432.000;-58;-49.0
2457.600;-58;-50.7
2483.200;-59;-52.2
2508.800;-59;-56.1
2534.400;-59;-58.6
2560.000;-58;-64.7
2585.600;-59;-67.3
2611.200;-60;-67.8
2636.800;-61;-63.8
2662.400;-62;-60.9
2688.000;-62;-56.2
2713.600;-62;-52.9
2739.200;-62;-51.3
2764.800;-62;-46.9
2790.400;-60;-50.0
2816.000;-60;-49.9
2841.600;-61;-47.5
2867.200;-60;-46.2
2892.800;-60;-49.5
2918.400;-60;-46.9
2944.000;-61;-46.3
2969.600;-60;-45.7
2995.200;-60;-44.3
3020.800;-61;-42.9
3046.400;-60;-39.7
3072.000;-61;-40.3
3097.600;-60;-37.9
3123.200;-61;-33.7
3148.800;-59;-37.4
3174.400;-59;-37.4
3200.000;-60;-35.2
3225.600;-61;-32.4
3251.200;-60;-35.5
3276.800;-59;-37.2
3302.400;-59;-38.6
3328.000;-59;-38.3
3353.600;-60;-39.8
3379.200;-60;-37.9
3404.800;-60;-39.0
3430.400;-59;-43.3
3456.000;-58;-50.0
3481.600;-59;-51.5
3507.200;-60;-48.1
3532.800;-60;-50.8
3558.400;-58;-58.3
3584.000;-59;-57.4
3609.600;-59;-62.9
3635.200;-60;-63.0
3660.800;-60;-61.8
3686.400;-61;-57.1
3712.000;-62;-53.9
3737.600;-61;-56.4
3763.200;-60;-58.6
3788.800;-61;-56.3
3814.400;-60;-56.8
3840.000;-60;-56.0
3865.600;-62;-48.6
3891.200;-61;-49.0
3916.800;-61;-48.1
3942.400;-60;-50.9
3968.000;-61;-46.0
3993.600;-61;-45.6
4019.200;-60;-44.1
4044.800;-60;-44.2
4070.400;-60;-42.1
4096.000;-61;-39.0
4121.600;-61;-37.5
4147.200;-60;-37.9
4172.800;-60;-37.4
4198.400;-60;-34.9
4224.000;-60;-33.8
4249.600;-60;-34.8
4275.200;-60;-35.3
4300.800;-59;-35.8
4326.400;-59;-37.5
4352.000;-59;-38.6
4377.600;-59;-41.0
4403.200;-59;-39.1
4428.800;-59;-43.0
4454.400;-58;-48.2
4480.000;-58;-49.7
4505.600;-60;-46.5
4531.200;-60;-48.9
4556.800;-59;-52.0
4582.400;-59;-53.9
4608.000;-60;-54.3
4633.600;-59;-61.0
4659.200;-60;-57.2
4684.800;-62;-52.0
4710.400;-60;-57.0
4736.000;-59;-59.9
4761.600;-59;-63.6
4787.200;-60;-61.1
4812.800;-61;-56.2
4838.400;-63;-49.4
4864.000;-62;-48.3
4889.600;-61;-47.5
4915.200;-61;-47.2
4940.800;-60;-45.8
4966.400;-60;-47.9
4992.000;-60;-49.0
5017.600;-60;-49.6
5043.200;-61;-45.4
5068.800;-62;-41.7
5094.400;-61;-40.8
5120.000;-61;-37.8
5145.600;-60;-39.2
5171.200;-60;-39.0
5196.800;-60;-35.7
5222.400;-61;-35.3
5248.000;-60;-35.2
5273.600;-60;-33.8
5299.200;-60;-32.1
