Date:;2020-07-09 22:20:43
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;38.400
Scale:;0;True;1.000;-30.000;26.000;34.000
Scale:;1;True;5.000;-54.800;34.800;74.800
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;30;43.6
38.400;29;50.9
76.800;29;53.7
115.200;29;56.0
153.600;30;53.7
192.000;31;52.0
230.400;30;54.2
268.800;30;55.5
307.200;30;58.3
345.600;30;60.9
384.000;30;58.6
422.400;31;57.7
460.800;30;57.2
499.200;30;57.3
537.600;30;56.6
576.000;30;55.2
614.400;30;58.1
652.800;30;59.0
691.200;31;53.1
729.600;31;52.7
768.000;30;51.6
806.400;30;50.1
844.800;30;52.1
883.200;30;50.9
921.600;30;49.0
960.000;30;48.2
998.400;30;49.0
1036.800;29;50.1
1075.200;30;48.7
1113.600;30;46.5
1152.000;30;46.4
1190.400;30;48.2
1228.800;30;47.8
1267.200;30;47.7
1305.600;30;47.2
1344.000;29;48.7
1382.400;28;55.1
1420.800;31;50.4
1459.200;30;49.7
1497.600;30;51.2
1536.000;30;49.0
1574.400;31;45.4
1612.800;31;44.5
1651.200;30;44.7
1689.600;30;42.4
1728.000;30;42.2
1766.400;29;45.0
1804.800;30;44.5
1843.200;30;44.2
1881.600;30;43.1
1920.000;30;42.4
1958.400;29;44.2
1996.800;29;44.8
2035.200;29;47.9
2073.600;30;48.0
2112.000;30;49.0
2150.400;29;52.2
2188.800;28;60.4
2227.200;31;52.4
2265.600;31;53.2
2304.000;30;55.4
2342.400;30;54.4
2380.800;30;55.3
2419.200;31;53.1
2457.600;31;52.9
2496.000;30;54.1
2534.400;30;54.3
2572.800;30;54.2
2611.200;30;55.2
2649.600;29;59.8
2688.000;29;63.2
2726.400;30;62.4
2764.800;30;60.7
2803.200;32;55.7
2841.600;31;53.8
2880.000;30;52.5
2918.400;30;52.4
2956.800;30;53.1
2995.200;30;55.5
3033.600;30;52.2
3072.000;31;48.4
3110.400;31;45.5
3148.800;30;45.8
3187.200;30;46.6
3225.600;30;48.4
3264.000;29;50.6
3302.400;29;52.0
3340.800;30;47.5
3379.200;31;45.9
3417.600;31;42.8
3456.000;30;43.8
3494.400;30;46.8
3532.800;29;49.0
3571.200;30;49.3
3609.600;30;47.9
3648.000;31;45.5
3686.400;30;46.2
3724.800;30;46.2
3763.200;30;45.5
3801.600;30;45.0
3840.000;29;48.9
3878.400;30;50.6
3916.800;31;47.4
3955.200;31;42.1
3993.600;30;46.6
4032.000;29;50.8
4070.400;29;50.3
4108.800;30;51.9
4147.200;30;50.7
4185.600;29;56.2
4224.000;30;56.2
4262.400;30;56.2
4300.800;30;56.4
4339.200;30;58.9
4377.600;31;55.4
4416.000;30;58.1
4454.400;30;60.4
