Date:;2020-07-09 22:11:45
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;-119.500;111.500;127.500
Scale:;1;True;10.000;-60.200;20.200;100.200
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;123;42.6
12.800;121;49.0
25.600;120;51.5
38.400;120;50.9
51.200;120;50.6
64.000;120;46.9
76.800;120;49.2
89.600;120;48.2
102.400;121;43.8
115.200;120;45.1
128.000;120;48.4
140.800;119;49.6
153.600;120;45.8
166.400;120;46.9
179.200;120;47.1
192.000;121;43.6
204.800;119;49.2
217.600;120;46.9
230.400;121;40.2
243.200;120;47.5
256.000;119;49.4
268.800;119;52.1
281.600;119;51.7
294.400;119;55.6
307.200;118;55.2
320.000;118;58.6
332.800;119;58.7
345.600;120;56.0
358.400;121;51.9
371.200;121;48.8
384.000;122;48.4
396.800;121;48.8
409.600;120;51.3
422.400;120;52.4
435.200;119;54.8
448.000;120;52.2
460.800;120;50.7
473.600;120;52.9
486.400;120;49.2
499.200;120;50.3
512.000;120;52.8
524.800;120;50.0
537.600;121;49.2
550.400;121;48.1
563.200;120;48.0
576.000;120;48.5
588.800;121;45.1
601.600;120;45.9
614.400;120;45.7
627.200;119;51.0
640.000;119;50.7
652.800;120;47.9
665.600;120;46.4
678.400;120;47.6
691.200;120;47.9
704.000;120;46.2
716.800;120;47.8
729.600;121;45.8
742.400;120;44.0
755.200;121;42.1
768.000;120;46.2
780.800;119;49.9
793.600;119;52.4
806.400;119;50.0
819.200;119;53.0
832.000;118;57.4
844.800;118;57.4
857.600;118;62.8
870.400;121;51.7
883.200;122;48.3
896.000;121;49.5
908.800;119;58.8
921.600;119;60.0
934.400;120;55.9
947.200;120;56.1
960.000;119;60.0
972.800;120;59.9
985.600;121;53.6
998.400;122;50.8
1011.200;122;50.0
1024.000;121;53.3
1036.800;120;54.3
1049.600;121;50.3
1062.400;121;49.7
1075.200;121;50.1
1088.000;120;51.3
1100.800;121;50.7
1113.600;120;50.0
1126.400;119;54.4
1139.200;120;51.4
1152.000;120;49.3
1164.800;121;47.2
1177.600;121;49.9
1190.400;121;45.8
1203.200;121;46.4
1216.000;120;48.7
1228.800;119;50.1
1241.600;119;50.9
1254.400;120;47.6
1267.200;120;46.5
1280.000;120;51.1
1292.800;119;49.7
1305.600;118;56.9
1318.400;118;59.0
1331.200;118;61.1
1344.000;117;65.7
1356.800;118;67.5
1369.600;118;68.8
1382.400;119;64.8
1395.200;120;62.9
1408.000;120;64.1
1420.800;121;63.4
1433.600;120;64.1
1446.400;120;65.6
1459.200;121;63.4
1472.000;122;56.7
1484.800;122;54.9
1497.600;121;60.0
1510.400;121;56.6
1523.200;121;53.5
1536.000;120;56.9
1548.800;120;58.3
1561.600;121;55.3
1574.400;121;53.0
1587.200;122;47.6
1600.000;121;51.1
1612.800;119;58.0
1625.600;119;56.6
1638.400;120;51.3
1651.200;121;49.9
1664.000;122;44.5
1676.800;122;44.1
1689.600;121;47.9
1702.400;120;46.6
1715.200;119;52.5
1728.000;119;48.7
1740.800;120;47.8
