Date:;2020-07-09 22:11:27
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;120.000;-128.000;-112.000
Scale:;1;True;10.000;54.650;-94.650;-14.650
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-122;-51.7
12.800;-121;-54.3
25.600;-120;-58.7
38.400;-119;-59.1
51.200;-121;-53.9
64.000;-122;-50.1
76.800;-122;-49.2
89.600;-122;-46.9
102.400;-122;-47.1
115.200;-122;-44.5
128.000;-122;-39.4
140.800;-122;-40.0
153.600;-121;-40.0
166.400;-120;-42.9
179.200;-120;-43.5
192.000;-120;-42.9
204.800;-118;-50.5
217.600;-120;-43.6
230.400;-121;-39.7
243.200;-120;-41.8
256.000;-121;-38.9
268.800;-121;-37.2
281.600;-119;-43.8
294.400;-120;-38.8
307.200;-121;-34.7
320.000;-122;-31.7
332.800;-121;-32.1
345.600;-120;-36.6
358.400;-119;-40.5
371.200;-118;-43.3
384.000;-118;-46.3
396.800;-118;-44.2
409.600;-118;-47.5
422.400;-117;-53.2
435.200;-116;-62.0
448.000;-116;-64.1
460.800;-117;-62.9
473.600;-118;-62.6
486.400;-120;-58.2
499.200;-122;-51.4
512.000;-121;-56.7
524.800;-120;-56.9
537.600;-120;-57.1
550.400;-122;-49.7
563.200;-121;-53.6
576.000;-120;-55.5
588.800;-121;-50.2
601.600;-121;-49.6
614.400;-121;-50.5
627.200;-121;-48.8
640.000;-122;-44.6
652.800;-122;-43.4
665.600;-121;-44.5
678.400;-122;-41.4
691.200;-120;-46.1
704.000;-120;-44.0
716.800;-120;-40.8
729.600;-121;-40.4
742.400;-121;-39.5
755.200;-120;-42.1
768.000;-120;-41.0
780.800;-120;-38.5
793.600;-119;-42.5
806.400;-120;-37.9
819.200;-120;-40.5
832.000;-120;-41.2
844.800;-120;-42.9
857.600;-119;-42.5
870.400;-119;-46.9
883.200;-118;-51.8
896.000;-119;-49.8
908.800;-120;-45.2
921.600;-117;-58.3
934.400;-116;-66.5
947.200;-117;-64.7
960.000;-119;-59.8
972.800;-119;-64.1
985.600;-119;-61.5
998.400;-119;-63.7
1011.200;-120;-62.3
1024.000;-121;-59.3
1036.800;-123;-50.9
1049.600;-122;-53.7
1062.400;-121;-55.1
1075.200;-121;-54.5
1088.000;-120;-56.0
1100.800;-122;-48.1
1113.600;-121;-52.8
1126.400;-121;-52.4
1139.200;-121;-52.3
1152.000;-121;-47.9
1164.800;-121;-47.0
1177.600;-122;-44.5
1190.400;-122;-40.7
1203.200;-121;-42.5
1216.000;-121;-41.5
1228.800;-121;-40.3
1241.600;-121;-38.1
1254.400;-121;-37.7
1267.200;-121;-37.9
1280.000;-120;-37.0
1292.800;-120;-38.6
1305.600;-119;-42.1
1318.400;-119;-43.0
