Date:;2020-07-09 22:16:53
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;1.000;-60.000;56.000;64.000
Scale:;1;True;5.000;-51.400;31.400;71.400
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;60;57.6
25.600;60;58.3
51.200;60;55.3
76.800;59;60.0
102.400;60;61.3
128.000;60;61.4
153.600;61;57.5
179.200;61;55.3
204.800;61;55.9
230.400;61;50.3
256.000;61;48.8
281.600;60;50.6
307.200;59;54.3
332.800;60;52.2
358.400;61;47.6
384.000;61;45.2
409.600;60;48.4
435.200;60;46.6
460.800;61;43.5
486.400;60;44.2
512.000;59;48.3
537.600;59;47.4
563.200;60;46.0
588.800;60;47.1
614.400;59;48.6
640.000;60;46.1
665.600;61;44.6
691.200;60;45.6
716.800;59;50.8
742.400;59;48.7
768.000;60;47.3
793.600;60;50.1
819.200;59;55.2
844.800;58;60.0
870.400;60;58.3
896.000;60;55.7
921.600;60;56.5
947.200;60;56.9
972.800;61;55.7
998.400;61;54.4
1024.000;60;55.5
1049.600;59;59.7
1075.200;60;60.6
1100.800;60;59.6
1126.400;61;56.9
1152.000;61;54.4
1177.600;61;54.2
1203.200;60;59.0
1228.800;60;57.2
1254.400;60;54.9
1280.000;60;55.9
1305.600;61;52.6
1331.200;61;49.9
1356.800;62;45.0
1382.400;61;43.2
1408.000;60;44.6
1433.600;60;45.6
1459.200;59;45.6
1484.800;59;45.9
1510.400;59;48.8
1536.000;59;49.9
1561.600;60;46.7
1587.200;61;44.5
1612.800;60;45.0
1638.400;60;42.4
1664.000;60;43.1
1689.600;58;49.6
1715.200;59;50.0
1740.800;58;55.3
1766.400;60;49.7
1792.000;62;44.4
1817.600;59;54.6
1843.200;59;53.7
1868.800;58;65.5
1894.400;60;59.1
1920.000;61;58.1
1945.600;59;65.3
1971.200;59;64.4
1996.800;60;62.9
2022.400;61;61.7
2048.000;61;61.0
2073.600;60;62.0
2099.200;61;58.7
2124.800;62;52.8
2150.400;62;51.0
2176.000;60;52.1
2201.600;60;50.9
2227.200;59;54.8
2252.800;59;57.7
2278.400;60;54.1
2304.000;61;49.6
2329.600;61;48.0
2355.200;60;49.2
2380.800;60;48.0
2406.400;61;45.3
2432.000;61;43.0
2457.600;61;43.7
2483.200;59;49.4
2508.800;59;48.6
2534.400;59;46.8
2560.000;60;44.8
2585.600;61;42.7
2611.200;60;46.4
2636.800;60;45.8
2662.400;60;43.7
2688.000;59;50.9
2713.600;59;52.8
2739.200;59;54.8
2764.800;61;50.0
2790.400;61;45.4
2816.000;60;52.4
2841.600;58;58.5
2867.200;58;61.4
2892.800;60;59.6
2918.400;59;63.0
2944.000;59;65.5
2969.600;61;61.6
2995.200;60;64.7
3020.800;61;60.7
3046.400;61;61.4
3072.000;61;60.2
3097.600;61;56.2
3123.200;61;55.1
3148.800;62;49.3
3174.400;61;48.0
3200.000;60;50.4
3225.600;59;53.4
3251.200;59;53.8
3276.800;60;49.7
3302.400;60;50.7
3328.000;61;45.9
3353.600;60;46.2
3379.200;60;47.0
3404.800;60;45.8
3430.400;61;43.8
3456.000;60;42.2
3481.600;59;49.3
3507.200;59;51.1
3532.800;59;51.3
3558.400;60;46.5
3584.000;61;44.2
3609.600;60;44.1
3635.200;60;44.6
3660.800;60;42.5
3686.400;59;46.4
3712.000;59;49.4
3737.600;59;51.8
3763.200;61;43.2
3788.800;60;46.1
3814.400;58;55.5
3840.000;59;56.0
3865.600;61;47.9
3891.200;60;50.4
3916.800;59;56.2
3942.400;58;61.9
3968.000;60;60.1
3993.600;60;57.9
4019.200;60;61.3
4044.800;60;59.1
4070.400;60;59.6
4096.000;61;58.6
4121.600;61;58.0
4147.200;61;54.7
4172.800;61;55.3
4198.400;61;53.1
4224.000;60;56.5
4249.600;59;60.2
4275.200;60;56.8
4300.800;61;52.1
4326.400;62;47.7
4352.000;61;48.3
4377.600;61;45.6
4403.200;60;47.2
4428.800;60;46.9
4454.400;60;45.6
4480.000;60;46.3
4505.600;60;46.2
4531.200;60;45.1
4556.800;60;46.6
4582.400;60;46.1
4608.000;60;41.8
4633.600;60;44.0
4659.200;60;44.5
4684.800;59;45.5
4710.400;59;48.5
4736.000;59;50.8
4761.600;60;46.2
4787.200;61;44.7
4812.800;59;51.4
4838.400;59;52.7
4864.000;59;54.2
4889.600;60;53.5
4915.200;60;55.4
4940.800;59;59.7
4966.400;60;56.6
4992.000;61;53.1
5017.600;62;48.5
5043.200;61;48.6
5068.800;60;52.2
5094.400;59;54.7
5120.000;60;53.7
5145.600;60;52.4
5171.200;61;51.9
5196.800;59;54.8
5222.400;59;58.0
5248.000;60;57.7
5273.600;61;53.1
5299.200;61;49.2
5324.800;61;47.3
5350.400;61;44.0
5376.000;61;44.2
5401.600;60;44.3
5427.200;61;41.4
5452.800;60;44.8
5478.400;60;45.2
5504.000;59;44.4
5529.600;59;44.8
5555.200;59;47.9
5580.800;59;48.7
5606.400;60;46.2
5632.000;60;43.6
5657.600;60;43.8
5683.200;59;46.2
5708.800;59;49.6
5734.400;60;45.1
5760.000;60;46.9
5785.600;60;47.6
5811.200;59;53.9
5836.800;59;53.9
5862.400;60;54.7
5888.000;60;53.9
5913.600;60;55.8
5939.200;58;62.8
5964.800;59;63.2
5990.400;61;58.3
6016.000;62;51.4
6041.600;62;47.7
6067.200;61;47.2
6092.800;60;50.7
6118.400;59;53.5
6144.000;59;54.4
6169.600;60;55.0
6195.200;60;55.3
6220.800;60;55.2
6246.400;60;54.5
6272.000;60;54.3
6297.600;60;52.8
6323.200;61;47.0
6348.800;62;43.6
6374.400;61;43.6
6400.000;60;46.8
6425.600;59;46.8
6451.200;60;46.0
6476.800;60;46.8
6502.400;60;44.6
6528.000;60;45.8
6553.600;60;45.9
6579.200;60;46.6
6604.800;60;46.0
6630.400;60;45.8
6656.000;60;46.5
6681.600;60;45.4
6707.200;59;47.7
6732.800;60;47.6
6758.400;60;44.8
6784.000;60;46.8
6809.600;59;48.7
6835.200;58;53.9
6860.800;59;53.4
6886.400;60;53.0
6912.000;60;51.0
6937.600;58;60.6
6963.200;59;58.7
6988.800;60;57.3
7014.400;60;60.1
7040.000;60;57.6
7065.600;61;58.3
7091.200;60;58.7
7116.800;60;58.7
7142.400;61;57.2
7168.000;61;56.6
7193.600;60;57.5
7219.200;61;53.7
7244.800;60;57.1
7270.400;60;54.9
7296.000;61;50.6
7321.600;62;45.9
7347.200;61;45.9
7372.800;61;46.1
7398.400;60;47.4
7424.000;60;47.0
7449.600;60;47.3
7475.200;60;45.2
7500.800;61;43.6
7526.400;59;46.1
7552.000;58;53.4
7577.600;59;51.9
7603.200;61;47.1
7628.800;60;48.1
7654.400;60;48.5
7680.000;60;47.8
7705.600;60;49.0
7731.200;61;45.2
7756.800;60;45.3
7782.400;60;45.7
7808.000;59;49.2
7833.600;59;51.9
7859.200;60;50.3
7884.800;59;53.5
7910.400;60;51.0
7936.000;59;55.2
7961.600;59;57.0
7987.200;59;59.5
8012.800;59;62.1
8038.400;60;57.9
8064.000;60;57.1
8089.600;61;55.5
8115.200;61;53.4
8140.800;60;53.1
8166.400;61;53.4
8192.000;60;54.5
8217.600;60;53.3
8243.200;60;51.1
8268.800;60;50.1
8294.400;61;48.5
8320.000;61;46.0
8345.600;60;47.7
8371.200;59;49.5
8396.800;59;51.0
8422.400;60;49.6
8448.000;60;51.3
8473.600;60;48.3
8499.200;58;60.1
8524.800;59;53.8
8550.400;61;51.8
8576.000;61;48.2
8601.600;62;42.7
8627.200;63;36.0
8652.800;60;40.5
8678.400;58;49.0
8704.000;59;46.9
8729.600;60;42.2
8755.200;60;43.4
8780.800;60;41.4
8806.400;60;42.4
8832.000;57;55.0
8857.600;58;57.0
8883.200;60;52.0
8908.800;60;54.6
8934.400;59;58.4
8960.000;60;56.5
8985.600;61;52.1
9011.200;60;53.5
9036.800;60;54.5
9062.400;60;53.1
9088.000;58;60.0
9113.600;60;58.0
9139.200;61;53.4
9164.800;61;51.6
9190.400;61;50.5
9216.000;60;53.1
9241.600;61;49.3
9267.200;60;49.3
9292.800;60;47.7
9318.400;60;46.8
9344.000;60;49.6
9369.600;60;51.0
9395.200;59;53.1
9420.800;60;53.0
9446.400;60;51.2
9472.000;58;61.5
9497.600;60;54.1
9523.200;60;54.1
9548.800;61;51.1
9574.400;61;47.6
9600.000;61;46.9
9625.600;62;41.0
9651.200;61;41.9
9676.800;60;44.7
9702.400;59;45.6
9728.000;60;41.4
9753.600;60;41.9
9779.200;60;40.0
9804.800;60;41.7
9830.400;58;50.3
9856.000;58;51.5
9881.600;59;53.0
9907.200;57;62.3
9932.800;59;59.8
9958.400;61;55.0
9984.000;61;54.8
10009.600;62;50.2
10035.200;62;46.1
10060.800;61;46.1
10086.400;59;49.4
10112.000;59;53.1
10137.600;59;55.5
10163.200;60;53.0
10188.800;61;48.9
10214.400;60;49.7
10240.000;59;53.8
10265.600;59;53.3
10291.200;61;49.7
10316.800;61;48.3
10342.400;61;45.8
10368.000;60;47.9
10393.600;60;49.9
10419.200;59;53.5
10444.800;60;52.2
10470.400;61;49.4
10496.000;61;46.9
10521.600;61;46.2
10547.200;60;47.0
10572.800;60;48.3
10598.400;60;46.5
10624.000;60;45.1
10649.600;60;45.9
10675.200;60;44.9
10700.800;60;46.2
10726.400;59;49.8
10752.000;60;46.8
10777.600;61;42.7
10803.200;60;45.6
10828.800;60;48.0
10854.400;59;51.6
10880.000;58;57.5
10905.600;58;61.2
10931.200;60;58.5
10956.800;60;60.7
10982.400;60;60.7
11008.000;59;64.4
11033.600;60;62.2
11059.200;61;58.0
11084.800;62;55.5
11110.400;60;58.2
11136.000;61;54.5
11161.600;61;54.7
11187.200;61;50.7
11212.800;61;50.6
11238.400;60;52.8
11264.000;61;51.5
11289.600;61;48.5
11315.200;61;45.6
11340.800;60;48.8
11366.400;60;46.1
11392.000;59;49.5
11417.600;59;52.4
11443.200;59;53.3
11468.800;60;49.0
11494.400;61;45.7
11520.000;61;46.1
11545.600;60;44.9
11571.200;60;45.8
11596.800;59;49.6
11622.400;60;48.9
11648.000;60;47.2
11673.600;59;50.7
11699.200;60;49.7
11724.800;62;43.0
11750.400;61;45.4
11776.000;60;47.1
11801.600;60;46.6
11827.200;60;43.1
11852.800;60;43.8
11878.400;59;50.8
11904.000;57;61.0
11929.600;59;54.6
11955.200;59;59.0
11980.800;58;66.8
12006.400;59;66.4
12032.000;61;62.4
12057.600;62;57.0
12083.200;61;59.6
12108.800;61;60.0
12134.400;60;58.4
12160.000;62;51.7
12185.600;61;52.7
12211.200;60;52.6
12236.800;60;55.6
12262.400;60;51.5
12288.000;61;47.5
12313.600;60;49.2
12339.200;60;48.6
12364.800;59;53.2
12390.400;59;53.9
12416.000;60;52.0
12441.600;60;50.5
12467.200;61;48.5
12492.800;60;49.2
12518.400;60;46.6
12544.000;60;46.5
12569.600;60;47.9
12595.200;60;47.7
12620.800;60;48.0
12646.400;60;46.0
12672.000;60;47.6
12697.600;59;53.4
12723.200;61;46.2
12748.800;61;44.6
12774.400;60;47.2
