Date:;2020-07-09 22:13:47
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;25.600
Scale:;0;True;1.000;-90.000;86.000;94.000
Scale:;1;True;5.000;-53.200;33.200;73.200
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;90;48.3
25.600;90;46.9
51.200;91;43.1
76.800;90;41.5
102.400;90;45.2
128.000;88;52.0
153.600;89;51.3
179.200;89;54.0
204.800;87;64.5
230.400;89;64.7
256.000;91;57.9
281.600;91;56.9
307.200;90;60.8
332.800;90;62.1
358.400;90;59.2
384.000;90;59.9
409.600;91;54.8
435.200;90;59.2
460.800;90;57.6
486.400;91;51.1
512.000;91;50.5
537.600;91;49.5
563.200;91;46.4
588.800;91;44.3
614.400;89;49.6
640.000;89;49.9
665.600;90;49.3
691.200;91;45.9
716.800;91;41.5
742.400;90;43.8
768.000;90;43.6
793.600;89;49.1
819.200;88;56.8
844.800;89;54.0
870.400;89;59.6
896.000;89;59.3
921.600;90;54.6
947.200;91;54.9
972.800;90;57.7
998.400;90;55.8
1024.000;91;52.1
1049.600;91;52.5
1075.200;89;57.6
1100.800;89;58.3
1126.400;91;53.5
1152.000;92;49.3
1177.600;92;45.1
1203.200;91;45.9
1228.800;90;44.8
1254.400;90;43.3
1280.000;89;45.2
1305.600;90;44.3
1331.200;90;47.3
1356.800;91;42.8
1382.400;91;39.3
1408.000;91;39.3
1433.600;90;39.7
1459.200;88;46.2
1484.800;88;46.4
1510.400;88;56.7
1536.000;88;57.3
1561.600;88;58.7
1587.200;90;54.2
1612.800;91;52.9
1638.400;90;55.6
1664.000;90;54.5
1689.600;91;52.0
1715.200;91;49.8
1740.800;91;49.1
1766.400;89;57.4
1792.000;90;54.3
1817.600;92;47.9
1843.200;92;45.5
1868.800;90;48.8
1894.400;91;44.5
1920.000;90;46.1
1945.600;89;48.9
1971.200;90;48.1
1996.800;90;45.4
2022.400;90;45.6
2048.000;91;41.7
2073.600;90;41.7
2099.200;90;43.4
2124.800;89;46.9
2150.400;88;52.6
2176.000;88;52.9
2201.600;88;59.0
2227.200;89;60.3
2252.800;90;56.9
2278.400;91;53.8
2304.000;91;54.5
2329.600;90;53.4
2355.200;89;56.8
2380.800;92;50.0
2406.400;91;51.8
2432.000;90;50.4
2457.600;90;51.5
2483.200;91;50.0
2508.800;90;48.3
2534.400;90;49.2
2560.000;91;45.6
2585.600;91;44.5
2611.200;90;47.8
2636.800;90;45.6
2662.400;90;46.3
2688.000;91;44.0
2713.600;90;42.9
2739.200;91;42.8
2764.800;91;40.6
2790.400;89;46.7
2816.000;89;49.6
2841.600;88;54.8
2867.200;88;58.6
2892.800;89;57.1
2918.400;91;54.1
2944.000;91;49.7
2969.600;91;50.3
2995.200;90;51.6
3020.800;90;53.8
3046.400;91;45.5
3072.000;90;50.3
3097.600;89;51.6
3123.200;90;50.3
3148.800;90;50.1
3174.400;91;44.8
3200.000;91;46.4
3225.600;90;47.9
3251.200;90;48.6
3276.800;90;49.0
3302.400;90;48.1
3328.000;90;46.3
3353.600;90;44.3
3379.200;90;48.1
3404.800;91;40.4
3430.400;91;37.5
3456.000;90;43.1
3481.600;88;50.3
3507.200;90;45.2
3532.800;89;53.7
3558.400;89;52.4
3584.000;89;54.9
3609.600;90;50.9
3635.200;90;51.0
3660.800;90;52.0
3686.400;90;52.9
3712.000;90;51.9
3737.600;90;53.8
3763.200;90;53.5
3788.800;90;52.8
3814.400;90;53.2
3840.000;92;46.0
3865.600;91;49.0
3891.200;90;47.9
3916.800;90;48.5
3942.400;89;51.1
3968.000;90;48.7
3993.600;91;46.6
4019.200;91;43.8
4044.800;91;44.7
4070.400;90;43.1
4096.000;90;44.4
4121.600;91;40.6
4147.200;89;47.3
4172.800;88;53.0
4198.400;89;56.6
4224.000;88;63.4
4249.600;89;62.6
4275.200;91;59.1
4300.800;91;56.6
4326.400;90;60.4
4352.000;91;54.6
4377.600;90;59.7
4403.200;91;55.6
4428.800;91;55.7
4454.400;91;53.8
4480.000;91;52.4
4505.600;90;52.1
4531.200;91;46.7
4556.800;91;45.2
4582.400;89;49.5
4608.000;89;52.5
4633.600;90;47.6
4659.200;92;42.6
4684.800;90;48.0
4710.400;90;46.6
4736.000;89;46.7
4761.600;90;47.6
4787.200;90;44.1
4812.800;89;50.1
4838.400;87;62.1
4864.000;88;62.4
4889.600;89;64.2
4915.200;90;60.1
4940.800;91;60.7
4966.400;90;59.7
4992.000;91;57.9
5017.600;92;51.4
5043.200;91;52.8
5068.800;89;59.7
5094.400;90;55.5
5120.000;91;52.3
5145.600;90;53.4
5171.200;91;49.6
5196.800;91;46.1
5222.400;91;46.9
5248.000;90;49.4
5273.600;89;48.4
5299.200;90;47.6
5324.800;90;45.6
5350.400;90;44.2
5376.000;90;45.5
5401.600;90;44.5
5427.200;90;44.1
5452.800;90;44.2
5478.400;88;51.7
5504.000;90;49.6
5529.600;88;55.0
5555.200;88;61.0
5580.800;89;58.2
5606.400;90;60.5
5632.000;91;55.8
5657.600;91;53.8
5683.200;91;54.1
5708.800;91;50.1
5734.400;89;60.0
5760.000;90;58.3
5785.600;91;52.7
5811.200;91;49.9
5836.800;91;48.7
5862.400;91;47.5
5888.000;90;47.1
5913.600;89;51.5
5939.200;90;50.8
5964.800;90;50.2
5990.400;91;45.9
6016.000;90;47.2
6041.600;90;46.2
6067.200;90;43.8
6092.800;90;43.6
6118.400;90;43.8
6144.000;88;54.4
6169.600;88;55.3
6195.200;89;59.3
6220.800;88;62.8
6246.400;89;59.5
6272.000;90;61.8
6297.600;91;58.5
6323.200;91;56.7
6348.800;91;58.8
6374.400;91;54.8
6400.000;90;58.6
6425.600;91;52.6
6451.200;92;50.1
6476.800;91;47.9
6502.400;91;45.5
6528.000;90;45.2
6553.600;90;46.1
6579.200;90;45.3
6604.800;90;44.1
6630.400;89;50.0
6656.000;90;46.9
6681.600;90;48.0
6707.200;90;48.0
6732.800;89;49.7
6758.400;89;51.0
6784.000;90;46.8
6809.600;90;51.7
6835.200;90;49.5
6860.800;89;55.6
6886.400;88;63.0
6912.000;90;58.4
6937.600;91;57.9
6963.200;91;58.4
6988.800;91;54.0
7014.400;91;53.4
7040.000;91;53.3
7065.600;91;51.9
7091.200;90;51.1
7116.800;90;51.9
7142.400;90;48.7
7168.000;91;46.6
7193.600;90;47.5
7219.200;90;47.8
7244.800;90;46.1
7270.400;90;45.5
7296.000;90;46.9
7321.600;90;46.3
7347.200;90;46.8
7372.800;89;52.4
7398.400;89;53.1
7424.000;90;47.7
7449.600;91;47.0
7475.200;90;47.9
7500.800;89;50.0
7526.400;89;52.8
7552.000;88;57.5
7577.600;89;56.2
7603.200;89;60.3
7628.800;89;62.4
7654.400;90;58.8
7680.000;91;55.5
7705.600;91;52.9
7731.200;91;49.7
7756.800;91;50.7
7782.400;90;50.3
7808.000;90;49.7
7833.600;90;49.0
7859.200;90;48.3
7884.800;90;49.0
7910.400;90;47.3
7936.000;91;45.0
7961.600;89;52.9
7987.200;90;47.7
8012.800;91;42.6
8038.400;89;51.0
8064.000;89;51.4
8089.600;90;48.9
8115.200;91;46.2
8140.800;89;51.1
8166.400;89;52.6
8192.000;89;58.0
8217.600;88;61.8
8243.200;89;63.1
8268.800;90;64.3
8294.400;90;61.4
8320.000;92;55.9
8345.600;92;52.6
8371.200;91;51.7
8396.800;91;50.9
8422.400;90;53.4
8448.000;91;50.7
8473.600;91;49.4
8499.200;90;48.1
8524.800;89;52.4
8550.400;90;51.1
8576.000;90;49.5
8601.600;88;59.3
8627.200;89;58.8
8652.800;93;43.0
8678.400;93;38.6
8704.000;90;43.3
8729.600;88;49.4
8755.200;90;45.7
8780.800;91;41.6
8806.400;89;49.0
8832.000;89;49.3
8857.600;89;51.1
8883.200;87;62.8
8908.800;89;61.5
8934.400;90;60.3
8960.000;91;57.3
8985.600;90;57.4
9011.200;91;54.8
9036.800;91;53.8
9062.400;91;49.9
9088.000;91;48.4
9113.600;91;47.9
9139.200;91;46.6
9164.800;90;48.5
9190.400;89;54.2
