Date:;2020-07-09 22:10:51
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;139.000;-147.000;-131.000
Scale:;1;True;10.000;53.300;-93.300;-13.300
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-138;-55.7
12.800;-140;-47.3
25.600;-141;-43.7
38.400;-140;-51.1
51.200;-140;-50.0
64.000;-140;-46.9
76.800;-141;-47.3
89.600;-140;-51.9
102.400;-141;-46.3
115.200;-140;-52.1
128.000;-140;-49.5
140.800;-141;-44.8
153.600;-142;-40.2
166.400;-142;-37.9
179.200;-142;-40.3
192.000;-141;-37.5
204.800;-141;-39.8
217.600;-140;-38.5
230.400;-141;-39.0
243.200;-141;-37.0
256.000;-140;-40.0
268.800;-141;-35.5
281.600;-140;-37.6
294.400;-140;-35.2
307.200;-140;-36.7
320.000;-140;-37.7
332.800;-139;-41.4
345.600;-139;-40.5
358.400;-139;-43.7
371.200;-139;-42.8
384.000;-138;-46.6
396.800;-136;-57.3
409.600;-136;-61.3
422.400;-138;-57.0
435.200;-140;-51.3
448.000;-141;-47.7
460.800;-141;-49.5
473.600;-141;-46.9
486.400;-141;-49.1
499.200;-140;-52.8
512.000;-140;-51.6
524.800;-141;-47.9
537.600;-140;-49.9
550.400;-141;-48.6
563.200;-140;-49.8
576.000;-141;-45.2
588.800;-142;-39.4
601.600;-141;-41.5
614.400;-141;-40.1
627.200;-142;-34.7
640.000;-142;-38.8
652.800;-140;-39.7
665.600;-140;-38.0
678.400;-141;-37.6
691.200;-140;-35.8
704.000;-140;-37.7
716.800;-140;-37.6
729.600;-139;-42.6
742.400;-140;-34.9
755.200;-140;-36.5
768.000;-140;-37.2
780.800;-139;-43.3
793.600;-138;-47.1
806.400;-138;-46.7
819.200;-137;-54.2
832.000;-137;-55.9
844.800;-136;-64.9
857.600;-138;-58.0
870.400;-139;-55.3
883.200;-140;-54.6
896.000;-141;-52.6
908.800;-141;-51.6
921.600;-141;-50.9
934.400;-141;-50.8
947.200;-141;-50.0
960.000;-141;-48.6
972.800;-140;-51.2
985.600;-140;-52.3
998.400;-141;-46.9
1011.200;-142;-42.0
1024.000;-142;-41.9
1036.800;-142;-38.6
1049.600;-142;-35.4
1062.400;-141;-34.3
1075.200;-140;-42.7
1088.000;-139;-42.2
1100.800;-141;-34.7
1113.600;-141;-37.7
1126.400;-140;-38.3
1139.200;-140;-39.3
1152.000;-140;-37.7
1164.800;-139;-41.9
1177.600;-139;-39.8
1190.400;-139;-40.4
1203.200;-139;-45.5
1216.000;-139;-42.3
1228.800;-140;-41.0
1241.600;-139;-45.8
1254.400;-139;-45.2
1267.200;-136;-57.7
1280.000;-136;-60.7
1292.800;-139;-53.4
1305.600;-140;-51.2
1318.400;-141;-49.1
1331.200;-140;-51.4
1344.000;-140;-53.4
1356.800;-140;-52.6
1369.600;-140;-52.6
1382.400;-142;-45.2
1395.200;-140;-50.7
1408.000;-140;-51.3
1420.800;-140;-50.7
1433.600;-141;-47.2
1446.400;-142;-43.5
1459.200;-142;-41.5
1472.000;-142;-38.4
1484.800;-142;-35.5
1497.600;-141;-39.7
1510.400;-139;-43.2
1523.200;-140;-36.5
1536.000;-141;-37.2
1548.800;-141;-35.6
1561.600;-140;-37.9
1574.400;-140;-38.1
1587.200;-140;-38.2
1600.000;-139;-43.5
1612.800;-139;-40.7
1625.600;-138;-47.6
1638.400;-137;-54.2
1651.200;-138;-51.7
1664.000;-140;-46.0
1676.800;-137;-60.1
1689.600;-138;-56.9
1702.400;-139;-56.4
1715.200;-139;-57.3
1728.000;-139;-58.5
1740.800;-141;-51.1
1753.600;-141;-55.2
1766.400;-140;-58.0
1779.200;-140;-54.8
1792.000;-141;-52.6
1804.800;-142;-46.9
1817.600;-141;-49.2
1830.400;-140;-52.1
1843.200;-140;-49.9
1856.000;-141;-49.3
1868.800;-141;-49.7
1881.600;-142;-43.5
1894.400;-142;-40.7
1907.200;-142;-37.5
1920.000;-141;-42.1
