Date:;2020-07-09 22:07:02
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;198.500;-206.500;-190.500
Scale:;1;True;10.000;64.700;-104.700;-24.700
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-193;-75.1
12.800;-198;-58.6
25.600;-199;-61.1
38.400;-200;-54.3
51.200;-202;-50.6
64.000;-202;-46.1
76.800;-201;-48.2
89.600;-199;-54.0
102.400;-199;-55.1
115.200;-200;-46.9
128.000;-200;-47.7
140.800;-202;-37.9
153.600;-201;-38.7
166.400;-201;-41.0
179.200;-201;-38.4
192.000;-200;-35.5
204.800;-199;-40.5
217.600;-199;-37.1
230.400;-199;-37.0
243.200;-197;-45.5
256.000;-197;-49.0
268.800;-197;-51.1
281.600;-194;-64.7
294.400;-192;-75.4
307.200;-196;-62.6
320.000;-199;-55.5
332.800;-199;-58.5
345.600;-198;-66.7
358.400;-200;-53.2
371.200;-202;-46.6
384.000;-202;-46.2
396.800;-201;-49.4
409.600;-200;-50.7
422.400;-201;-43.8
435.200;-200;-48.2
448.000;-201;-38.7
460.800;-200;-46.8
473.600;-201;-34.3
486.400;-201;-34.2
499.200;-200;-38.2
512.000;-199;-37.9
524.800;-199;-34.5
537.600;-198;-44.0
550.400;-197;-44.1
563.200;-197;-46.6
576.000;-195;-56.0
588.800;-194;-63.5
601.600;-194;-69.7
614.400;-198;-53.8
627.200;-199;-55.0
640.000;-199;-55.9
652.800;-200;-54.0
665.600;-199;-56.2
678.400;-200;-52.9
691.200;-199;-58.7
704.000;-199;-55.7
716.800;-201;-47.5
729.600;-201;-47.1
742.400;-202;-43.4
755.200;-202;-40.9
768.000;-201;-41.8
780.800;-200;-41.3
793.600;-200;-37.3
806.400;-200;-39.4
819.200;-199;-39.1
832.000;-199;-41.7
844.800;-197;-49.4
