Date:;2020-07-09 22:10:26
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;-160.500;152.500;168.500
Scale:;1;True;5.000;-54.800;34.800;74.800
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;161;50.3
12.800;161;47.2
25.600;162;43.1
38.400;162;39.1
51.200;162;40.7
64.000;162;39.3
76.800;161;39.5
89.600;159;43.5
102.400;159;47.2
115.200;159;47.2
128.000;158;54.1
140.800;157;60.0
153.600;158;53.6
166.400;160;50.3
179.200;160;53.9
192.000;159;55.8
204.800;159;58.7
217.600;160;53.9
230.400;161;51.4
243.200;160;52.2
256.000;160;53.0
268.800;160;53.8
281.600;160;54.1
294.400;160;51.9
307.200;160;52.2
320.000;160;54.2
332.800;160;51.5
345.600;161;49.6
358.400;161;48.7
371.200;161;50.2
384.000;161;48.8
396.800;161;45.9
409.600;161;45.6
422.400;161;42.5
435.200;162;39.1
448.000;162;39.1
460.800;161;37.9
473.600;159;48.1
486.400;159;46.4
499.200;158;50.3
512.000;156;61.7
524.800;157;54.8
537.600;159;50.9
550.400;159;54.4
563.200;158;60.4
576.000;159;57.9
588.800;160;55.2
601.600;161;50.8
614.400;161;50.6
627.200;161;50.0
640.000;160;54.5
652.800;159;56.8
665.600;160;55.7
678.400;160;55.0
691.200;160;56.3
704.000;161;52.6
716.800;162;47.9
729.600;162;47.5
742.400;161;49.2
755.200;161;49.4
768.000;161;48.2
780.800;161;45.1
793.600;162;40.1
806.400;162;39.4
819.200;162;36.9
832.000;161;38.2
844.800;160;40.9
857.600;159;45.8
870.400;158;44.8
883.200;156;61.2
896.000;157;57.4
908.800;159;50.4
921.600;160;50.0
934.400;160;51.3
947.200;160;53.6
960.000;160;51.7
972.800;160;54.0
985.600;160;53.1
998.400;159;55.4
1011.200;159;57.6
1024.000;160;54.8
1036.800;160;55.5
1049.600;160;53.8
1062.400;160;55.8
1075.200;160;55.3
1088.000;160;52.3
1100.800;161;51.8
1113.600;161;47.9
1126.400;161;48.1
1139.200;161;47.0
1152.000;161;43.1
1164.800;162;42.6
1177.600;162;40.9
1190.400;161;39.2
1203.200;161;37.7
1216.000;160;41.3
1228.800;158;52.7
1241.600;158;47.3
1254.400;158;52.7
1267.200;157;54.9
1280.000;158;55.9
1292.800;159;51.8
1305.600;160;50.0
1318.400;160;54.7
1331.200;159;54.6
1344.000;160;53.4
1356.800;160;53.0
1369.600;159;58.5
1382.400;160;54.8
1395.200;161;52.7
1408.000;160;58.0
1420.800;160;55.4
1433.600;161;53.7
1446.400;161;53.7
1459.200;161;54.4
1472.000;160;55.6
1484.800;161;48.6
1497.600;161;51.2
1510.400;162;46.9
1523.200;162;43.9
1536.000;161;45.5
1548.800;161;43.4
1561.600;161;42.7
1574.400;161;42.5
1587.200;161;40.4
1600.000;159;46.7
1612.800;157;56.6
