Date:;2020-07-09 22:09:46
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;-180.500;172.500;188.500
Scale:;1;True;10.000;-53.800;13.800;93.800
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;179;63.2
12.800;180;60.5
25.600;181;58.6
38.400;181;55.3
51.200;181;56.7
64.000;181;54.5
76.800;182;53.8
89.600;181;50.6
102.400;181;53.1
115.200;180;56.0
128.000;181;49.9
140.800;183;41.6
153.600;183;38.4
166.400;182;40.6
179.200;180;49.8
192.000;178;51.5
204.800;178;54.8
217.600;178;56.6
230.400;179;52.0
243.200;180;51.0
256.000;179;55.1
268.800;178;59.5
281.600;178;61.6
294.400;179;57.8
307.200;180;56.0
320.000;181;53.0
332.800;180;57.2
345.600;180;59.3
358.400;180;56.7
371.200;180;56.9
384.000;181;51.8
396.800;181;51.0
409.600;181;50.9
422.400;181;50.3
435.200;180;52.6
448.000;181;48.1
460.800;182;44.8
473.600;182;41.7
486.400;182;38.4
499.200;182;39.4
512.000;179;46.5
524.800;179;45.8
537.600;179;50.6
550.400;176;59.5
563.200;178;54.3
576.000;179;51.6
588.800;180;50.2
601.600;180;51.8
614.400;180;51.9
627.200;179;56.5
640.000;179;55.3
652.800;180;53.4
665.600;180;52.1
678.400;180;57.2
691.200;180;55.9
704.000;180;54.1
716.800;180;52.1
729.600;180;51.8
742.400;181;53.3
755.200;181;51.1
768.000;181;49.5
780.800;182;45.8
793.600;181;46.5
806.400;182;41.5
819.200;182;39.5
832.000;182;38.3
844.800;179;47.7
857.600;179;44.1
870.400;179;48.6
883.200;177;60.0
896.000;178;54.8
908.800;180;49.2
921.600;181;47.6
934.400;180;53.4
947.200;180;52.0
960.000;180;53.0
972.800;180;51.1
985.600;180;53.2
998.400;180;53.8
1011.200;179;56.0
1024.000;179;55.5
1036.800;179;56.6
1049.600;180;55.2
1062.400;181;50.7
1075.200;180;53.2
1088.000;181;49.2
1100.800;181;47.4
1113.600;181;45.8
1126.400;181;45.0
1139.200;182;39.3
1152.000;181;41.5
1164.800;181;39.7
1177.600;180;42.1
1190.400;180;44.4
1203.200;179;44.3
1216.000;177;56.3
1228.800;177;54.7
1241.600;179;50.9
1254.400;180;48.8
1267.200;180;51.4
1280.000;179;55.2
1292.800;179;54.5
1305.600;178;58.6
1318.400;179;58.2
1331.200;180;52.1
1344.000;180;57.2
1356.800;180;54.3
1369.600;181;53.7
1382.400;181;53.1
1395.200;180;54.2
1408.000;179;57.3
1420.800;181;52.6
1433.600;181;51.4
1446.400;182;47.1
1459.200;182;44.5
1472.000;183;39.3
1484.800;182;40.9
1497.600;182;40.5
1510.400;180;42.2
1523.200;179;48.5
1536.000;179;48.0
1548.800;178;52.7
1561.600;177;58.2
1574.400;179;52.6
1587.200;180;48.3
1600.000;180;52.4
1612.800;179;55.9
1625.600;179;58.4
1638.400;178;61.7
1651.200;180;54.0
1664.000;181;54.1
1676.800;180;55.6
1689.600;180;53.7
1702.400;180;54.6
1715.200;180;55.2
1728.000;180;54.8
1740.800;180;56.1
1753.600;180;53.1
1766.400;181;52.3
1779.200;182;44.2
1792.000;181;50.4
1804.800;181;44.6
1817.600;182;41.7
1830.400;181;46.0
1843.200;181;45.1
1856.000;179;49.3
1868.800;180;45.5
1881.600;179;52.3
1894.400;178;58.4
1907.200;178;57.9
1920.000;178;58.0
1932.800;180;51.4
1945.600;179;57.8
1958.400;178;64.4
1971.200;177;68.3
1984.000;179;63.0
1996.800;181;58.3
2009.600;182;57.3
2022.400;182;54.4
2035.200;180;60.8
2048.000;181;57.0
2060.800;181;56.5
2073.600;180;59.1
2086.400;181;51.3
2099.200;182;50.9
2112.000;182;46.5
2124.800;182;47.6
2137.600;182;46.1
2150.400;182;43.8
2163.200;182;38.5
2176.000;180;46.2
2188.800;179;47.2
2201.600;179;48.3
2214.400;177;55.5
2227.200;177;59.3
2240.000;178;55.2
2252.800;180;52.7
2265.600;180;53.1
2278.400;179;55.2
2291.200;179;56.9
2304.000;179;57.1
2316.800;179;59.6
2329.600;179;58.7
2342.400;181;52.1
2355.200;180;55.6
2368.000;180;58.4
2380.800;180;59.4
2393.600;181;54.4
2406.400;181;54.2
2419.200;181;53.1
2432.000;182;49.1
2444.800;183;42.1
2457.600;182;43.5
2470.400;181;43.7
2483.200;182;39.9
2496.000;181;40.5
2508.800;181;41.1
2521.600;180;43.7
2534.400;178;48.1
2547.200;178;50.2
2560.000;177;56.8
2572.800;178;52.9
2585.600;179;48.5
2598.400;179;54.6
2611.200;179;54.5
