Date:;2020-07-09 22:09:16
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;178.500;-186.500;-170.500
Scale:;1;True;10.000;54.700;-94.700;-14.700
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-178;-56.9
12.800;-180;-48.8
25.600;-181;-48.6
38.400;-181;-47.3
51.200;-181;-47.6
64.000;-181;-44.5
76.800;-182;-42.9
89.600;-181;-44.1
102.400;-181;-43.3
115.200;-180;-44.9
128.000;-180;-41.7
140.800;-181;-42.1
153.600;-182;-34.9
166.400;-180;-40.0
179.200;-181;-36.1
192.000;-181;-36.6
204.800;-181;-35.8
217.600;-179;-39.9
230.400;-180;-37.5
243.200;-180;-38.1
256.000;-180;-32.8
268.800;-180;-34.8
281.600;-179;-41.5
294.400;-178;-46.9
307.200;-178;-48.3
320.000;-176;-54.9
332.800;-177;-56.2
345.600;-179;-49.0
358.400;-180;-50.6
371.200;-180;-49.9
384.000;-177;-64.4
396.800;-180;-51.9
409.600;-182;-44.8
422.400;-182;-46.4
435.200;-182;-43.9
448.000;-181;-42.8
460.800;-182;-43.6
473.600;-180;-44.0
486.400;-182;-38.1
499.200;-181;-42.1
512.000;-181;-39.0
524.800;-181;-37.9
537.600;-181;-36.1
550.400;-180;-41.4
563.200;-180;-39.9
576.000;-182;-31.4
588.800;-180;-36.1
601.600;-179;-40.8
614.400;-179;-39.3
627.200;-178;-43.8
640.000;-177;-50.0
652.800;-176;-54.8
665.600;-176;-60.4
678.400;-179;-50.6
691.200;-180;-48.0
704.000;-180;-50.6
716.800;-180;-50.2
729.600;-180;-50.2
742.400;-179;-56.9
