Date:;2020-07-09 22:10:06
Firmware Version:;0x0120;0x6150;0x0000;0x0000
EPOS Studio Version:;3.6.1.0
Index:;0x30D3;0x30D2;0x0000;0x0000
Subindex:;0x01;0x01;0x00;0x00
Max. samples:;500
Recorded samples:;500
Sampling period:;12.800
Scale:;0;True;2.000;159.500;-167.500;-151.500
Scale:;1;True;10.000;54.850;-94.850;-14.850
Trigger:;1;0.000000;"Parameter values";"Channel 1";"Rising above value"
TriggerAttributes:;1;4;0x30D3;0x01;0.000000
;Velocity actual value averaged;Torque actual value averaged
ms;rpm;%
0.000;-161;-53.9
12.800;-161;-54.7
25.600;-160;-57.9
38.400;-160;-56.6
51.200;-161;-52.8
64.000;-161;-54.0
76.800;-161;-52.1
89.600;-161;-51.9
102.400;-161;-49.5
115.200;-163;-42.1
128.000;-162;-44.0
140.800;-162;-40.0
153.600;-161;-40.7
166.400;-161;-39.7
179.200;-161;-40.1
192.000;-161;-38.3
204.800;-160;-40.2
217.600;-160;-38.8
230.400;-160;-39.5
243.200;-159;-39.4
256.000;-159;-42.1
268.800;-159;-43.8
281.600;-158;-49.0
294.400;-159;-46.0
307.200;-159;-45.6
320.000;-157;-56.4
332.800;-158;-55.6
345.600;-159;-52.6
358.400;-159;-52.4
371.200;-160;-48.9
384.000;-161;-51.4
396.800;-161;-48.7
409.600;-160;-49.9
422.400;-159;-51.9
435.200;-160;-52.4
448.000;-159;-53.1
460.800;-160;-52.8
473.600;-160;-51.6
486.400;-161;-48.7
499.200;-161;-46.9
512.000;-162;-41.4
524.800;-162;-41.0
537.600;-161;-41.1
550.400;-161;-42.1
563.200;-160;-41.2
576.000;-162;-37.9
588.800;-161;-37.5
601.600;-160;-37.9
614.400;-159;-43.5
627.200;-160;-36.7
640.000;-160;-38.5
652.800;-159;-44.4
665.600;-158;-47.5
678.400;-158;-51.0
691.200;-158;-51.4
704.000;-157;-56.5
716.800;-156;-65.1
729.600;-158;-61.4
742.400;-159;-59.1
755.200;-160;-57.7
768.000;-161;-53.8
780.800;-162;-50.4
793.600;-162;-51.1
806.400;-161;-53.2
819.200;-161;-51.5
832.000;-160;-52.6
844.800;-160;-52.2
857.600;-161;-47.7
870.400;-162;-42.7
883.200;-162;-42.4
896.000;-162;-38.5
908.800;-162;-39.8
921.600;-160;-45.7
934.400;-160;-41.4
947.200;-161;-37.9
960.000;-160;-40.0
972.800;-161;-38.3
985.600;-160;-38.0
998.400;-160;-39.7
1011.200;-159;-39.5
1024.000;-159;-42.1
1036.800;-159;-45.2
1049.600;-159;-43.2
1062.400;-159;-41.6
1075.200;-159;-43.5
1088.000;-156;-59.6
1100.800;-156;-60.0
1113.600;-158;-55.4
1126.400;-159;-54.8
1139.200;-161;-51.4
1152.000;-160;-52.4
1164.800;-160;-54.8
1177.600;-159;-57.3
1190.400;-160;-53.1
1203.200;-161;-51.7
1216.000;-161;-52.4
1228.800;-162;-48.5
1241.600;-162;-46.5
1254.400;-162;-40.8
1267.200;-162;-38.6
1280.000;-162;-38.0
1292.800;-161;-39.7
1305.600;-160;-45.4
1318.400;-161;-37.8
1331.200;-161;-36.4
1344.000;-160;-39.0
1356.800;-160;-40.7
1369.600;-160;-38.3
1382.400;-160;-42.1
1395.200;-159;-42.4
1408.000;-157;-50.7
1420.800;-157;-52.4
1433.600;-157;-53.1
1446.400;-156;-63.8
1459.200;-156;-66.4
1472.000;-158;-60.5
1484.800;-160;-55.7
1497.600;-161;-52.5
1510.400;-162;-52.1
1523.200;-162;-51.6
1536.000;-162;-51.4
1548.800;-160;-52.4
1561.600;-161;-50.5
1574.400;-161;-53.0
1587.200;-160;-51.4
1600.000;-160;-51.9
1612.800;-161;-52.1
1625.600;-162;-43.4
1638.400;-162;-44.1
1651.200;-162;-39.3
1664.000;-161;-41.4
1676.800;-161;-40.8
1689.600;-161;-40.2
1702.400;-161;-38.3
1715.200;-161;-38.8
1728.000;-160;-41.2
1740.800;-160;-42.1
1753.600;-159;-42.1
1766.400;-160;-39.7
1779.200;-159;-47.9
1792.000;-158;-49.9
1804.800;-158;-49.1
1817.600;-159;-48.6
1830.400;-155;-68.2
1843.200;-156;-64.9
1856.000;-158;-58.9
1868.800;-160;-56.0
1881.600;-162;-50.8
1894.400;-161;-56.5
1907.200;-160;-59.2
1920.000;-158;-64.9
1932.800;-160;-57.7
1945.600;-162;-47.8
1958.400;-162;-52.9
1971.200;-162;-51.4
1984.000;-162;-47.9
1996.800;-162;-45.6
2009.600;-163;-41.7
2022.400;-161;-45.3
2035.200;-161;-46.2
2048.000;-160;-44.7
2060.800;-161;-40.4
2073.600;-161;-38.6
2086.400;-161;-38.6
2099.200;-160;-39.0
2112.000;-160;-40.9
2124.800;-160;-42.1
2137.600;-160;-40.3
2150.400;-160;-39.7
2163.200;-159;-44.1
2176.000;-159;-46.5
2188.800;-158;-46.5
2201.600;-157;-57.9
2214.400;-156;-59.3
2227.200;-158;-57.4
2240.000;-159;-54.7
2252.800;-161;-46.8
2265.600;-161;-48.1
2278.400;-159;-56.2
2291.200;-159;-54.8
2304.000;-159;-55.9
2316.800;-159;-56.4
2329.600;-161;-51.1
2342.400;-161;-51.3
2355.200;-160;-55.7
2368.000;-161;-47.9
2380.800;-162;-47.5
2393.600;-163;-40.1
2406.400;-163;-39.6
2419.200;-161;-43.5
2432.000;-161;-41.0
2444.800;-162;-37.0
2457.600;-161;-36.4
2470.400;-161;-41.2
2483.200;-160;-36.7
2496.000;-159;-43.9
